substrate,group,start_texture_z,start_depth,final_phys_dist,final_perp_mismatch,near_return_phys_le2
AB_N30,all_interior75,-0.6839130836512596,0.6897753035109229,28.899705896413142,0.8983312863170944,False
AB_N30,all_interior75,2.656744791493727,0.0519944329737037,31.92361010993112,0.9397433403309007,False
AB_N30,all_interior75,2.6512903338881864,0.059173366061386706,33.98527818692703,1.0004331819857446,False
AB_N30,all_interior75,-0.7789827099556378,0.9480055670851724,33.270970873849244,1.0210274786336573,False
AB_N30,all_interior75,-0.7059299297727095,0.7979694911414825,11.082020717428332,1.090328765974176,False
AB_N30,all_interior75,0.07885451457771228,0.37657699569024444,14.106556963493041,1.0025221363511332,False
AB_N30,all_interior75,-0.5674197805684557,0.5194341385339254,35.467038524485034,1.4453990129047107,False
AB_N30,all_interior75,1.6792075856378321,0.059173366061386706,20.035072056126594,1.6111758766146134,False
AB_N30,all_interior75,-0.20809601116491017,0.15721500901132823,25.840944269169984,0.4955797412616098,False
AB_N30,all_interior75,-0.7689749155023581,0.28571428571382806,18.39270001725289,1.3071289446165193,False
AB_N30,all_interior75,-0.713388213122864,0.26120387498181225,15.230414049308655,0.18570914188169357,False
AB_N30,all_interior75,-0.6137177344144933,0.721464647449095,7.074010924502981,1.399417535829652,False
AB_N30,all_interior75,2.4417144313436165,0.0188748828145243,29.971748351950172,1.3016530750657103,False
AB_N30,all_interior75,-0.7419826518632766,0.4602607724775898,6.308644059857912,0.4483415291722299,False
AB_N30,all_interior75,0.86151490310177,0.09383632133793864,3.200412580807394,1.3256542961836795,False
AB_N30,all_interior75,1.1171564730834802,0.11537312071873927,12.481255783430525,0.4671767004227377,False
AB_N30,all_interior75,0.5436651744443747,0.09086270987502838,15.452958915264976,1.0982079770550277,False
AB_N30,all_interior75,0.8221607277479341,0.007178933095692493,17.955275519619438,2.3681387236066085,False
AB_N30,all_interior75,-0.6653479905828248,0.7561276027338422,15.87025541853721,0.36741386583761415,False
AB_N30,all_interior75,-0.5123931617396371,0.5122552054276545,12.481255783430523,0.4671767004227376,False
AB_N30,all_interior75,-0.6334740751170941,0.310224696445844,7.541223885059211,1.76916429847189,False
AB_N30,all_interior75,-0.4603832312653464,0.2958668302480568,41.2303571533471,0.24010209028704363,False
AB_N30,all_interior75,-0.6346341007499163,0.2438723973332292,37.64447876097958,1.700946446377184,False
AB_N30,all_interior75,-0.6242788488657085,0.4040610177970948,3.4142135623,0.5857864377,False
AB_N30,all_interior75,-0.05605317626019264,0.2857142857563399,21.775529038727324,1.351419654902553,False
AB_N30,all_interior75,-0.5248467653523862,0.6060915266956421,30.785736037882106,0.4883201869196484,False
AB_N30,all_interior75,-0.6295954736238463,0.8499639240850932,3.2004125807302777,1.325654296148369,False
AB_N30,all_interior75,-0.48409538424973836,0.1948515758224354,27.76087334664909,1.1549506633149853,False
AB_N30,all_interior75,-0.6508911546312262,0.22654091971382623,19.777802496884778,0.9157119593965127,False
AB_N30,all_interior75,-0.685838642952737,0.4387239731483439,12.481255783430523,0.4671767004227376,False
AB_N30,all_interior75,2.9369709741553787,0.04902082151079381,20.190263816522116,0.5943458743545663,False
AB_N30,all_interior75,-0.7585814980305247,0.38672954018196115,15.071067811805541,0.9289321880745901,False
AB_N30,all_interior75,-0.5625115317184313,0.8224799017902352,29.58026353454412,1.003996626827262,False
