vertex_id,x,y,degree,k_sum_mod4,K0,K1,K2,K3,perp_x,perp_y,perp_r,k_sum
249,-57.2842712475,62.1126983722,2,2,-29,2,31,42,-0.7157287525,0.1126983722,0.7245471484,46
250,-56.9913780286,61.4055915910,3,2,-28,1,31,42,0.9913780286,-0.5944084090,1.1559203054,46
251,-56.2842712475,62.1126983722,6,3,-28,2,31,42,0.2842712475,0.1126983722,0.3057957901,47
252,-56.2842712475,-28.1421356237,7,2,-28,-30,-14,10,0.2842712475,-0.1421356237,0.3178249167,-62
253,-55.5771644663,-27.4350288425,4,3,-28,-29,-14,10,-0.4228355337,0.5649711575,0.7056786077,-61
254,-55.2842712475,-28.1421356237,3,3,-27,-30,-14,10,1.2842712475,-0.1421356237,1.2921126780,-61
255,-54.5771644663,-27.4350288425,5,0,-27,-29,-14,10,0.5771644663,0.5649711575,0.8076578669,-60
256,-55.5771644663,-25.0208152802,3,2,-28,-28,-13,11,-0.4228355337,0.9791847198,1.0665798630,-58
257,-55.2842712475,-25.7279220614,3,2,-27,-29,-13,11,1.2842712475,0.2720779386,1.3127753204,-58
258,-54.5771644663,-25.0208152802,4,3,-27,-28,-13,11,0.5771644663,0.9791847198,1.1366272637,-57
259,-56.2842712475,-22.3137084990,5,1,-28,-28,-11,12,0.2842712475,-0.3137084990,0.4233475693,-55
260,-55.5771644663,-21.6066017178,4,2,-28,-27,-11,12,-0.4228355337,0.3933982822,0.5775396930,-54
261,-55.2842712475,-22.3137084990,4,2,-27,-28,-11,12,1.2842712475,-0.3137084990,1.3220308844,-54
262,-54.5771644663,-21.6066017178,5,3,-27,-27,-11,12,0.5771644663,0.3933982822,0.6984848098,-53
263,-55.5771644663,-19.1923881554,3,1,-28,-26,-10,13,-0.4228355337,0.8076118446,0.9116067025,-51
264,-55.2842712475,-19.8994949366,3,1,-27,-27,-10,13,1.2842712475,0.1005050634,1.2881979292,-51
265,-54.5771644663,-19.1923881554,4,2,-27,-26,-10,13,0.5771644663,0.8076118446,0.9926508513,-50
266,-56.2842712475,-16.4852813742,5,0,-28,-26,-8,14,0.2842712475,-0.4852813742,0.5624127971,-48
267,-55.5771644663,-15.7781745931,4,1,-28,-25,-8,14,-0.4228355337,0.2218254069,0.4774896855,-47
268,-55.2842712475,-16.4852813742,3,1,-27,-26,-8,14,1.2842712475,-0.4852813742,1.3728986304,-47
269,-54.5771644663,-15.7781745931,6,2,-27,-25,-8,14,0.5771644663,0.2218254069,0.6183246173,-46
270,-55.5771644663,-13.3639610307,3,0,-28,-24,-7,15,-0.4228355337,0.6360389693,0.7637640074,-44
271,-55.2842712475,-14.0710678119,3,0,-27,-25,-7,15,1.2842712475,-0.0710678119,1.2862360868,-44
272,-54.5771644663,-13.3639610307,4,1,-27,-24,-7,15,0.5771644663,0.6360389693,0.8588739090,-43
273,-55.5771644663,-10.9497474683,3,3,-28,-23,-6,16,-0.4228355337,1.0502525317,1.1321750169,-41
274,-55.2842712475,-11.6568542495,3,3,-27,-24,-6,16,1.2842712475,0.3431457505,1.3293237541,-41
275,-54.5771644663,-10.9497474683,4,0,-27,-23,-6,16,0.5771644663,1.0502525317,1.1983944265,-40
276,-56.2842712475,-8.2426406871,5,2,-28,-23,-4,17,0.2842712475,-0.2426406871,0.3737440905,-38
277,-55.5771644663,-7.5355339059,4,3,-28,-22,-4,17,-0.4228355337,0.4644660941,0.6281071892,-37
278,-55.2842712475,-8.2426406871,4,3,-27,-23,-4,17,1.2842712475,-0.2426406871,1.3069916374,-37
279,-54.5771644663,-7.5355339059,5,0,-27,-22,-4,17,0.5771644663,0.4644660941,0.7408424756,-36
280,-55.5771644663,-5.1213203436,3,2,-28,-21,-3,18,-0.4228355337,0.8786796564,0.9751245188,-34
281,-55.2842712475,-5.8284271247,3,2,-27,-22,-3,18,1.2842712475,0.1715728753,1.2956812450,-34
282,-54.5771644663,-5.1213203436,4,3,-27,-21,-3,18,0.5771644663,0.8786796564,1.0512833870,-33
283,-56.2842712475,-2.4142135624,5,1,-28,-21,-1,19,0.2842712475,-0.4142135624,0.5023773655,-31
284,-55.5771644663,-1.7071067812,4,2,-28,-20,-1,19,-0.4228355337,0.2928932188,0.5143698341,-30
285,-55.2842712475,-2.4142135624,3,2,-27,-21,-1,19,1.2842712475,-0.4142135624,1.3494167304,-30
286,-54.5771644663,-1.7071067812,6,3,-27,-20,-1,19,0.5771644663,0.2928932188,0.6472289075,-29
287,-55.5771644663,0.7071067812,3,1,-28,-19,0,20,-0.4228355337,0.7071067812,0.8238870606,-27
288,-55.2842712475,0.0000000000,3,1,-27,-20,0,20,1.2842712475,-0.0000000000,1.2842712475,-27
289,-54.5771644663,0.7071067812,4,2,-27,-19,0,20,0.5771644663,0.7071067812,0.9127534284,-26
290,-56.2842712475,3.4142135624,5,0,-28,-19,2,21,0.2842712475,-0.5857864376,0.6511189543,-24
291,-55.5771644663,4.1213203436,4,1,-28,-18,2,21,-0.4228355337,0.1213203436,0.4398960267,-23
292,-55.2842712475,3.4142135624,3,1,-27,-19,2,21,1.2842712475,-0.5857864376,1.4115588502,-23
293,-54.5771644663,4.1213203436,6,2,-27,-18,2,21,0.5771644663,0.1213203436,0.5897774554,-22
294,-55.5771644663,6.5355339059,4,0,-28,-17,3,22,-0.4228355337,0.5355339059,0.6823389575,-20
295,-55.2842712475,5.8284271247,3,0,-27,-18,3,22,1.2842712475,-0.1715728753,1.2956812450,-20
296,-54.5771644663,6.5355339059,5,1,-27,-17,3,22,0.5771644663,0.5355339059,0.7873470553,-19
297,-55.5771644663,8.9497474683,3,3,-28,-16,4,23,-0.4228355337,0.9497474683,1.0396201913,-17
298,-55.2842712475,8.2426406871,3,3,-27,-17,4,23,1.2842712475,0.2426406871,1.3069916374,-17
299,-54.5771644663,8.9497474683,4,0,-27,-16,4,23,0.5771644663,0.9497474683,1.1113681094,-16
300,-56.2842712475,11.6568542495,5,2,-28,-16,6,24,0.2842712475,-0.3431457505,0.4455997624,-14
301,-55.5771644663,12.3639610307,4,3,-28,-15,6,24,-0.4228355337,0.3639610307,0.5579045800,-13
302,-55.2842712475,11.6568542495,4,3,-27,-16,6,24,1.2842712475,-0.3431457505,1.3293237541,-13
303,-54.5771644663,12.3639610307,5,0,-27,-15,6,24,0.5771644663,0.3639610307,0.6823389575,-12
304,-55.5771644663,14.7781745931,3,2,-28,-14,7,25,-0.4228355337,0.7781745931,0.8856328731,-10
305,-55.2842712475,14.0710678119,3,2,-27,-15,7,25,1.2842712475,0.0710678119,1.2862360868,-10
306,-54.5771644663,14.7781745931,4,3,-27,-14,7,25,0.5771644663,0.7781745931,0.9688521654,-9
307,-56.2842712475,17.4852813742,5,1,-28,-14,9,26,0.2842712475,-0.5147186258,0.5880011954,-7
308,-55.5771644663,18.1923881554,4,2,-28,-13,9,26,-0.4228355337,0.1923881554,0.4645461128,-6
309,-55.2842712475,17.4852813742,3,2,-27,-14,9,26,1.2842712475,-0.5147186258,1.3835779345,-6
310,-54.5771644663,18.1923881554,6,3,-27,-13,9,26,0.5771644663,0.1923881554,0.6083847660,-5
311,-55.5771644663,20.6066017178,3,1,-28,-12,10,27,-0.4228355337,0.6066017178,0.7394291938,-3
312,-55.2842712475,19.8994949366,3,1,-27,-13,10,27,1.2842712475,-0.1005050634,1.2881979292,-3
313,-54.5771644663,20.6066017178,4,2,-27,-12,10,27,0.5771644663,0.6066017178,0.8373078676,-2
314,-55.5771644663,23.0208152802,3,0,-28,-11,11,28,-0.4228355337,1.0208152802,1.1049224972,0
315,-55.2842712475,22.3137084990,3,0,-27,-12,11,28,1.2842712475,0.3137084990,1.3220308844,0
316,-54.5771644663,23.0208152802,4,1,-27,-11,11,28,0.5771644663,1.0208152802,1.1726818227,1
317,-56.2842712475,25.7279220614,5,3,-28,-11,13,29,0.2842712475,-0.2720779386,0.3934927532,3
318,-55.5771644663,26.4350288425,4,0,-28,-10,13,29,-0.4228355337,0.4350288425,0.6066629892,4
319,-55.2842712475,25.7279220614,4,0,-27,-11,13,29,1.2842712475,-0.2720779386,1.3127753204,4
320,-54.5771644663,26.4350288425,5,1,-27,-10,13,29,0.5771644663,0.4350288425,0.7227509356,5
321,-55.5771644663,28.8492424049,3,3,-28,-9,14,30,-0.4228355337,0.8492424049,0.9486846425,7
322,-55.2842712475,28.1421356237,3,3,-27,-10,14,30,1.2842712475,0.1421356237,1.2921126780,7
323,-54.5771644663,28.8492424049,4,0,-27,-9,14,30,0.5771644663,0.8492424049,1.0268064489,8
324,-56.2842712475,31.5563491861,5,2,-28,-9,16,31,0.2842712475,-0.4436508139,0.5269119346,10
325,-55.5771644663,32.2634559673,4,3,-28,-8,16,31,-0.4228355337,0.2634559673,0.4981956797,11
326,-55.2842712475,31.5563491861,3,3,-27,-9,16,31,1.2842712475,-0.4436508139,1.3587415802,11
327,-54.5771644663,32.2634559673,6,0,-27,-8,16,31,0.5771644663,0.2634559673,0.6344508396,12
328,-55.5771644663,34.6776695297,3,2,-28,-7,17,32,-0.4228355337,0.6776695297,0.7987652221,14
329,-55.2842712475,33.9705627485,3,2,-27,-8,17,32,1.2842712475,-0.0294372515,1.2846085742,14
330,-54.5771644663,34.6776695297,4,3,-27,-7,17,32,0.5771644663,0.6776695297,0.8901431416,15
331,-56.2842712475,37.3847763109,4,1,-28,-7,19,33,0.2842712475,-0.6152236891,0.6777243760,17
332,-55.5771644663,38.0918830920,3,2,-28,-6,19,33,-0.4228355337,0.0918830920,0.4327035835,18
333,-55.2842712475,37.3847763109,3,2,-27,-7,19,33,1.2842712475,-0.6152236891,1.4240269747,18
334,-54.5771644663,38.0918830920,7,3,-27,-6,19,33,0.5771644663,0.0918830920,0.5844324800,19
335,-55.5771644663,40.5060966544,4,1,-28,-5,20,34,-0.4228355337,0.5060966544,0.6594874617,21
336,-55.2842712475,39.7989898732,4,1,-27,-6,20,34,1.2842712475,-0.2010101268,1.2999068075,21
337,-54.5771644663,40.5060966544,5,2,-27,-5,20,34,0.5771644663,0.5060966544,0.7676279338,22
338,-55.5771644663,42.9203102168,3,0,-28,-4,21,35,-0.4228355337,0.9203102168,1.0127984912,24
339,-55.2842712475,42.2132034356,3,0,-27,-5,21,35,1.2842712475,0.2132034356,1.3018480487,24
340,-54.5771644663,42.9203102168,4,1,-27,-4,21,35,0.5771644663,0.9203102168,1.0863193436,25
341,-56.2842712475,45.6274169980,5,3,-28,-4,23,36,0.2842712475,-0.3725830020,0.4686451062,27
342,-55.5771644663,46.3345237792,4,0,-28,-3,23,36,-0.4228355337,0.3345237792,0.5391623572,28
343,-55.2842712475,45.6274169980,4,0,-27,-4,23,36,1.2842712475,-0.3725830020,1.3372250112,28
344,-54.5771644663,46.3345237792,5,1,-27,-3,23,36,0.5771644663,0.3345237792,0.6671019262,29
345,-55.5771644663,48.7487373415,3,3,-28,-2,24,37,-0.4228355337,0.7487373415,0.8598822566,31
346,-55.2842712475,48.0416305603,3,3,-27,-3,24,37,1.2842712475,0.0416305603,1.2849458123,31
347,-54.5771644663,48.7487373415,4,0,-27,-2,24,37,0.5771644663,0.7487373415,0.9453710529,32
348,-56.2842712475,51.4558441227,5,2,-28,-2,26,38,0.2842712475,-0.5441558773,0.6139346552,34
349,-55.5771644663,52.1629509039,4,3,-28,-1,26,38,-0.4228355337,0.1629509039,0.4531477526,35
350,-55.2842712475,51.4558441227,3,3,-27,-2,26,38,1.2842712475,-0.5441558773,1.3947968511,35
351,-54.5771644663,52.1629509039,6,0,-27,-1,26,38,0.5771644663,0.1629509039,0.5997264528,36
352,-55.5771644663,54.5771644663,4,2,-28,0,27,39,-0.4228355337,0.5771644663,0.7154779589,38
353,-55.2842712475,53.8700576851,3,2,-27,-1,27,39,1.2842712475,-0.1299423149,1.2908282776,38
354,-54.5771644663,54.5771644663,5,3,-27,0,27,39,0.5771644663,0.5771644663,0.8162338159,39
355,-55.5771644663,56.9913780286,3,1,-28,1,28,40,-0.4228355337,0.9913780286,1.0777848970,41
356,-55.2842712475,56.2842712475,3,1,-27,0,28,40,1.2842712475,0.2842712475,1.3153565217,41
357,-54.5771644663,56.9913780286,4,2,-27,1,28,40,0.5771644663,0.9913780286,1.1471482977,42
358,-56.2842712475,59.6984848098,5,0,-28,1,30,41,0.2842712475,-0.3015151902,0.4143929923,44
359,-55.5771644663,60.4055915910,4,1,-28,2,30,41,-0.4228355337,0.4055915910,0.5859133275,45
360,-55.2842712475,59.6984848098,4,1,-27,1,30,41,1.2842712475,-0.3015151902,1.3191906788,45
361,-54.5771644663,60.4055915910,5,2,-27,2,30,41,0.5771644663,0.4055915910,0.7054242410,46
362,-55.5771644663,62.8198051534,2,0,-28,3,31,42,-0.4228355337,0.8198051534,0.9224263538,48
363,-55.2842712475,62.1126983722,3,0,-27,2,31,42,1.2842712475,0.1126983722,1.2892065623,48
364,-54.5771644663,62.8198051534,3,1,-27,3,31,42,0.5771644663,0.8198051534,1.0025962850,49
365,-53.8700576851,-30.5563491861,4,0,-27,-30,-15,8,-0.1299423149,-0.5563491861,0.5713225202,-64
366,-53.1629509039,-29.8492424049,3,1,-27,-29,-15,8,-0.8370490961,0.1507575951,0.8505169262,-63
367,-52.8700576851,-30.5563491861,3,1,-26,-30,-15,8,0.8700576851,-0.5563491861,1.0327268721,-63
368,-52.1629509039,-29.8492424049,8,2,-26,-29,-15,8,0.1629509039,0.1507575951,0.2219929043,-62
369,-53.8700576851,-28.1421356237,5,3,-27,-29,-14,9,-0.1299423149,-0.1421356237,0.1925812575,-61
370,-53.1629509039,-27.4350288425,4,0,-27,-28,-14,9,-0.8370490961,0.5649711575,1.0098730604,-60
371,-52.8700576851,-28.1421356237,4,0,-26,-29,-14,9,0.8700576851,-0.1421356237,0.8815911246,-60
372,-52.1629509039,-27.4350288425,5,1,-26,-28,-14,9,0.1629509039,0.5649711575,0.5880011954,-59
373,-53.8700576851,-24.7279220614,4,3,-27,-28,-12,10,-0.1299423149,-0.7279220614,0.7394291938,-57
374,-53.1629509039,-24.0208152802,3,0,-27,-27,-12,10,-0.8370490961,-0.0208152802,0.8373078676,-56
375,-52.8700576851,-24.7279220614,3,0,-26,-28,-12,10,0.8700576851,-0.7279220614,1.1344033246,-56
376,-52.1629509039,-24.0208152802,8,1,-26,-27,-12,10,0.1629509039,-0.0208152802,0.1642749919,-55
377,-53.8700576851,-22.3137084990,5,2,-27,-27,-11,11,-0.1299423149,-0.3137084990,0.3395556325,-54
378,-53.1629509039,-21.6066017178,3,3,-27,-26,-11,11,-0.8370490961,0.3933982822,0.9248856133,-53
379,-52.8700576851,-22.3137084990,4,3,-26,-27,-11,11,0.8700576851,-0.3137084990,0.9248856133,-53
380,-52.1629509039,-21.6066017178,6,0,-26,-26,-11,11,0.1629509039,0.3933982822,0.4258112323,-52
381,-53.8700576851,-18.8994949366,4,2,-27,-26,-9,12,-0.1299423149,-0.8994949366,0.9088322982,-50
382,-53.1629509039,-18.1923881554,3,3,-27,-25,-9,12,-0.8370490961,-0.1923881554,0.8588739090,-49
383,-52.8700576851,-18.8994949366,3,3,-26,-26,-9,12,0.8700576851,-0.8994949366,1.2514357820,-49
384,-52.1629509039,-18.1923881554,6,0,-26,-25,-9,12,0.1629509039,-0.1923881554,0.2521233814,-48
385,-53.8700576851,-16.4852813742,4,1,-27,-25,-8,13,-0.1299423149,-0.4852813742,0.5023773655,-47
386,-53.1629509039,-15.7781745931,3,2,-27,-24,-8,13,-0.8370490961,0.2218254069,0.8659432432,-46
387,-52.8700576851,-16.4852813742,3,2,-26,-25,-8,13,0.8700576851,-0.4852813742,0.9962421330,-46
388,-52.1629509039,-15.7781745931,8,3,-26,-24,-8,13,0.1629509039,0.2218254069,0.2752444518,-45
389,-53.8700576851,-14.0710678119,6,0,-27,-24,-7,14,-0.1299423149,-0.0710678119,0.1481068502,-44
390,-53.1629509039,-13.3639610307,3,1,-27,-23,-7,14,-0.8370490961,0.6360389693,1.0512833870,-43
391,-52.8700576851,-14.0710678119,4,1,-26,-24,-7,14,0.8700576851,-0.0710678119,0.8729553306,-43
392,-52.1629509039,-13.3639610307,5,2,-26,-23,-7,14,0.1629509039,0.6360389693,0.6565809680,-42
393,-53.8700576851,-10.6568542495,4,0,-27,-23,-5,15,-0.1299423149,-0.6568542495,0.6695838336,-40
394,-53.1629509039,-9.9497474683,3,1,-27,-22,-5,15,-0.8370490961,0.0502525317,0.8385562034,-39
395,-52.8700576851,-10.6568542495,3,1,-26,-23,-5,15,0.8700576851,-0.6568542495,1.0901641530,-39
396,-52.1629509039,-9.9497474683,8,2,-26,-22,-5,15,0.1629509039,0.0502525317,0.1705236465,-38
397,-53.8700576851,-8.2426406871,5,3,-27,-22,-4,16,-0.1299423149,-0.2426406871,0.2752444518,-37
398,-53.1629509039,-7.5355339059,3,0,-27,-21,-4,16,-0.8370490961,0.4644660941,0.9572773589,-36
399,-52.8700576851,-8.2426406871,4,0,-26,-22,-4,16,0.8700576851,-0.2426406871,0.9032579246,-36
400,-52.1629509039,-7.5355339059,6,1,-26,-21,-4,16,0.1629509039,0.4644660941,0.4922212405,-35
401,-53.8700576851,-4.8284271247,4,3,-27,-21,-2,17,-0.1299423149,-0.8284271247,0.8385562034,-33
402,-53.1629509039,-4.1213203436,3,0,-27,-20,-2,17,-0.8370490961,-0.1213203436,0.8457953742,-32
403,-52.8700576851,-4.8284271247,3,0,-26,-21,-2,17,0.8700576851,-0.8284271247,1.2013708322,-32
404,-52.1629509039,-4.1213203436,6,1,-26,-20,-2,17,0.1629509039,-0.1213203436,0.2031541849,-31
405,-53.8700576851,-2.4142135624,4,2,-27,-20,-1,18,-0.1299423149,-0.4142135624,0.4341173579,-30
406,-53.1629509039,-1.7071067812,3,3,-27,-19,-1,18,-0.8370490961,0.2928932188,0.8868131860,-29
407,-52.8700576851,-2.4142135624,3,3,-26,-20,-1,18,0.8700576851,-0.4142135624,0.9636250571,-29
408,-52.1629509039,-1.7071067812,7,0,-26,-19,-1,18,0.1629509039,0.2928932188,0.3351707546,-28
409,-53.8700576851,1.0000000000,4,2,-27,-19,1,19,-0.1299423149,-1.0000000000,1.0084071624,-26
410,-53.1629509039,1.7071067812,3,3,-27,-18,1,19,-0.8370490961,-0.2928932188,0.8868131860,-25
411,-52.8700576851,1.0000000000,3,3,-26,-19,1,19,0.8700576851,-1.0000000000,1.3255189080,-25
412,-52.1629509039,1.7071067812,6,0,-26,-18,1,19,0.1629509039,-0.2928932188,0.3351707546,-24
413,-53.8700576851,3.4142135624,4,1,-27,-18,2,20,-0.1299423149,-0.5857864376,0.6000256292,-23
414,-53.1629509039,4.1213203436,3,2,-27,-17,2,20,-0.8370490961,0.1213203436,0.8457953742,-22
415,-52.8700576851,3.4142135624,3,2,-26,-18,2,20,0.8700576851,-0.5857864376,1.0488785086,-22
416,-52.1629509039,4.1213203436,8,3,-26,-17,2,20,0.1629509039,0.1213203436,0.2031541849,-21
417,-53.8700576851,5.8284271247,5,0,-27,-17,3,21,-0.1299423149,-0.1715728753,0.2152260596,-20
418,-53.1629509039,6.5355339059,4,1,-27,-16,3,21,-0.8370490961,0.5355339059,0.9937040574,-19
419,-52.8700576851,5.8284271247,4,1,-26,-17,3,21,0.8700576851,-0.1715728753,0.8868131860,-19
420,-52.1629509039,6.5355339059,5,2,-26,-16,3,21,0.1629509039,0.5355339059,0.5597763495,-18
421,-53.8700576851,9.2426406871,4,0,-27,-16,5,22,-0.1299423149,-0.7573593129,0.7684257505,-16
422,-53.1629509039,9.9497474683,3,1,-27,-15,5,22,-0.8370490961,-0.0502525317,0.8385562034,-15
423,-52.8700576851,9.2426406871,3,1,-26,-16,5,22,0.8700576851,-0.7573593129,1.1535135475,-15
424,-52.1629509039,9.9497474683,8,2,-26,-15,5,22,0.1629509039,-0.0502525317,0.1705236465,-14
425,-53.8700576851,11.6568542495,5,3,-27,-15,6,23,-0.1299423149,-0.3431457505,0.3669250759,-13
426,-53.1629509039,12.3639610307,3,0,-27,-14,6,23,-0.8370490961,0.3639610307,0.9127534284,-12
427,-52.8700576851,11.6568542495,4,0,-26,-15,6,23,0.8700576851,-0.3431457505,0.9352803759,-12
428,-52.1629509039,12.3639610307,6,1,-26,-14,6,23,0.1629509039,0.3639610307,0.3987739070,-11
429,-53.8700576851,15.0710678119,4,3,-27,-14,8,24,-0.1299423149,-0.9289321881,0.9379765537,-9
430,-53.1629509039,15.7781745931,3,0,-27,-13,8,24,-0.8370490961,-0.2218254069,0.8659432432,-8
431,-52.8700576851,15.0710678119,3,0,-26,-14,8,24,0.8700576851,-0.9289321881,1.2727589660,-8
432,-52.1629509039,15.7781745931,6,1,-26,-13,8,24,0.1629509039,-0.2218254069,0.2752444518,-7
433,-53.8700576851,17.4852813742,4,2,-27,-13,9,25,-0.1299423149,-0.5147186258,0.5308674683,-6
434,-53.1629509039,18.1923881554,3,3,-27,-12,9,25,-0.8370490961,0.1923881554,0.8588739090,-5
435,-52.8700576851,17.4852813742,3,3,-26,-13,9,25,0.8700576851,-0.5147186258,1.0109083238,-5
436,-52.1629509039,18.1923881554,8,0,-26,-12,9,25,0.1629509039,0.1923881554,0.2521233814,-4
437,-53.8700576851,19.8994949366,6,1,-27,-12,10,26,-0.1299423149,-0.1005050634,0.1642749919,-3
438,-53.1629509039,20.6066017178,3,2,-27,-11,10,26,-0.8370490961,0.6066017178,1.0337392482,-2
439,-52.8700576851,19.8994949366,4,2,-26,-12,10,26,0.8700576851,-0.1005050634,0.8758433896,-2
440,-52.1629509039,20.6066017178,5,3,-26,-11,10,26,0.1629509039,0.6066017178,0.6281071892,-1
441,-53.8700576851,23.3137084990,4,1,-27,-11,12,27,-0.1299423149,-0.6862915010,0.6984848098,1
442,-53.1629509039,24.0208152802,3,2,-27,-10,12,27,-0.8370490961,0.0208152802,0.8373078676,2
443,-52.8700576851,23.3137084990,3,2,-26,-11,12,27,0.8700576851,-0.6862915010,1.1081499897,2
444,-52.1629509039,24.0208152802,8,3,-26,-10,12,27,0.1629509039,0.0208152802,0.1642749919,3
445,-53.8700576851,25.7279220614,5,0,-27,-10,13,28,-0.1299423149,-0.2720779386,0.3015151902,4
446,-53.1629509039,26.4350288425,3,1,-27,-9,13,28,-0.8370490961,0.4350288425,0.9433457919,5
447,-52.8700576851,25.7279220614,4,1,-26,-10,13,28,0.8700576851,-0.2720779386,0.9116067025,5
448,-52.1629509039,26.4350288425,6,2,-26,-9,13,28,0.1629509039,0.4350288425,0.4645461128,6
449,-53.8700576851,29.1421356237,4,0,-27,-9,15,29,-0.1299423149,-0.8578643763,0.8676498679,8
450,-53.1629509039,29.8492424049,3,1,-27,-8,15,29,-0.8370490961,-0.1507575951,0.8505169262,9
451,-52.8700576851,29.1421356237,3,1,-26,-9,15,29,0.8700576851,-0.8578643763,1.2218558276,9
452,-52.1629509039,29.8492424049,6,2,-26,-8,15,29,0.1629509039,-0.1507575951,0.2219929043,10
453,-53.8700576851,31.5563491861,4,3,-27,-8,16,30,-0.1299423149,-0.4436508139,0.4622889247,11
454,-53.1629509039,32.2634559673,3,0,-27,-7,16,30,-0.8370490961,0.2634559673,0.8775307607,12
455,-52.8700576851,31.5563491861,3,0,-26,-8,16,30,0.8700576851,-0.4436508139,0.9766403740,12
456,-52.1629509039,32.2634559673,7,1,-26,-7,16,30,0.1629509039,0.2634559673,0.3097774101,13
457,-53.8700576851,34.9705627485,4,3,-27,-7,18,31,-0.1299423149,-1.0294372515,1.0376059271,15
458,-53.1629509039,35.6776695297,3,0,-27,-6,18,31,-0.8370490961,-0.3223304703,0.8969660648,16
459,-52.8700576851,34.9705627485,3,0,-26,-7,18,31,0.8700576851,-1.0294372515,1.3478655089,16
460,-52.1629509039,35.6776695297,6,1,-26,-6,18,31,0.1629509039,-0.3223304703,0.3611785281,17
461,-53.8700576851,37.3847763109,4,2,-27,-6,19,32,-0.1299423149,-0.6152236891,0.6287966228,18
462,-53.1629509039,38.0918830920,3,3,-27,-5,19,32,-0.8370490961,0.0918830920,0.8420770107,19
463,-52.8700576851,37.3847763109,3,3,-26,-6,19,32,0.8700576851,-0.6152236891,1.0655986876,19
464,-52.1629509039,38.0918830920,8,0,-26,-5,19,32,0.1629509039,0.0918830920,0.1870708414,20
465,-53.8700576851,39.7989898732,5,1,-27,-5,20,33,-0.1299423149,-0.2010101268,0.2393534547,21
466,-53.1629509039,40.5060966544,3,2,-27,-4,20,33,-0.8370490961,0.5060966544,0.9781538800,22
467,-52.8700576851,39.7989898732,4,2,-26,-5,20,33,0.8700576851,-0.2010101268,0.8929756136,22
468,-52.1629509039,40.5060966544,6,3,-26,-4,20,33,0.1629509039,0.5060966544,0.5316830077,23
469,-53.8700576851,43.2132034356,4,1,-27,-4,22,34,-0.1299423149,-0.7867965644,0.7974545999,25
470,-53.1629509039,43.9203102168,3,2,-27,-3,22,34,-0.8370490961,-0.0796897832,0.8408339020,26
471,-52.8700576851,43.2132034356,3,2,-26,-4,22,34,0.8700576851,-0.7867965644,1.1730512389,26
472,-52.1629509039,43.9203102168,7,3,-26,-3,22,34,0.1629509039,-0.0796897832,0.1813931052,27
473,-53.8700576851,45.6274169980,5,0,-27,-3,23,35,-0.1299423149,-0.3725830020,0.3945923195,28
474,-53.1629509039,46.3345237792,3,1,-27,-2,23,35,-0.8370490961,0.3345237792,0.9014196293,29
475,-52.8700576851,45.6274169980,4,1,-26,-3,23,35,0.8700576851,-0.3725830020,0.9464768718,29
