index,n0,n1,n2,n3,x,y,perp_x,perp_y,perp_r,k_sum_mod5
12115,2,-9,-14,-12,4.1213203436,-28.8492424049,0.0167796564,-0.7565424049,0.7567284634,2
12116,2,-9,-13,-13,4.8284271247,-28.5563491861,-0.6903271247,-2.4636491861,2.5585384209,2
12117,2,-9,-13,-12,4.1213203436,-27.8492424049,0.0167796564,-1.7565424049,1.7566225483,3
12118,2,-8,-14,-14,6.2426406871,-29.5563491861,-2.1045406871,-1.4636491861,2.5634664897,1
12119,2,-8,-14,-13,5.5355339059,-28.8492424049,-1.3974339059,-0.7565424049,1.5890808450,2
12120,2,-8,-13,-13,5.5355339059,-27.8492424049,-1.3974339059,-1.7565424049,2.2446074805,3
12121,2,-8,-13,-12,4.8284271247,-27.1421356237,-0.6903271247,-1.0494356237,1.2561316283,4
12122,2,-8,-12,-12,4.8284271247,-26.1421356237,-0.6903271247,-2.0494356237,2.1625766842,0
12123,2,-8,-12,-11,4.1213203436,-25.4350288425,0.0167796564,-1.3423288425,1.3424337147,1
12124,2,-7,-13,-13,6.2426406871,-27.1421356237,-2.1045406871,-1.0494356237,2.3516816604,4
12125,2,-7,-13,-12,5.5355339059,-26.4350288425,-1.3974339059,-0.3423288425,1.4387531261,0
12126,2,-7,-12,-12,5.5355339059,-25.4350288425,-1.3974339059,-1.3423288425,1.9376966334,1
12127,2,-7,-12,-11,4.8284271247,-24.7279220614,-0.6903271247,-0.6352220614,0.9381143888,2
12128,2,-7,-11,-12,5.5355339059,-24.4350288425,-1.3974339059,-2.3423288425,2.7275127732,2
12129,2,-7,-11,-11,4.8284271247,-23.7279220614,-0.6903271247,-1.6352220614,1.7749655572,3
12130,2,-7,-11,-10,4.1213203436,-23.0208152802,0.0167796564,-0.9281152802,0.9282669498,4
12131,2,-7,-10,-10,4.1213203436,-22.0208152802,0.0167796564,-1.9281152802,1.9281882923,0
12132,2,-6,-11,-12,6.2426406871,-23.7279220614,-2.1045406871,-1.6352220614,2.6651534090,3
12133,2,-6,-11,-11,5.5355339059,-23.0208152802,-1.3974339059,-0.9281152802,1.6775635591,4
12134,2,-6,-11,-10,4.8284271247,-22.3137084990,-0.6903271247,-0.2210084990,0.7248422558,0
12135,2,-6,-10,-11,5.5355339059,-22.0208152802,-1.3974339059,-1.9281152802,2.3812706808,0
12136,2,-6,-10,-10,4.8284271247,-21.3137084990,-0.6903271247,-1.2210084990,1.4026451061,1
12137,2,-6,-9,-10,4.8284271247,-20.3137084990,-0.6903271247,-2.2210084990,2.3258181983,2
12138,2,-6,-9,-9,4.1213203436,-19.6066017178,0.0167796564,-1.5139017178,1.5139947054,3
