substrate,group,seed,time,threshold,phys_msd,near_return_frac,near_return_n,near_return_mean_perp,near_return_median_perp
AB_N30,texture_high_q25,2,1024,2.0,807.8633485115056,0.0061162079510703364,26,0.9831739018063457,0.76536686473746
AB_N30,texture_high_q25,2,1024,3.0,807.8633485115056,0.009880028228652082,42,1.0680346950588666,1.0823922002644217
AB_N30,texture_low_q25,2,64,1.0,59.369534081994395,0.02255299954894001,100,1.4042968894305141,1.84775906504015
AB_N30,texture_low_q25,2,64,2.0,59.369534081994395,0.08953540820929183,397,1.1928473344513129,1.4142135623
AB_N30,texture_low_q25,2,64,3.0,59.369534081994395,0.13824988723500226,613,1.2514743309725287,1.08239220030269
AB_N30,texture_low_q25,2,128,1.0,117.87070956616219,0.011050969778980605,49,1.4329560096229736,1.84775906504015
AB_N30,texture_low_q25,2,128,2.0,117.87070956616219,0.04578258908434822,203,1.190648377355363,1.4142135623730951
AB_N30,texture_low_q25,2,128,3.0,117.87070956616219,0.06811005863779883,302,1.256149093365023,1.08239220030269
AB_N30,texture_low_q25,2,256,1.0,228.38127127871647,0.008119079837618403,36,1.2318393766934337,1.84775906504015
AB_N30,texture_low_q25,2,256,2.0,228.38127127871647,0.02638700947225981,117,1.1435890579744528,1.4142135623
AB_N30,texture_low_q25,2,256,3.0,228.38127127871647,0.037663509246729815,167,1.3087398353487367,1.4142135623730951
AB_N30,texture_low_q25,2,512,1.0,433.275400238369,0.0020297699594046007,9,1.6424525022579113,1.84775906504015
AB_N30,texture_low_q25,2,512,2.0,433.275400238369,0.013982859720342805,62,1.2120235915829398,1.4142135623730951
AB_N30,texture_low_q25,2,512,3.0,433.275400238369,0.02165087956698241,96,1.2749570829069856,1.08239220030269
AB_N30,texture_low_q25,2,1024,1.0,810.0610489792421,0.0015787099684258007,7,1.319827903600107,1.8477590650401499
AB_N30,texture_low_q25,2,1024,2.0,810.0610489792421,0.007893549842129003,35,1.2027447730095582,1.4142135623730951
AB_N30,texture_low_q25,2,1024,3.0,810.0610489792421,0.012178619756427604,54,1.2976831120338461,1.08239220030269
AB_N30,depth_high_q25,2,64,1.0,59.33383040081257,0.01623529411764706,69,0.2945702857278059,0.0
AB_N30,depth_high_q25,2,64,2.0,59.33383040081257,0.09058823529411765,385,0.79896246183341,0.76536686473746
AB_N30,depth_high_q25,2,64,3.0,59.33383040081257,0.1275294117647059,542,0.8810629580288282,0.7653668647757282
AB_N30,depth_high_q25,2,128,1.0,116.92826003822145,0.006352941176470588,27,0.2053065627822389,0.0
AB_N30,depth_high_q25,2,128,2.0,116.92826003822145,0.04376470588235294,186,0.8236047128660738,0.76536686473746
AB_N30,depth_high_q25,2,128,3.0,116.92826003822145,0.06235294117647059,265,0.9007526808158439,0.7653668647757284
AB_N30,depth_high_q25,2,256,1.0,228.9825311477161,0.0051764705882352945,22,0.4199452420545796,0.0
AB_N30,depth_high_q25,2,256,2.0,228.9825311477161,0.02564705882352941,109,0.7908922909999379,0.76536686473746
AB_N30,depth_high_q25,2,256,3.0,228.9825311477161,0.03458823529411765,147,0.8662460090483862,0.76536686473746
AB_N30,depth_high_q25,2,512,1.0,442.3611038803888,0.0025882352941176473,11,0.1679780968134329,0.0
AB_N30,depth_high_q25,2,512,2.0,442.3611038803888,0.010823529411764706,46,0.7776720218379667,0.76536686473746
AB_N30,depth_high_q25,2,512,3.0,442.3611038803888,0.01411764705882353,60,0.8487733968098798,0.76536686473746
AB_N30,depth_high_q25,2,1024,1.0,835.1173037776373,0.0009411764705882353,4,0.0,0.0
AB_N30,depth_high_q25,2,1024,2.0,835.1173037776373,0.006352941176470588,27,0.7481046177575349,0.76536686473746
AB_N30,depth_high_q25,2,1024,3.0,835.1173037776373,0.009647058823529411,41,0.8622515971594643,0.7653668647757284
AB_N30,depth_low_q25,2,64,1.0,60.02469856160419,0.021411764705882352,91,1.2589127695730165,1.8477590650018818
AB_N30,depth_low_q25,2,64,2.0,60.02469856160419,0.0816470588235294,347,1.178813513589598,1.414213562373095
AB_N30,depth_low_q25,2,64,3.0,60.02469856160419,0.12494117647058824,531,1.2783608117875545,1.08239220030269
AB_N30,depth_low_q25,2,128,1.0,118.9873232919604,0.011058823529411765,47,1.0614786118196418,1.847759064947762
AB_N30,depth_low_q25,2,128,2.0,118.9873232919604,0.04352941176470588,185,1.0760224604740352,0.76536686473746
AB_N30,depth_low_q25,2,128,3.0,118.9873232919604,0.06870588235294117,292,1.2050495197662847,1.08239220030269
AB_N30,depth_low_q25,2,256,1.0,231.40502258216029,0.00611764705882353,26,1.27921781424288,1.847759065021016
AB_N30,depth_low_q25,2,256,2.0,231.40502258216029,0.01976470588235294,84,1.1693435103463024,1.4142135623365475
AB_N30,depth_low_q25,2,256,3.0,231.40502258216029,0.033411764705882356,142,1.287460388929892,1.08239220030269
AB_N30,depth_low_q25,2,512,1.0,449.836247853825,0.0018823529411764706,8,0.6929096493737242,0.0
AB_N30,depth_low_q25,2,512,2.0,449.836247853825,0.011764705882352941,50,1.0576528939381573,0.7653668647565943
AB_N30,depth_low_q25,2,512,3.0,449.836247853825,0.01976470588235294,84,1.2374397395015757,1.08239220030269
AB_N30,depth_low_q25,2,1024,1.0,817.2272816356499,0.0016470588235294118,7,1.3198279035682436,1.847759064947762
AB_N30,depth_low_q25,2,1024,2.0,817.2272816356499,0.006823529411764706,29,1.1589926096776566,0.76536686473746
AB_N30,depth_low_q25,2,1024,3.0,817.2272816356499,0.01011764705882353,43,1.1586820750252063,1.08239220030269
AB_N30,texture_high_depth_high,2,64,1.0,62.09585671656705,0.011252813203300824,15,0.3695518130029276,0.0
AB_N30,texture_high_depth_high,2,64,2.0,62.09585671656705,0.08327081770442611,111,0.8697059193218325,0.76536686473746
AB_N30,texture_high_depth_high,2,64,3.0,62.09585671656705,0.12378094523630907,165,0.9393123385454374,1.0823922002644217
AB_N30,texture_high_depth_high,2,128,1.0,119.19789263208826,0.008252063015753939,11,0.0,0.0
AB_N30,texture_high_depth_high,2,128,2.0,119.19789263208826,0.05101275318829707,68,0.7656017405601552,0.76536686473746
AB_N30,texture_high_depth_high,2,128,3.0,119.19789263208826,0.07126781695423856,95,0.8556369238521796,0.7653668647757284
AB_N30,texture_high_depth_high,2,256,1.0,227.1589691405751,0.0037509377344336083,5,0.7391036259899287,0.0
AB_N30,texture_high_depth_high,2,256,2.0,227.1589691405751,0.0277569392348087,37,0.8319633673473993,0.76536686473746
AB_N30,texture_high_depth_high,2,256,3.0,227.1589691405751,0.04051012753188297,54,0.9108020740135487,0.7653668647757284
AB_N30,texture_high_depth_high,2,512,1.0,435.7741703700321,0.0015003750937734434,2,0.0,0.0
AB_N30,texture_high_depth_high,2,512,2.0,435.7741703700321,0.012753188297074268,17,0.7516586097770046,0.76536686473746
AB_N30,texture_high_depth_high,2,512,3.0,435.7741703700321,0.015753938484621154,21,0.8146554841610273,0.76536686473746
AB_N30,texture_high_depth_high,2,1024,1.0,778.9314538941326,0.002250562640660165,3,0.0,0.0
AB_N30,texture_high_depth_high,2,1024,2.0,778.9314538941326,0.008252063015753939,11,0.7335886373372471,0.7653668647757284
AB_N30,texture_high_depth_high,2,1024,3.0,778.9314538941326,0.011252813203300824,15,0.8266029207946987,0.7653668647757284
AB_N30,texture_low_depth_low,2,64,1.0,57.97471792858152,0.0210727969348659,44,1.3438247745746545,1.84775906504015
AB_N30,texture_low_depth_low,2,64,2.0,57.97471792858152,0.08668582375478927,181,1.2004891061440237,1.4142135623730951
AB_N30,texture_low_depth_low,2,64,3.0,57.97471792858152,0.13409961685823754,280,1.321866072200891,1.4142135623
AB_N30,texture_low_depth_low,2,128,1.0,117.97702886887679,0.017241379310344827,36,1.2831660173889934,1.84775906504015
AB_N30,texture_low_depth_low,2,128,2.0,117.97702886887679,0.045019157088122604,94,1.2393011332339856,1.4142135623730951
AB_N30,texture_low_depth_low,2,128,3.0,117.97702886887679,0.07710727969348659,161,1.3998397837276677,1.4142135624
AB_N30,texture_low_depth_low,2,256,1.0,225.33009130693347,0.009578544061302681,20,1.2010433922760977,1.84775906504015
AB_N30,texture_low_depth_low,2,256,2.0,225.33009130693347,0.02681992337164751,56,1.1609049079705058,1.4142135623730951
AB_N30,texture_low_depth_low,2,256,3.0,225.33009130693347,0.045019157088122604,94,1.2726210022426292,1.08239220030269
AB_N30,texture_low_depth_low,2,512,1.0,447.37094444765427,0.0023946360153256703,5,0.7391036260160601,0.0
AB_N30,texture_low_depth_low,2,512,2.0,447.37094444765427,0.009578544061302681,20,1.1386500346382389,1.4142135623730951
AB_N30,texture_low_depth_low,2,512,3.0,447.37094444765427,0.017241379310344827,36,1.311715422314519,1.2483028813378927
AB_N30,texture_low_depth_low,2,1024,1.0,811.810114650476,0.0019157088122605363,4,1.84775906504015,1.84775906504015
AB_N30,texture_low_depth_low,2,1024,2.0,811.810114650476,0.007662835249042145,16,1.352505731132862,1.4142135624
AB_N30,texture_low_depth_low,2,1024,3.0,811.810114650476,0.012452107279693486,26,1.2893487093225047,1.08239220030269
AB_N30,all_interior75,3,64,1.0,59.40104365749861,0.017471615977410437,297,0.895883183038065,0.0
AB_N30,all_interior75,3,64,2.0,59.40104365749861,0.08512265427378081,1447,1.010705854011387,0.76536686473746
AB_N30,all_interior75,3,64,3.0,59.40104365749861,0.12383081357726924,2105,1.1042513409058885,1.08239220030269
AB_N30,all_interior75,3,128,1.0,117.40724886973354,0.009000529442908406,153,0.9661485307307007,1.847759064947762
AB_N30,all_interior75,3,128,2.0,117.40724886973354,0.04482616624507324,762,0.9998134710190774,0.76536686473746
AB_N30,all_interior75,3,128,3.0,117.40724886973354,0.0655920936525678,1115,1.0981405841392782,1.08239220030269
AB_N30,all_interior75,3,256,1.0,227.93015454211945,0.004941467145126184,84,0.9018824007851739,0.0
AB_N30,all_interior75,3,256,2.0,227.93015454211945,0.024942643684922643,424,0.9824042326321675,0.76536686473746
AB_N30,all_interior75,3,256,3.0,227.93015454211945,0.03529619389375846,600,1.0763350641477267,1.0823922002644217
AB_N30,all_interior75,3,512,1.0,433.0448863124838,0.0024119065827401614,41,0.9464131796474043,1.8477590649094937
AB_N30,all_interior75,3,512,2.0,433.0448863124838,0.012236013883169599,208,1.0288618259645426,0.76536686473746
AB_N30,all_interior75,3,512,3.0,433.0448863124838,0.01705982704864992,290,1.0921982377688182,1.08239220030269
AB_N30,all_interior75,3,1024,1.0,811.96073005878,0.0013530207659274076,23,0.4820241039161728,0.0
AB_N30,all_interior75,3,1024,2.0,811.96073005878,0.006235660921230661,106,0.8796167699458235,0.76536686473746
AB_N30,all_interior75,3,1024,3.0,811.96073005878,0.008824048473439615,150,0.9743993208898938,1.0823922002644217
AB_N30,texture_high_q25,3,64,1.0,61.12244530370358,0.012702893436838392,54,0.6159196883289495,0.0
AB_N30,texture_high_q25,3,64,2.0,61.12244530370358,0.08539167254763586,363,0.9482216471495497,0.76536686473746
AB_N30,texture_high_q25,3,64,3.0,61.12244530370358,0.11997177134791814,510,1.0374219709435974,1.0823922002644217
AB_N30,texture_high_q25,3,128,1.0,119.69428175392815,0.007998118089861209,34,0.9782253873554493,1.8477590649286277
AB_N30,texture_high_q25,3,128,2.0,119.69428175392815,0.0414020230533992,176,1.042176877539032,0.7653668647757284
AB_N30,texture_high_q25,3,128,3.0,119.69428175392815,0.06186779581274994,263,1.1126554119447953,1.0823922002644217
AB_N30,texture_high_q25,3,256,1.0,228.04739411636515,0.002117148906139732,9,0.6159196883236953,0.0
AB_N30,texture_high_q25,3,256,2.0,228.04739411636515,0.021641966596095037,92,1.0330525974951803,0.76536686473746
AB_N30,texture_high_q25,3,256,3.0,228.04739411636515,0.032462949894142556,138,1.087870607889094,1.0823922002644217
AB_N30,texture_high_q25,3,512,1.0,431.89461835293986,0.002352387673488591,10,0.5543277195043914,0.0
AB_N30,texture_high_q25,3,512,2.0,431.89461835293986,0.011761938367442954,50,0.9542214364208289,0.7653668647565941
AB_N30,texture_high_q25,3,512,3.0,431.89461835293986,0.016937191249117856,72,1.0375119229280971,1.0823922002644217
AB_N30,texture_high_q25,3,1024,1.0,817.7655129053255,0.0009409550693954364,4,0.46193976625047045,0.0
AB_N30,texture_high_q25,3,1024,2.0,817.7655129053255,0.0056457304163726185,24,0.9554856824225219,0.7653668647565941
AB_N30,texture_high_q25,3,1024,3.0,817.7655129053255,0.008233356857210068,35,1.0861465372836712,1.0823922002644217
AB_N30,texture_low_q25,3,64,1.0,58.430599241550894,0.02255299954894001,100,1.274953754877704,1.84775906504015
AB_N30,texture_low_q25,3,64,2.0,58.430599241550894,0.09179070816418583,407,1.1500548454358925,1.4142135623
AB_N30,texture_low_q25,3,64,3.0,58.430599241550894,0.13509246729815066,599,1.2542423766767787,1.08239220030269
AB_N30,texture_low_q25,3,128,1.0,114.94994852307956,0.009923319801533603,44,1.3858192987801126,1.84775906504015
AB_N30,texture_low_q25,3,128,2.0,114.94994852307956,0.04262516914749662,189,1.1739186459752258,1.4142135623730951
AB_N30,texture_low_q25,3,128,3.0,114.94994852307956,0.06608028867839423,293,1.252751181455973,1.08239220030269
AB_N30,texture_low_q25,3,256,1.0,224.55336459660418,0.004285069914298602,19,1.2642562023958923,1.84775906504015
AB_N30,texture_low_q25,3,256,2.0,224.55336459660418,0.02142534957149301,95,1.15285910762191,0.7653668647757284
AB_N30,texture_low_q25,3,256,3.0,224.55336459660418,0.037663509246729815,167,1.280584822668127,1.08239220030269
AB_N30,texture_low_q25,3,512,1.0,427.5856204771209,0.0022552999548940008,10,1.293431345528105,1.84775906504015
AB_N30,texture_low_q25,3,512,2.0,427.5856204771209,0.010825439783491205,48,1.1295879385531764,1.0897902135552775
AB_N30,texture_low_q25,3,512,3.0,427.5856204771209,0.016689219666215605,74,1.2236750041246174,1.08239220030269
AB_N30,texture_low_q25,3,1024,1.0,799.5062083411754,0.0015787099684258007,7,0.5279311614400429,0.0
AB_N30,texture_low_q25,3,1024,2.0,799.5062083411754,0.005863779882724403,26,1.0185890326635632,0.76536686473746
AB_N30,texture_low_q25,3,1024,3.0,799.5062083411754,0.009923319801533603,44,1.2276013990931725,1.08239220030269
AB_N30,depth_high_q25,3,64,1.0,60.832107812612726,0.010352941176470589,44,0.08398904841091591,0.0
AB_N30,depth_high_q25,3,64,2.0,60.832107812612726,0.08611764705882353,366,0.7951393183714883,0.76536686473746
AB_N30,depth_high_q25,3,64,3.0,60.832107812612726,0.12211764705882353,519,0.8798208037940077,0.76536686473746
AB_N30,depth_high_q25,3,128,1.0,116.88133736617452,0.0075294117647058826,32,0.4619397662530674,0.0
AB_N30,depth_high_q25,3,128,2.0,116.88133736617452,0.04847058823529412,206,0.8410724669479469,0.76536686473746
AB_N30,depth_high_q25,3,128,3.0,116.88133736617452,0.06988235294117646,297,0.9150121832253929,0.7653668647757284
AB_N30,depth_high_q25,3,256,1.0,229.03952130129642,0.0032941176470588237,14,0.5279311614241111,0.0
AB_N30,depth_high_q25,3,256,2.0,229.03952130129642,0.02658823529411765,113,0.8737582001102634,0.76536686473746
AB_N30,depth_high_q25,3,256,3.0,229.03952130129642,0.03364705882352941,143,0.9175275707775944,0.7653668647374602
AB_N30,depth_high_q25,3,512,1.0,433.5199692626148,0.002823529411764706,12,0.30795984417335837,0.0
AB_N30,depth_high_q25,3,512,2.0,433.5199692626148,0.013176470588235295,56,0.7948031045022101,0.76536686473746
AB_N30,depth_high_q25,3,512,3.0,433.5199692626148,0.018823529411764704,80,0.881079833239484,0.7653668647374601
AB_N30,depth_high_q25,3,1024,1.0,789.7060293653182,0.001176470588235294,5,0.36955181300803003,0.0
AB_N30,depth_high_q25,3,1024,2.0,789.7060293653182,0.007058823529411765,30,0.7642823592140503,0.76536686473746
AB_N30,depth_high_q25,3,1024,3.0,789.7060293653182,0.01011764705882353,43,0.8604551018687556,0.76536686473746
AB_N30,depth_low_q25,3,64,1.0,59.40489340117999,0.020941176470588234,89,1.266441606364697,1.8477590650401499
AB_N30,depth_low_q25,3,64,2.0,59.40489340117999,0.08823529411764706,375,1.1928054276520366,1.4142135623730951
AB_N30,depth_low_q25,3,64,3.0,59.40489340117999,0.13741176470588234,584,1.2965472656641868,1.08239220030269
AB_N30,depth_low_q25,3,128,1.0,115.15134286830579,0.01011764705882353,43,1.1602208082749474,1.8477590650401499
AB_N30,depth_low_q25,3,128,2.0,115.15134286830579,0.044,187,1.1491667118359574,1.4142135623
AB_N30,depth_low_q25,3,128,3.0,115.15134286830579,0.06894117647058824,293,1.2972931168929753,1.08239220030269
AB_N30,depth_low_q25,3,256,1.0,229.5884796073897,0.005411764705882353,23,1.3657349610962628,1.8477590650018818
AB_N30,depth_low_q25,3,256,2.0,229.5884796073897,0.02211764705882353,94,1.2092723786907884,1.414213562373095
AB_N30,depth_low_q25,3,256,3.0,229.5884796073897,0.03458823529411765,147,1.3162508902787287,1.08239220030269
AB_N30,depth_low_q25,3,512,1.0,425.69899493684534,0.0037647058823529413,16,1.15484941563137,1.847759064974822
AB_N30,depth_low_q25,3,512,2.0,425.69899493684534,0.013411764705882352,57,1.1195957570537158,0.7653668647757284
AB_N30,depth_low_q25,3,512,3.0,425.69899493684534,0.01976470588235294,84,1.3043101975638376,1.4142135623
AB_N30,depth_low_q25,3,1024,1.0,803.8486821196911,0.0016470588235294118,7,0.5279311614400429,0.0
AB_N30,depth_low_q25,3,1024,2.0,803.8486821196911,0.0075294117647058826,32,0.9528040500008231,0.76536686473746
AB_N30,depth_low_q25,3,1024,3.0,803.8486821196911,0.010823529411764706,46,1.1042834601883869,1.0823922002644217
AB_N30,texture_high_depth_high,3,64,1.0,58.19270733865699,0.016504126031507877,22,0.08398904841091591,0.0
AB_N30,texture_high_depth_high,3,64,2.0,58.19270733865699,0.09077269317329333,121,0.7058284218544221,0.76536686473746
AB_N30,texture_high_depth_high,3,64,3.0,58.19270733865699,0.12903225806451613,172,0.8174839608089154,0.76536686473746
AB_N30,texture_high_depth_high,3,128,1.0,118.78300611852544,0.006751687921980495,9,0.0,0.0
AB_N30,texture_high_depth_high,3,128,2.0,118.78300611852544,0.051762940735183796,69,0.7313614313964754,0.76536686473746
AB_N30,texture_high_depth_high,3,128,3.0,118.78300611852544,0.07051762940735183,94,0.8247206784415223,0.76536686473746
AB_N30,texture_high_depth_high,3,256,1.0,231.79846007080374,0.0037509377344336083,5,0.0,0.0
AB_N30,texture_high_depth_high,3,256,2.0,231.79846007080374,0.025506376594148537,34,0.748231546026387,0.76536686473746
AB_N30,texture_high_depth_high,3,256,3.0,231.79846007080374,0.037509377344336084,50,0.855162955388681,0.7653668647757284
AB_N30,texture_high_depth_high,3,512,1.0,435.6731874945326,0.0037509377344336083,5,0.0,0.0
AB_N30,texture_high_depth_high,3,512,2.0,435.6731874945326,0.015003750937734433,20,0.7037944880872921,0.76536686473746
AB_N30,texture_high_depth_high,3,512,3.0,435.6731874945326,0.020255063765941484,27,0.8019494505092543,0.7653668647757284
AB_N30,texture_high_depth_high,3,1024,1.0,815.6916567996958,0.002250562640660165,3,0.0,0.0
AB_N30,texture_high_depth_high,3,1024,2.0,815.6916567996958,0.006001500375093774,8,0.559460127674934,0.76536686473746
AB_N30,texture_high_depth_high,3,1024,3.0,815.6916567996958,0.012753188297074268,17,0.8363065190593458,1.0823922002644217
AB_N30,texture_low_depth_low,3,64,1.0,57.38119965236566,0.021551724137931036,45,1.3960846269192246,1.84775906504015
AB_N30,texture_low_depth_low,3,64,2.0,57.38119965236566,0.08764367816091954,183,1.2248940940816782,1.4142135623730951
AB_N30,texture_low_depth_low,3,64,3.0,57.38119965236566,0.1336206896551724,279,1.295041833722071,1.08239220030269
