substrate,start_vertex,perp_residue,depth,balance,gap_deg,degree,boundary_dist,vertex_type
AB,19870,1.0823922002644217,0.11638196695460057,0.8047378541243649,270.0,3,0.20164046771451982,F
AB,559,1.08239220030269,0.888265531511728,0.0,45.0,8,1.1480502971131863,A
AB,1277,0.0,0.19133218466747326,0.8047378541243652,270.0,3,0.312359158272143,F
AB,6557,1.4142135624,0.19313916365551365,0.8047378541243652,270.0,3,0.24670106141056092,F
AB,8356,0.76536686473746,0.7335132456024799,0.4828427124746191,180.0,5,0.770033041986711,D
AB,17025,1.08239220030269,0.8319362501742936,0.482842712474619,180.0,5,0.9172805613469669,D
AB,18758,1.08239220030269,0.3651587973207453,0.6532814824150912,224.99999999594857,4,0.5458622775068148,E
AB,9344,2.0,0.390280972667727,0.6532814824381883,225.0,4,0.2738975356320583,E
AB,2973,1.08239220030269,0.18970780706530377,0.8047378541410318,270.0000000040514,3,0.26263238715177795,F
AB,8974,0.0,0.3067232481665727,0.8047378541243649,270.0,3,0.42114505495522025,F
AB,8062,1.4142135623730951,0.2325660209296324,0.8047378541243649,270.0,3,0.16511163895178615,F
