vertex_id,degree,vertex_type,depth,resultant_mag,net_drift,perp_x,perp_y,perp_dist_from_centre,type_rank
29,4,E,0.36134321924854196,0.6532814824381883,0.6532814824444025,-0.3015151902,0.5857864376,0.9453225609194232,4
30,3,F,0.30353536984827456,0.8047378541410318,0.8047378541333333,1.405591591,-0.1213203436,1.0308881822097915,5
31,5,D,0.5040029653914699,0.4828427124746191,0.482842712478424,0.6984848098,0.5857864376,0.7341614480517749,3
32,7,B,0.7515407895563415,0.1428571428571429,0.14285714285986068,0.405591591,0.2928932188,0.36776262959935846,1
33,3,F,0.14236150025698868,0.8047378541243652,0.8047378541307065,-0.3015151902,1.0,1.2694534018196981,5
34,3,F,0.2615196140657391,0.8047378541243652,0.8047378541333333,1.405591591,0.2928932188,1.0930787719794295,5
35,4,E,0.24258705385893842,0.6532814824381883,0.6532814824444025,0.6984848098,1.0,1.1211022375384978,4
36,6,C,0.8505268127001172,0.307959844170429,0.30795984417335837,0.405591591,-0.2928932188,0.22124618490835812,2
37,4,E,0.4360546679167865,0.6532814824381883,0.6532814824444025,-0.3015151902,0.4142135624,0.834736687389725,4
38,3,F,0.28868886211664413,0.8047378541243652,0.8047378541333333,1.405591591,-0.2928932188,1.052863582976791,5
39,5,D,0.6048229354845029,0.482842712474619,0.482842712478424,0.6984848098,0.4142135624,0.5849304444945517,3
40,8,A,0.8667429299387932,1.2500028789861067e-11,2.500000206852468e-11,0.405591591,0.1213203436,0.1972435250474578,0
41,3,F,0.23788415330725377,0.8047378541243649,0.8047378541071364,-0.3015151902,0.8284271247,1.1280633442350194,5
42,3,F,0.29191896800110084,0.8047378541410316,0.8047378541333333,1.405591591,0.1213203436,1.0480824672683775,5
43,4,E,0.35273565020090836,0.6532814824150912,0.6532814823982086,0.6984848098,0.8284271247,0.9580632527286069,4
44,5,D,0.7352077640846799,0.4828427124746191,0.48284271248,0.405591591,-0.4644660941,0.3919383338771182,3
45,4,E,0.4949669989521074,0.6532814824381883,0.6532814824444025,-0.3015151902,0.2426406871,0.7475362421388112,4
46,3,F,0.255865449427079,0.8047378541243652,0.8047378541307065,1.405591591,-0.4644660941,1.1014479141496405,5
47,6,C,0.6947314184393028,0.307959844170429,0.3079598441733583,0.6984848098,0.2426406871,0.45185033023473353,2
48,8,A,0.9744059615259641,2.7755575615628914e-17,2.7755575615628914e-17,0.405591591,-0.0502525317,0.03788360622442297,0
49,3,F,0.32696993229409954,0.8047378541243652,0.8047378541307065,-0.3015151902,0.6568542495,0.9962009742242325,5
50,3,F,0.30410032622457783,0.8047378541243652,0.8047378541333333,1.405591591,-0.0502525317,1.0300519490019857,5
