substrate,seed,threshold,phys_return_dist,perp_residue,start_depth,min_depth,max_depth,depth_range,depth_excursion,cum_abs_depth_change,mean_depth,sign_changes,dip_return,cum_perp_path
AB_N30,6,2.0,1.8477590650401512,0.76536686473746,0.309029006572902,0.02682482733220537,0.9679382539198554,0.9411134265876501,0.28220417924069663,307.2566059626713,0.48309207800747106,791,False,1023.9999999977681
AB_N30,6,2.0,1.4142135624,1.4142135624,0.22472018417922435,0.028738456943256274,0.9620305399425931,0.9332920829993369,0.19598172723596807,303.98642107702597,0.4852624675539547,794,False,1023.9999999982451
AB_N30,6,2.0,1.8477590650401503,0.7653668647374602,0.06933209779332694,0.03623425787408463,0.9628579783768891,0.9266237205028045,0.03309783991924231,301.93043268008785,0.48408076369203856,777,False,1024.0000000003351
AB_N30,6,2.0,1.8477590650401468,0.76536686473746,0.519450521556744,0.026076132131182872,0.946633561890836,0.9205574297596532,0.4933743894255611,306.7746731446611,0.48769336867984253,801,False,1024.0000000024247
AB_N30,6,2.0,1.4142135623999987,1.4142135624,0.10493141352346835,0.018117497427285745,0.9560382609186995,0.9379207634914137,0.08681391609618261,298.77978785499386,0.4656674623649629,765,False,1023.9999999991363
AB_N30,6,2.0,1.4142135623999996,1.4142135624,0.4209957257812835,0.032929526912537255,0.9668221615002989,0.9338926345877616,0.38806619886874627,316.66095506088664,0.48161247469447294,802,False,1023.9999999997884
AB_N30,6,2.0,1.8477590650401496,0.76536686473746,0.9061345122824778,0.06659772208979675,0.9623710687271906,0.8957733466373938,0.839536790192681,290.67563119437096,0.4787362995784394,797,False,1024.0000000025539
AB_N30,6,2.0,0.0,0.0,0.5263582126783085,0.06588270261861551,0.9808785270550613,0.9149958244364458,0.460475510059693,300.7019543350867,0.4881491429025889,794,True,1023.9999999992118
AB_N30,6,2.0,1.8477590650401488,0.76536686473746,0.30199522740238305,0.06693878502985962,0.9623710687271906,0.895432283697331,0.23505644237252343,293.4236672159748,0.4802193652446467,758,True,1024.0000000029738
AB_N30,6,2.0,1.4142135624000005,1.4142135623999998,0.27833945300032614,0.07213338463911478,0.9817341603070816,0.9096007756679668,0.20620606836121136,299.5166318835348,0.470536627551193,782,True,1023.9999999998321
AB_N30,6,2.0,1.4142135624000005,1.4142135624,0.5766464506360074,0.05974865873923296,0.9441618071906535,0.8844131484514205,0.5168977918967744,317.29446630501695,0.48058085512474996,786,False,1024.0000000000455
AB_N30,6,2.0,1.4142135623730963,1.4142135623730951,0.6488073676488295,0.02311289290527163,0.9690946256643168,0.9459817327590452,0.6256944747435579,297.2573281348312,0.4760630810102154,780,False,1023.9999999979725
AB_N30,6,2.0,1.8477590650401499,0.76536686473746,0.6985256812364918,0.017568767024822574,0.9739926672107198,0.9564239001858972,0.6809569142116693,299.03531729691133,0.4756920400716998,766,False,1023.9999999962496
AB_N30,6,2.0,0.0,0.0,0.6083423311150822,0.03371206652210568,0.9782509470977067,0.944538880575601,0.5746302645929765,309.7323499396516,0.4839924836359162,781,True,1023.9999999996528
AB_N30,6,2.0,0.0,0.0,0.48950462167140985,0.07022497320948484,0.9828880940828411,0.9126631208733562,0.419279648461925,298.6984448473847,0.4893850489432818,803,True,1023.9999999974115
AB_N30,6,2.0,0.0,0.0,0.39447524898213493,0.04705807498914705,0.975778970328631,0.928720895339484,0.3474171739929879,290.4080513130526,0.47077816154180646,801,True,1023.9999999984126
AB_N30,6,2.0,1.4142135623730951,1.4142135623730951,0.31652861029692514,0.02907398659523852,0.9569768974679822,0.9279029108727437,0.2874546237016866,326.20177528675976,0.4836664946188423,807,True,1024.0000000005298
AB_N30,6,2.0,1.9999999999673377,1.9999999999673386,0.3981644877920886,0.01849098828023754,0.9634116658901226,0.9449206776098851,0.37967349951185103,307.65722937457053,0.4816354344708924,781,False,1024.0000000002135
AB_N30,6,2.0,1.8477590650401516,0.76536686473746,0.7908378085992334,0.05060834354093957,0.9773318533103368,0.9267235097693972,0.7402294650582938,307.76643237039394,0.49581029418488415,813,False,1024.0000000041762
AB_N30,6,3.0,1.8477590650401472,0.76536686473746,0.4501470719745665,0.039866108160681035,0.9645085025801804,0.9246423944194994,0.41028096381388546,306.9229646263549,0.48126864090523425,792,True,1024.0000000020698
AB_N30,6,3.0,1.4142135624000005,1.4142135624,0.10167342010512792,0.036784844030205766,0.9775275473069053,0.9407427032766995,0.06488857607492216,299.1906244546111,0.48507035935232773,808,False,1023.9999999963132
AB_N30,6,3.0,1.4142135623730951,1.4142135623730951,0.2400768484942578,0.06225852140686039,0.9604275329333151,0.8981690115264547,0.17781832708739742,304.2758088626106,0.47087601771467946,813,False,1023.9999999994518
AB_N30,6,3.0,1.847759065040149,0.76536686473746,0.7150462084778308,0.02311289290527163,0.9828880940828411,0.9597752011775694,0.6919333155725592,304.12560496237296,0.468417901981769,781,True,1024.0000000003142
AB_N30,6,3.0,2.6131259297776097,1.08239220030269,0.40974725215152763,0.03369094285746166,0.9318200847073124,0.8981291418498507,0.37605630929406597,307.76114619883674,0.4849788666723258,800,True,1024.0000000007192
AB_N30,6,3.0,1.8477590650401456,0.76536686473746,0.6310937691623426,0.007552027041436871,0.9618324739320407,0.9542804468906039,0.6235417421209057,308.1004228707009,0.48065364716565323,789,True,1024.000000002114
AB_N30,6,3.0,1.4142135624000005,1.4142135624,0.3021701647848113,0.007552027041436871,0.9618324739320407,0.9542804468906039,0.2946181377433744,301.59020650350845,0.4689203879820501,803,True,1024.0000000007847
AB_N30,6,3.0,0.0,0.0,0.27523480204739004,0.022898899200925138,0.9679667979485267,0.9450678987476016,0.2523359028464649,302.0390326077172,0.4901413392305898,806,True,1023.9999999999194
AB_N30,6,3.0,1.8477590650401505,0.76536686473746,0.5063660164994392,0.03555509481180308,0.9853171171659003,0.9497620223540972,0.47081092168763616,312.8749939480751,0.4689280968814149,793,True,1024.0000000007108
AB_N30,6,3.0,1.4142135622999987,1.4142135623,0.3262553271543295,0.029124741941843113,0.9718142730042826,0.9426895310624395,0.29713058521248636,299.16706698208566,0.4829811861730556,791,False,1023.9999999975372
AB_N30,6,3.0,2.722905353191339,2.1414449415378507,0.22214778501597698,0.02682482733220537,0.9668221615002989,0.9399973341680935,0.19532295768377161,299.55213184179513,0.47731985217802425,777,False,1024.0000000007265
AB_N30,6,3.0,0.7653668646450691,1.8477590650018818,0.2476225676362266,6.756817327868703e-13,0.9544806096074772,0.9544806096068015,0.2476225676355509,293.8730505191767,0.47541343122563595,779,True,1023.9999999969087
AB_N30,6,3.0,1.8477590649477593,0.7653668647757284,0.9276132483659643,4.082439961361484e-05,0.9662125386819174,0.9661717142823038,0.9275724239663506,296.3853108078866,0.4838219299698341,794,False,1023.9999999997808
AB_N30,6,3.0,1.8477590650401485,0.76536686473746,0.6394000460270577,0.02401623862487423,0.9656780064199346,0.9416617677950604,0.6153838074021835,306.2600255215692,0.4746709649790211,779,True,1023.9999999985891
AB_N30,6,3.0,2.722905353141378,2.1414449414743264,0.4022291884928981,0.04401402091336826,0.9645085025801804,0.9204944816668121,0.35821516757952987,311.5325902541048,0.4855201959248243,806,False,1024.0000000014286
AB_N30,6,3.0,1.8477590650401599,0.76536686473746,0.5509349950543214,0.032652340185237994,0.934252984339448,0.90160064415421,0.5182826548690834,305.0196436648215,0.48484272230094944,793,True,1023.9999999948211
AB_N30,6,3.0,1.847759064947762,0.7653668647757284,0.4213937821909528,0.03268351903144151,0.9683422657181286,0.9356587466866871,0.3887102631595113,305.68250654925055,0.4805282689276811,774,True,1023.9999999985944
AB_N30,6,3.0,0.0,0.0,0.15332823717065192,0.054767216030733645,0.9775275473069053,0.9227603312761716,0.09856102113991827,295.160391140819,0.48426508723397843,781,False,1024.0000000019645
AB_N30,6,3.0,1.8477590650401536,0.76536686473746,0.9227710108023021,0.028738456943256274,0.9764097906355483,0.9476713336922921,0.8940325538590458,301.05429452690834,0.474503537084807,777,False,1023.9999999968601
AB_N30,6,3.0,1.4142135623730951,1.4142135623730951,0.4828676249357178,0.028738456943256274,0.9590168678298647,0.9302784108866085,0.4541291679924615,304.8615988779183,0.4862636064091857,819,False,1024.0000000001148
AB_N30,6,3.0,1.4142135623999996,1.4142135624,0.39772285291582343,0.04705807498914705,0.972195168444431,0.9251370934552839,0.3506647779266764,317.2718604695069,0.48718782064949046,827,True,1024.0000000002954
AB_N30,6,3.0,1.8477590650401474,0.76536686473746,0.6685543062440531,0.02573842920064362,0.9802168214973057,0.9544783922966621,0.6428158770434095,293.7280811834297,0.4808378409686991,788,False,1024.0000000012935
AB_N30,6,3.0,1.4142135624,1.4142135624,0.29319906585251065,0.03541058683640219,0.9910209398909956,0.9556103530545934,0.25778847901610846,296.97039569646734,0.4798182468082068,798,True,1023.9999999987728
AB_N30,6,3.0,2.6131259297776106,1.08239220030269,0.5218295431692928,0.05062655388710657,0.9590168678298647,0.9083903139427582,0.4712029892821862,302.50942411612414,0.4820518786712113,784,True,1024.0000000003981
AB_N30,6,3.0,2.6131259297776097,1.08239220030269,0.017568767024822574,0.017568767024822574,0.9668221615002989,0.9492533944754763,0.0,310.6890312667698,0.4745673098572728,792,False,1023.9999999996811
AB_N30,6,3.0,2.6131259297776106,1.08239220030269,0.5424009260787122,0.04757109452309971,0.9860622635353012,0.9384911690122015,0.49482983155561244,302.6072268493162,0.4861526264785043,771,True,1023.9999999991026
AB_N30,6,3.0,1.8477590650018827,0.765366864645072,0.2764884328202617,0.042631693277943694,0.9690946256643168,0.9264629323863731,0.233856739542318,293.32895073223824,0.48051535639840326,778,True,1023.9999999998458
AB_N30,6,3.0,2.7229053532192844,2.1414449415733867,0.1520886334875472,0.0076016816649838725,0.960562494073533,0.9529608124085491,0.14448695182256333,322.0789905738137,0.4807248131225513,813,False,1024.0000000013486
AB_N30,6,3.0,1.4142135623,1.4142135623,0.24732935621296537,0.010593365425972223,0.9936912801191664,0.9830979146931942,0.23673599078699314,299.3659317807608,0.4832994997283392,803,True,1024.0000000014807
AB_N30,6,3.0,2.6131259297776106,1.08239220030269,0.3262329449438256,0.05075516510180422,0.9782509470977067,0.9274957819959024,0.2754777798420214,317.951216408018,0.4895402620212073,798,True,1023.9999999980275
AB_N30,6,3.0,1.847759065040149,0.76536686473746,0.8878729069742921,0.039068411941140524,0.9910209398909956,0.9519525279498551,0.8488044950331516,310.91976918766164,0.4766318821714859,805,False,1023.9999999999608
AB_N30,6,3.0,2.6131259297776106,1.08239220030269,0.7649962026895721,0.04366209925334952,0.9782509470977067,0.9345888478443571,0.7213341034362226,300.80631371024504,0.49602945805092064,814,False,1024.0000000010289
AB_N30,6,3.0,1.8477590650018814,0.765366864645072,0.4030079391403213,0.01847019215471324,0.9465750702155558,0.9281048780608425,0.38453774698560805,307.14202746645196,0.486669706740208,772,True,1024.0000000009063
AB_N30,6,3.0,1.4142135623730951,1.4142135623730951,0.17544571392754782,0.05974865873923296,0.9441618071906535,0.8844131484514205,0.11569705518831486,292.9836591945257,0.47572336670925913,782,False,1024.0000000000878
AB_N30,6,3.0,1.847759065001882,0.765366864645072,0.35571629710405306,0.05498608926942128,0.9828880940828411,0.9279020048134198,0.3007302078346318,306.9897400568177,0.48357859638249345,802,True,1023.9999999985578
AB_N30,6,3.0,2.6131259297776106,1.08239220030269,0.3195333283338355,0.03268351903144151,0.9822758956256835,0.949592376594242,0.286849809302394,308.2931713663962,0.47927634464606433,785,True,1024.0000000007954
AB_N30,6,3.0,2.6131259297776106,1.08239220030269,0.266296569037335,0.05332042974719009,0.9714384566178691,0.918118026870679,0.21297613929014492,300.3369449377129,0.4857461757108461,801,True,1023.9999999993703
AB_N30,6,3.0,2.00000000003805,2.000000000038049,0.17923272474391627,0.047837747105430206,0.9547642676555176,0.9069265205500874,0.13139497763848607,301.25804768424825,0.4765402646211931,786,False,1024.0000000053692
AB_N30,6,3.0,1.8477590650401468,0.76536686473746,0.5939273235143581,0.04299899358470016,0.9744059615259641,0.931406967941264,0.5509283299296579,310.98930753308474,0.49188934936627543,800,True,1023.9999999984155
AB_N30,6,3.0,1.8477590650401472,0.76536686473746,0.10480693057622337,0.02311289290527163,0.965613721996829,0.9425008290915574,0.08169403767095174,315.7855802759659,0.48732420969380336,787,False,1024.0000000007929
AB_N30,6,3.0,1.4142135623730951,1.4142135623730951,0.43682109223713306,0.017447678381048548,0.9714384566178691,0.9539907782368205,0.4193734138560845,312.8366079849379,0.4852754478976934,789,True,1023.9999999992122
AB_N30,6,3.0,2.6131259297776106,1.08239220030269,0.3034799275411444,0.06969372992185208,0.9874360119293708,0.9177422820075187,0.2337861976192923,312.5624218738405,0.479529412164588,791,False,1024.0000000008465
AB_N30,6,3.0,1.8477590650401519,0.76536686473746,0.7881196847210008,0.01847019215471324,0.9465750702155558,0.9281048780608425,0.7696494925662876,300.2700666513644,0.4728490868113269,779,False,1024.0000000037019
AB_N30,6,3.0,1.8477590650401472,0.76536686473746,0.8705037023767558,0.010826256818755597,0.9764097906355483,0.9655835338167927,0.8596774455580002,297.5075137784879,0.47697083388182504,769,False,1023.9999999967296
AB_N30,6,3.0,2.722905353156594,2.141444941587064,0.2436844393291051,0.02604649306590201,0.9828880940828411,0.956841601016939,0.2176379462632031,290.98066659213225,0.4754081549718236,777,True,1023.9999999981382
AB_N30,6,3.0,1.4142135624000005,1.4142135624,0.2812709859811727,0.04181039200327363,0.960562494073533,0.9187521020702594,0.2394605939778991,314.01583674441576,0.47475973748404926,806,True,1024.0000000036025
AB_N30,6,3.0,1.847759064947764,0.7653668647757284,0.5105936993335187,0.02573842920064362,0.9645085025801804,0.9387700733795368,0.4848552701328751,298.0900689804338,0.48427413379489626,785,True,1024.000000000722
AB_N30,6,3.0,1.8477590650401472,0.76536686473746,0.5327778265257326,0.026076132131182872,0.946633561890836,0.9205574297596532,0.5067016943945497,300.4600423410975,0.4746172461283529,795,True,1024.0000000042842
AB_N30,6,3.0,1.8477590650401472,0.76536686473746,0.34649853832406985,0.05332042974719009,0.9817341603070816,0.9284137305598915,0.29317810857687976,296.18756696469734,0.4868934521430419,765,True,1024.0000000033874
AB_N30,6,3.0,2.6131259297776106,1.08239220030269,0.33037341360417993,0.06392161620594594,0.9874360119293708,0.9235143957234249,0.266451797398234,290.3552303115539,0.4780297128754761,803,True,1023.9999999986354
AB_N30,6,3.0,1.8477590650018827,0.7653668646450721,0.38872922830901635,0.06926532009642405,0.9808785270550613,0.9116132069586372,0.3194639082125923,299.0085057458298,0.4846937547815668,794,True,1024.0000000005848
AB_N30,6,3.0,1.847759064909495,0.7653668646833404,0.44090241280385845,0.01847019215471324,0.9507066382382686,0.9322364460835554,0.4224322206491452,311.38083472379094,0.48648908373579003,792,True,1024.0000000020655
AB_N30,6,3.0,0.7653668647757251,1.847759064947762,0.3061593390371631,0.003269900366847822,0.9620305399425931,0.9587606395757453,0.30288943867031526,281.0828013252694,0.474300475080876,756,True,1024.0000000028328
AB_N30,6,3.0,1.4142135624000005,1.4142135624,0.3426575637677757,0.04366209925334952,0.997205341051542,0.9535432417981925,0.29899546451442616,304.7925316473004,0.481228942784973,788,False,1024.0000000004907
AB_N30,6,3.0,1.847759065040147,0.76536686473746,0.5488756056561235,0.04574436631360135,0.9604275329333151,0.9146831666197137,0.5031312393425221,306.42923432018074,0.4798116310417475,784,False,1023.9999999994759
AB_N30,6,3.0,1.847759065040153,0.76536686473746,0.3666969249353904,0.018037913707911968,0.9853171171659003,0.9672792034579883,0.34865901122747844,298.2228809791465,0.48954646881434133,763,True,1023.9999999963708
AB_N30,6,3.0,2.6131259297776106,1.08239220030269,0.45576005753125104,0.04549505558784439,0.9679382539198554,0.922443198332011,0.41026500194340665,296.29103480684637,0.4794550333070713,813,False,1024.0000000025138
AB_N30,6,3.0,2.613125929685221,1.0823922002644217,0.6551790004893806,0.021662548153704386,0.9409169691661726,0.9192544210124682,0.6335164523356762,293.91168195942834,0.4882521053734336,784,False,1023.9999999987721
AB_N30,6,3.0,1.8477590650401519,0.76536686473746,0.867290467907399,0.05224440377692352,0.9405724970950491,0.8883280933181256,0.8150460641304755,307.75918769631585,0.4869178965628893,789,False,1023.9999999985957
AB_N30,6,3.0,1.8477590650018811,0.7653668646450721,0.8873869230613738,0.017568767024822574,0.9739926672107198,0.9564239001858972,0.8698181560365512,306.72550102845116,0.4902308027586748,802,False,1023.9999999987526
AB_N30,6,3.0,1.4142135624,1.4142135624,0.44217103698968785,0.05603796847743625,0.9739926672107198,0.9179546987332835,0.3861330685122516,304.24432711122614,0.48738952109748546,804,True,1023.999999999489
AB_N30,6,3.0,2.00000000003805,2.000000000038049,0.4566212681966926,0.0032494217868330733,0.9479558234598231,0.94470640167299,0.4533718464098595,302.8529532231519,0.4742296931485372,804,False,1023.9999999972492
AB_N30,6,3.0,1.8477590650401505,0.76536686473746,0.48423517942263306,0.05498608926942128,0.9778656154519683,0.922879526182547,0.4292490901532118,300.5315247978948,0.4856401230587885,798,True,1023.9999999947815
AB_N30,6,3.0,1.8477590650401456,0.76536686473746,0.47654196141143546,0.027633471111705554,0.9695139583718072,0.9418804872601017,0.4489084902997299,304.35942145477475,0.4765338650547299,773,True,1023.9999999998237
AB_N30,6,3.0,1.8477590650401519,0.76536686473746,0.147812122492056,0.062170482203569355,0.9679382539198554,0.9057677717162861,0.08564164028848664,297.5418253919628,0.49173499512375013,799,False,1023.9999999998729
AB_N30,6,3.0,2.6131259297776106,1.08239220030269,0.5720939122391691,0.02311289290527163,0.9690946256643168,0.9459817327590452,0.5489810193338974,317.3405266628595,0.4904333317830939,819,True,1023.9999999964444
AB_N30,6,3.0,2.6131259297776097,1.08239220030269,0.49506895672842577,0.05498608926942128,0.9487462277853342,0.893760138515913,0.4400828674590045,303.5867908709527,0.4825738332151375,792,False,1024.0000000021123
AB_N30,6,3.0,2.6131259296852223,1.0823922002644217,0.3397815462798296,0.01849098828023754,0.9739926672107198,0.9555016789304822,0.32129055799959205,308.6007203800275,0.4738026295946783,791,False,1023.9999999965535
AB_N30,6,3.0,2.6131259296852276,1.0823922002644217,0.6192225661796504,0.034183534493282486,0.9700432159675026,0.9358596814742202,0.585039031686368,318.13166695618827,0.48884921066643167,799,True,1024.0000000014106
AB_N30,6,3.0,2.6131259297776106,1.08239220030269,0.471310238183723,0.030221374591867023,0.965925235708089,0.935703861116222,0.44108886359185595,312.9881023296515,0.4891661909221806,804,True,1024.0000000022958
AB_N30,6,3.0,2.6131259297776106,1.08239220030269,0.23396944321278723,0.010826256818755597,0.9695139583718072,0.9586877015530516,0.22314318639403163,310.25859724302563,0.4860184705647468,794,True,1024.0000000012678
AB_N30,6,3.0,0.0,0.0,0.23983153381453148,0.010593365425972223,0.9936912801191664,0.9830979146931942,0.22923816838855926,309.15505920310295,0.4826463623382025,779,True,1024.000000000974
AB_N30,6,3.0,1.847759065040155,0.76536686473746,0.5587280171863226,0.04754966341448852,0.9493125664860385,0.9017629030715499,0.5111783537718341,292.9224256555693,0.47894199835891693,781,True,1024.0000000016632
AB_N30,6,3.0,1.8477590649094957,0.7653668646833403,0.1889740299938355,0.010522931577144679,0.9604275329333151,0.9499046013561704,0.17845109841669082,295.6842089426841,0.47436428140777404,788,False,1024.000000002408
AB_N30,6,3.0,0.7653668647374569,1.84775906504015,0.3707269667038443,0.05060834354093957,0.9645085025801804,0.9139001590392408,0.32011862316290474,295.26474408768064,0.479888906279903,781,False,1024.0000000030834
AB_N30,6,3.0,1.4142135623730951,1.4142135623730951,0.12226945772971032,0.027785519490396426,0.9910209398909956,0.9632354204005992,0.09448393823931389,294.6648120318823,0.4730557690008731,782,False,1023.9999999994743
AB_N30,6,3.0,1.847759064909493,0.7653668646833404,0.5635855299348519,0.02663098758421023,0.9695139583175133,0.9428829707333031,0.5369545423506417,295.94703457724427,0.4846699664629416,795,True,1024.000000000727
AB_N30,6,3.0,1.8477590650401483,0.76536686473746,0.2244339632143949,0.042983235987749,0.9636434803883874,0.9206602444006384,0.1814507272266459,314.3892367021539,0.4843672918744908,789,False,1024.0000000011732
AB_N30,6,3.0,2.6131259297776106,1.08239220030269,0.4142217874318346,0.007552027041436871,0.997205341051542,0.9896533140101051,0.4066697603903977,300.779856897563,0.48691129087206103,783,True,1024.0000000006703
AB_N30,6,3.0,1.847759065040149,0.76536686473746,0.25327612773267183,0.05974865873923296,0.9441618071906535,0.8844131484514205,0.19352746899343887,294.51071186315335,0.4752176809508205,774,False,1024.0000000021373
AB_N30,6,3.0,0.7653668647374621,1.84775906504015,0.5133188266580523,0.040604289064141375,0.9614967083190668,0.9208924192549254,0.4727145375939109,304.10448769270806,0.47405063168739237,782,False,1023.9999999998906
AB_N30,6,3.0,1.4142135624000005,1.4142135624,0.2856653599249084,0.017447678381048548,0.9714384566178691,0.9539907782368205,0.26821768154385983,306.2482115024595,0.4801252166182597,791,True,1024.0000000028622
AB_N30,6,3.0,2.6131259296852276,1.0823922002644217,0.1506527265155574,0.01678466858791816,0.9504462015862849,0.9336615329983667,0.13386805792763923,303.94053482825234,0.4917623358596689,794,False,1024.0000000018515
AB_N30,6,3.0,2.722905353219285,2.1414449415733867,0.2917691465910055,0.003269900366847822,0.9860622635353012,0.9827923631684534,0.2884992462241577,289.8950159036413,0.4811108261898492,771,True,1024.0000000013142
AB_N30,6,3.0,2.722905353141382,2.1414449414743264,0.19933816357208545,0.02682482733220537,0.95740210505966,0.9305772777274546,0.17251333623988008,303.97362150256333,0.47856249320071736,802,False,1023.999999999781
AB_N30,6,3.0,1.4142135623999934,1.4142135624,0.56773305478244,0.022898899200925138,0.9679667979485267,0.9450678987476016,0.5448341555815148,308.2066715937009,0.4728438888986565,793,True,1023.999999997275
AB_N30,6,3.0,1.8477590650401456,0.76536686473746,0.5099655298088246,0.02580996315432993,0.934876863407569,0.9090669002532391,0.48415556665449466,308.41846633597606,0.48589247746895914,792,True,1024.0000000030936
AB_N30,6,3.0,1.4142135623999934,1.4142135624,0.26667058098651386,0.03583730405361474,0.965613721996829,0.9297764179432143,0.23083327693289912,307.70479947810077,0.48017977527390565,804,True,1023.999999999561
AB_N30,6,3.0,1.8477590650401488,0.76536686473746,0.44374096438027266,0.059605129868181894,0.9822758956256835,0.9226707657575016,0.38413583451209077,309.79260127892513,0.47542728690811004,780,True,1023.9999999985617
AB_N30,6,3.0,0.0,0.0,0.25588274721976434,0.01849098828023754,0.958137958435729,0.9396469701554915,0.2373917589395268,310.3103916788242,0.47477393104662896,795,True,1023.9999999990981
AB_N30,6,3.0,1.8477590650401496,0.76536686473746,0.6137291495839929,0.050495634156183855,0.9802168214973057,0.9297211873411219,0.5632335154278091,293.05355667056415,0.4827749814093367,778,True,1023.9999999997544
AB_N30,6,3.0,1.8477590650401463,0.76536686473746,0.3794409680944707,0.04299899358470016,0.9936912801191664,0.9506922865344662,0.33644197450977054,299.0153380870291,0.48463353011313487,765,False,1023.9999999972192
AB_N30,6,3.0,1.847759065001878,0.765366864645072,0.47365472170903766,0.018117497427285745,0.9636434803883874,0.9455259829611017,0.4555372242817519,320.0488972269459,0.4819003937452473,790,False,1023.9999999961409
AB_N30,6,3.0,1.4142135623730951,1.4142135623730951,0.27656391592622664,0.030221374591867023,0.965925235708089,0.935703861116222,0.24634254133435962,301.3646251828668,0.4691559253864441,785,False,1024.0000000011876
AB_N30,6,3.0,2.6131259297776106,1.08239220030269,0.707606384749466,0.042631693277943694,0.9828880940828411,0.9402564008048974,0.6649746914715223,296.6960076808538,0.48045088630895694,770,False,1023.9999999980149
AB_N30,6,3.0,0.0,0.0,0.46103358926097826,0.06780412084023746,0.9739926672107198,0.9061885463704823,0.3932294684207408,294.2458711916583,0.4903249221256265,798,True,1023.9999999998922
AB_N30,6,3.0,2.6131259297776097,1.08239220030269,0.7855208471772632,0.01849098828023754,0.9853171171659003,0.9668261288856628,0.7670298588970257,307.341995596694,0.46912810489520634,770,False,1024.0000000009215
AB_N30,6,3.0,2.6131259297776106,1.08239220030269,0.24042100363570462,0.05974865873923296,0.9744059615259641,0.9146573027867312,0.18067234489647166,302.9440796916328,0.4920715274074652,788,False,1024.0000000036891
AB_N30,6,3.0,2.613125929777609,1.08239220030269,0.34824594750291404,0.00013626652507470194,0.9656780064199346,0.9655417398948599,0.34810968097783934,288.04543560745043,0.4711917755440442,762,True,1023.999999997075
AB_N30,6,3.0,0.0,0.0,0.3452993097788959,0.05735471067460429,0.9527950745669008,0.8954403638922965,0.2879445991042916,307.21490060218736,0.48782410872867554,787,True,1023.9999999989836
AB_N30,6,3.0,2.0,2.0,0.13594495279684138,0.05533424771348239,0.9501871265322529,0.8948528788187705,0.08061070508335899,297.9074662019394,0.47653041843224014,778,False,1024.0000000009334
AB_N30,6,3.0,1.8477590650018827,0.765366864645072,0.5101712018967035,0.03652773358363637,0.9465750702155558,0.9100473366319194,0.47364346831306714,307.435519173319,0.4847034851337118,806,True,1024.000000000612
AB_N30,6,3.0,0.0,0.0,0.3830504243365358,0.026076132131182872,0.9366109958707076,0.9105348637395247,0.3569742922053529,299.73041952976064,0.4852363820597309,793,True,1023.9999999993915
AB_N30,6,3.0,1.4142135623999996,1.4142135624,0.30802621899752924,0.02682482733220537,0.95740210505966,0.9305772777274546,0.2812013916653239,295.8412651359692,0.48587496280640374,764,True,1023.9999999983318
AB_N30,6,3.0,1.9999999998966274,1.999999999896628,0.30022562583234214,0.03541058683640219,0.9714384566178691,0.9360278697814669,0.26481503899593994,294.5909628612436,0.48248359133520696,761,True,1023.9999999993489
AB_N30,6,3.0,1.4142135623730963,1.4142135623730951,0.752794664295548,0.03583730405361474,0.965613721996829,0.9297764179432143,0.7169573602419332,305.0402472398564,0.4852534814704637,800,False,1024.0000000015027
AB_N30,6,3.0,1.8477590650401472,0.76536686473746,0.14022232065941265,0.027785519490396426,0.9910209398909956,0.9632354204005992,0.11243680116901622,291.62281229285634,0.483669458218764,782,False,1024.0000000005039
AB_N30,6,3.0,2.6131259297776106,1.08239220030269,0.09660673319943702,0.037571862567572833,0.9739926672107198,0.9364208046431469,0.05903487063186419,315.1661649135542,0.4865023605285194,790,False,1023.999999998478
AB_N30,6,3.0,2.7229053532192924,2.1414449415733867,0.2460829936646538,0.01678466858791816,0.9775275473069053,0.9607428787189871,0.22929832507673564,307.9011739014942,0.474692609027199,795,True,1023.9999999988777
AB_N30,6,3.0,1.8477590650401456,0.76536686473746,0.18602588590230984,0.030221374591867023,0.9536877089149015,0.9234663343230345,0.15580451131044282,295.189808018645,0.47275056147868216,798,False,1024.0000000012333
AB_N30,6,3.0,1.8477590650018827,0.7653668646450721,0.4224097046963442,0.02682482733220537,0.9936912801191664,0.966866452786961,0.39558487736413883,284.71239634714334,0.4847120559270529,778,True,1023.9999999998017
AB_N30,6,3.0,2.6131259297776106,1.08239220030269,0.0778081461110981,0.05663305236401239,0.9808785270550613,0.9242454746910489,0.021175093747085705,299.80513029170345,0.48806984642191886,789,False,1024.000000003054
AB_N30,6,3.0,0.0,0.0,0.5536497793088632,0.01847019215471324,0.9206223530325999,0.9021521608778866,0.5351795871541499,300.24170820758195,0.47216454333834146,782,True,1024.0000000010846
AB_N30,6,3.0,0.0,0.0,0.45527983386859927,0.03398175201137421,0.958137958435729,0.9241562064243548,0.42129808185722506,303.038428583986,0.4934014544066534,799,True,1023.9999999994467
AB_N30,6,3.0,1.8477590650401603,0.76536686473746,0.5334434030649327,0.039866108160681035,0.9773318533103368,0.9374657451496557,0.4935772949042516,301.16260705698835,0.48715348201740927,798,True,1024.0000000016207
AB_N30,6,3.0,0.0,0.0,0.5644632149220055,0.010593365425972223,0.9498670548340673,0.9392736894080951,0.5538698494960332,303.48595388369523,0.4854503668926762,777,True,1023.9999999996809
