vertex_id,substrate,depth,drift_mag,alignment_angle,radial_drift,tangential_drift,pos_mag,degree,depth_bin
12409,AB_N30,0.4777246300758893,0.6532814824444024,-163.22357194537312,-0.625476729299797,-0.18856181057993848,0.7730579320255221,4,"(0.459, 0.479]"
12410,AB_N30,0.8356054211321228,0.482842712478424,153.4716649347631,-0.43200593640985646,0.2156570330412737,0.24333242671251004,5,"(0.818, 0.838]"
12411,AB_N30,0.23667296791016446,0.6532814824444024,168.60985552205426,-0.6404152077920937,0.1290157235896682,1.1298561082294414,4,"(0.219, 0.239]"
12412,AB_N30,0.3139821053502878,0.8047378541307065,-175.7540307628893,-0.8025291675342852,-0.05958144952602096,1.0154252057635207,3,"(0.299, 0.319]"
12413,AB_N30,0.5257905870700121,0.6532814824444025,-176.6965950531545,-0.6521959859893212,-0.03764427133274709,0.7019119974199833,4,"(0.519, 0.539]"
12414,AB_N30,0.45384741483534596,0.6532814824444025,-175.41505049391307,-0.6511909234108678,-0.05222141870973404,0.808400342752386,4,"(0.439, 0.459]"
12415,AB_N30,0.7707912265775703,0.482842712478424,-177.86515238538342,-0.4825075819925605,-0.017986614834772346,0.3392686513434413,5,"(0.758, 0.778]"
12416,AB_N30,0.46842963384600955,0.48284271248,-167.85434062463005,-0.4720347032237404,-0.10158899520872915,0.7868161350300021,5,"(0.459, 0.479]"
12417,AB_N30,0.8081118302112726,0.48284271248,144.34906093857947,-0.39234973194573686,0.2814227653143085,0.2840276992931727,5,"(0.798, 0.818]"
12418,AB_N30,0.2332674109670123,0.8047378541307065,177.66996158819,-0.8040725113056798,0.03271712752476397,1.1348969218681373,3,"(0.219, 0.239]"
12419,AB_N30,0.41507874152411905,0.6532814824444025,-172.96052614492893,-0.6483570168147933,-0.08006168903900338,0.8657846885271159,4,"(0.399, 0.419]"
12420,AB_N30,0.40782952522748683,0.8047378541307065,-163.6492723798525,-0.7721913772681237,-0.22654688420645452,0.8765147831894289,3,"(0.399, 0.419]"
12421,AB_N30,0.6760866061366345,0.6532814824444025,173.72450663733105,-0.6493668893142078,0.07140965177863245,0.4794478790982748,4,"(0.658, 0.678]"
12422,AB_N30,0.48031240855381896,0.6532814824444024,-157.94904168992565,-0.6054941487247223,-0.2452621682299986,0.7692275720394114,4,"(0.479, 0.499]"
12423,AB_N30,0.8440217699968589,0.3079598441733583,158.9962699080397,-0.2874980971675157,0.11038165494472738,0.23087477386641933,6,"(0.838, 0.858]"
12424,AB_N30,0.20889608639517132,0.8047378541307065,-171.77795137509102,-0.7964661718115094,-0.1150854075494096,1.1709706999154685,3,"(0.199, 0.219]"
12425,AB_N30,0.3443162067740949,0.8047378541071364,-172.57419151740626,-0.7979885553109414,-0.10400615090327842,0.9705254860621145,3,"(0.339, 0.359]"
12426,AB_N30,0.5708435573932373,0.6532814823982086,-178.80479187669775,-0.6531393489110899,-0.013626670481016706,0.6352258045123216,4,"(0.558, 0.578]"
12427,AB_N30,0.4666563285566899,0.6532814824444025,-170.50118259745483,-0.644324345229533,-0.10780924565773436,0.7894409337449225,4,"(0.459, 0.479]"
12428,AB_N30,0.8032527321653247,0.482842712478424,172.57888783949974,-0.4787982465907795,0.06236444544062861,0.2912200053126115,5,"(0.798, 0.818]"
12429,AB_N30,0.2723483104012475,0.6532814824444025,173.0525302963105,-0.6484847419488375,0.07902047053963834,1.077050427397764,4,"(0.259, 0.279]"
12430,AB_N30,0.26784650318744996,0.8047378541307065,-179.78256813558954,-0.8047320595098056,-0.003053893907958183,1.0837138811531681,3,"(0.259, 0.279]"
12431,AB_N30,0.46120248847398637,0.6532814824444025,-174.3217101204681,-0.6500759164956673,-0.06463743572477382,0.797513560904318,4,"(0.459, 0.479]"
12432,AB_N30,0.4292917631111195,0.8047378541307065,-159.41531452911215,-0.7533581954932036,-0.2829389389145975,0.8447469568847502,3,"(0.419, 0.439]"
12433,AB_N30,0.7172246347635731,0.6532814824444025,169.03623004918538,-0.6413575550419988,0.12424645626860195,0.4185564774176461,4,"(0.698, 0.718]"
12434,AB_N30,0.47847401425374714,0.6532814824539697,-152.66691090286818,-0.5803440474394519,-0.2999624675169401,0.7719487137544947,4,"(0.459, 0.479]"
12435,AB_N30,0.8380019464920001,0.3079598441797364,141.7619537366888,-0.24188585137251556,0.19060561516650248,0.23978515443922122,6,"(0.838, 0.858]"
12436,AB_N30,0.17924840743996795,0.8047378541307065,-174.46355679782928,-0.800983779369034,-0.07764018971250031,1.214854395571644,3,"(0.16, 0.18]"
12437,AB_N30,0.3724392841295948,0.8047378541307065,-169.09780231905154,-0.7902135098828049,-0.1522025711661683,0.9288984646197754,3,"(0.359, 0.379]"
12438,AB_N30,0.6151799542181365,0.6532814824444025,178.59699666723444,-0.6530856336997868,0.015995323057197225,0.5696002643917913,4,"(0.598, 0.618]"
12439,AB_N30,0.5903692695619336,0.3079598441733583,-164.27350234658854,-0.2964318288974463,-0.08347117130958602,0.6063243713992664,6,"(0.578, 0.598]"
12440,AB_N30,0.5647732038342971,0.6532814824444025,166.88179728104046,-0.6362333911294515,0.1482692392800154,0.644210978309853,4,"(0.558, 0.578]"
12441,AB_N30,0.37712755289639166,0.6532814823982086,171.39360062859694,-0.6459253194546588,0.09776081490964428,0.9219590154970522,4,"(0.359, 0.379]"
12442,AB_N30,0.36000381708773,0.8047378541071364,168.56069709679514,-0.7887520247067987,0.15960343778842728,0.9473051079132404,3,"(0.359, 0.379]"
12443,AB_N30,0.12549148155066392,0.6532814824444025,-179.0905500179954,-0.6531991874146367,-0.010369033976927483,1.2944239490163585,4,"(0.12, 0.14]"
12444,AB_N30,0.650039416988886,0.48284271248,-156.8552561246576,-0.44398103461465,-0.1897838926188125,0.5180022267416682,5,"(0.638, 0.658]"
12445,AB_N30,0.11321356707384655,0.8047378541307065,158.51391304326953,-0.7488138342113139,0.2947555861466332,1.3125973872476384,3,"(0.0998, 0.12]"
12446,AB_N30,0.6203983160694393,0.48284271248,158.75457070790083,-0.45002716670324866,0.17496466564449623,0.5618761857665343,5,"(0.618, 0.638]"
12447,AB_N30,0.4729610323896182,0.482842712478424,-172.63069663032488,-0.47885444289182316,-0.0619314743590344,0.7801088809854269,5,"(0.459, 0.479]"
12448,AB_N30,0.45282991477854395,0.6532814824444025,152.786094803249,-0.580966758768163,0.2987546158826191,0.8099064189241602,4,"(0.439, 0.459]"
12449,AB_N30,0.2320872116562267,0.6532814824444025,177.72536790033854,-0.6527667395336693,0.02592834478594755,1.1366438210924037,4,"(0.219, 0.239]"
12450,AB_N30,0.21813359243196329,0.8047378541307065,161.90486716197077,-0.7649372255395221,0.24994810432326303,1.157297592345963,3,"(0.199, 0.219]"
12451,AB_N30,0.1812932582520066,0.6532814824539697,-169.93100142357108,-0.6432195905907423,-0.11421582025942842,1.211827662489659,4,"(0.18, 0.199]"
12452,AB_N30,0.5590439908819705,0.482842712478424,178.13336327140198,-0.48258649330779235,0.01572772934692357,0.6526912049720885,5,"(0.558, 0.578]"
12453,AB_N30,0.5351696753021185,0.6532814824444025,162.06513892784935,-0.621536718789307,0.20116859223392217,0.6880293236993167,4,"(0.519, 0.539]"
12454,AB_N30,0.3355550491545173,0.6532814824444025,173.53305857039177,-0.6491246565405662,0.07357904304792329,0.9834935155376849,4,"(0.319, 0.339]"
12455,AB_N30,0.3194765827060069,0.8047378541307065,166.32540657007198,-0.7819267913024106,0.19024591168908417,1.0072924284074098,3,"(0.319, 0.339]"
12456,AB_N30,0.08067726187450064,0.6532814824444025,-177.98937679818997,-0.652879282599085,-0.02292024558464137,1.360756749648382,4,"(0.0798, 0.0998]"
12457,AB_N30,0.6285346971109965,0.48284271248,-150.0294910758793,-0.418278263168089,-0.24120609353026484,0.5498329337497452,5,"(0.618, 0.638]"
12458,AB_N30,0.06899015815298493,0.8047378541307065,157.3349461829517,-0.7425905988177546,0.3101003328253343,1.378055685716601,3,"(0.0599, 0.0798]"
12459,AB_N30,0.6004859201081174,0.48284271248,152.3233058465517,-0.4275971208355986,0.22427168177937762,0.5913499778118487,5,"(0.598, 0.618]"
12460,AB_N30,0.4341764625284964,0.6532814823982086,167.8391341263179,-0.6386218493374871,0.13761841734727456,0.8375167564050449,4,"(0.419, 0.439]"
12461,AB_N30,0.4153793500583438,0.8047378541071364,172.24204260713128,-0.797372216778603,0.10863039051082862,0.8653397358734022,3,"(0.399, 0.419]"
12462,AB_N30,0.18824363674071498,0.6532814824444025,179.14562779902158,-0.6532088532447378,0.009741116334941735,1.2015398994996938,4,"(0.18, 0.199]"
12463,AB_N30,0.670754071956287,0.48284271248,-167.78661974230562,-0.47191430017926195,-0.10214684665402739,0.4873409525290856,5,"(0.658, 0.678]"
12464,AB_N30,0.1750312599417001,0.8047378541307065,160.3957448805221,-0.7580892428256102,0.2700068772883154,1.2210965036850923,3,"(0.16, 0.18]"
12465,AB_N30,0.6394061704426928,0.48284271248,168.86263478532905,-0.4737492887905978,0.0932668020543575,0.5337412718107705,5,"(0.638, 0.658]"
12466,AB_N30,0.5249235860335068,0.482842712478424,-177.63706175588615,-0.48243215534010486,-0.019907297340999136,0.7031953089964842,5,"(0.519, 0.539]"
12467,AB_N30,0.5026845790761145,0.6532814824444025,157.85099347491703,-0.6050735539950454,0.24629796905488519,0.7361128879573318,4,"(0.499, 0.519]"
12468,AB_N30,0.2931657687371716,0.6532814824444025,175.41828160469126,-0.6511938673251009,0.05218469567732592,1.0462369864087022,4,"(0.279, 0.299]"
12469,AB_N30,0.2780307075322719,0.8047378541307065,164.34402085754002,-0.7748815703435769,0.21716713796697396,1.0686394962529624,3,"(0.259, 0.279]"
12470,AB_N30,0.16404265862354805,0.8047378541071364,-151.98054222247333,-0.7104130079307455,-0.3780428176751268,1.2373615353140928,3,"(0.16, 0.18]"
12471,AB_N30,0.6023681812965198,0.30795984416060224,-166.52526913553837,-0.2994825664403188,-0.0717597241754901,0.5885639055104692,6,"(0.598, 0.618]"
12472,AB_N30,0.5760470639011027,0.6532814824348354,169.06724599182402,-0.641424719431978,0.12389925178896238,0.6275237143662052,4,"(0.558, 0.578]"
12473,AB_N30,0.3940684789287222,0.6532814824444025,170.42200978353884,-0.6441747564774805,0.10869948676021887,0.8968835131867408,4,"(0.379, 0.399]"
12474,AB_N30,0.3764793211053937,0.8047378541307065,169.57102614330574,-0.7914436318379807,0.145670832681087,0.9229185107301797,3,"(0.359, 0.379]"
12475,AB_N30,0.14395253249961604,0.6532814824444025,-179.5803611639511,-0.6532639608148646,-0.00478464264404585,1.267098398757903,4,"(0.14, 0.16]"
12476,AB_N30,0.657368028272209,0.48284271248,-159.9147152262201,-0.4534774175804618,-0.16581711835513077,0.5071546137590232,5,"(0.638, 0.658]"
12477,AB_N30,0.13141362237526477,0.8047378541307065,159.03732370247525,-0.7514752145744418,0.2879027887172877,1.2856581557152211,3,"(0.12, 0.14]"
12478,AB_N30,0.6271438657719144,0.48284271248,161.60413333213057,-0.4581688608897891,0.1523757851694193,0.5518916048276928,5,"(0.618, 0.638]"
12479,AB_N30,0.4885671826379684,0.4828427124925661,-173.99118476364308,-0.480189878728576,-0.05054468689995398,0.757009077830585,5,"(0.479, 0.499]"
12480,AB_N30,0.46784536508989827,0.6532814824539697,154.170778753895,-0.5880164957056595,0.2846283473150421,0.7876809539021082,4,"(0.459, 0.479]"
12481,AB_N30,0.25009820735519817,0.6532814824444025,177.0886047621548,-0.6524382758888717,0.03318119135764677,1.1099844304901039,4,"(0.239, 0.259]"
12482,AB_N30,0.23581564567617208,0.8047378541307065,162.57962497270415,-0.7678276880771329,0.24092250889657346,1.1311250935032175,3,"(0.219, 0.239]"
12483,AB_N30,0.1767830264360003,0.6532814824444025,-171.2828576459352,-0.6457351580808678,-0.0990090951530867,1.2185035861142866,4,"(0.16, 0.18]"
12484,AB_N30,0.572394824980838,0.482842712478424,176.1883146328553,-0.48177463113168295,0.03209812753811056,0.6329296600216039,5,"(0.558, 0.578]"
12485,AB_N30,0.5478150660574741,0.6532814824444025,163.9835390082308,-0.6279227063323496,0.18024918911610682,0.6693119569806634,4,"(0.539, 0.558]"
12486,AB_N30,0.35288310844455817,0.6532814824444025,172.68023428424337,-0.6479575971605034,0.08323249117227585,0.9578449890090052,4,"(0.339, 0.359]"
12487,AB_N30,0.3363846745909074,0.8047378541307065,167.2181500109687,-0.7847960372310074,0.17803986580932263,0.9822655263175449,3,"(0.319, 0.339]"
12488,AB_N30,0.09927991563785998,0.6532814824444025,-178.43220139885236,-0.6530369263248966,-0.017873672283213737,1.3332216027189392,4,"(0.0798, 0.0998]"
12489,AB_N30,0.6380594173010978,0.48284271248,-152.75780203362135,-0.42928554892721443,-0.22102262888062862,0.5357346995283011,5,"(0.618, 0.638]"
12490,AB_N30,0.08735455999891228,0.8047378541307065,157.80942538425163,-0.7451331170816626,0.30394021073076166,1.3508731928566349,3,"(0.0798, 0.0998]"
12491,AB_N30,0.6093262048897325,0.48284271248,154.9071684838013,-0.4372729178063989,0.20476689270514964,0.5782648264427824,5,"(0.598, 0.618]"
12492,AB_N30,0.45041835490992954,0.482842712478424,-170.84010721982435,-0.47668547349460827,-0.07686380391798958,0.8134759448722393,5,"(0.439, 0.459]"
12493,AB_N30,0.4310843530000721,0.6532814824444025,150.95425563596825,-0.571119813048566,0.3171732246708843,0.8420936136249965,4,"(0.419, 0.439]"
12494,AB_N30,0.20646279402819712,0.6532814824444025,178.57638255114423,-0.6530798365662039,0.016230291907925326,1.1745723937221282,4,"(0.199, 0.219]"
12495,AB_N30,0.6743807043214607,0.48284271248,-171.20887961087107,-0.4771703144798028,-0.07379414593509437,0.4819729090066705,5,"(0.658, 0.678]"
12496,AB_N30,0.1929520918539135,0.8047378541307065,161.00128071983926,-0.7609004457396039,0.2619800098178605,1.1945705710908638,3,"(0.18, 0.199]"
12497,AB_N30,0.6427144636294013,0.48284271248,171.9934035257716,-0.4781359806232284,0.06725376590576734,0.5288444253639955,5,"(0.638, 0.658]"
12498,AB_N30,0.5393571463720097,0.482842712478424,-179.31285092148846,-0.48280798868595776,-0.005790600533808615,0.6818311418356434,5,"(0.539, 0.558]"
12499,AB_N30,0.516453862201365,0.6532814824444025,159.5277141567521,-0.6120211883392459,0.22848798727410927,0.7157319660313626,4,"(0.499, 0.519]"
12500,AB_N30,0.31081347604564,0.6532814823982086,174.6655443550974,-0.6504521005387435,0.06073516402494744,1.0201153254947315,4,"(0.299, 0.319]"
12501,AB_N30,0.29529928793726046,0.8047378541071364,165.13644734892853,-0.7778108850777691,0.20642974806818976,1.043079008767526,3,"(0.279, 0.299]"
12502,AB_N30,0.15801964428458537,0.8047378541307065,-153.27498770009134,-0.7187718570766634,-0.36189781892885053,1.2462766388735715,3,"(0.14, 0.16]"
12503,AB_N30,0.6137153469686728,0.3079598441733583,-168.9132036761884,-0.3022123908842251,-0.059219392257262554,0.5717681365847009,6,"(0.598, 0.618]"
12504,AB_N30,0.5866710003532642,0.6532814824444025,171.3685385268131,-0.6458824955447626,0.09804334374972015,0.611798449847467,4,"(0.578, 0.598]"
12505,AB_N30,0.41082517615201763,0.6532814824444025,169.3948433895724,-0.6421226439782234,0.12022980244170717,0.8720807013962847,4,"(0.399, 0.419]"
12506,AB_N30,0.39275046164057115,0.8047378541307065,170.63584448138397,-0.7940140349370131,0.13093787150377229,0.8988344068681717,3,"(0.379, 0.399]"
12507,AB_N30,0.16234826667115243,0.6532814824444025,179.90827537582496,-0.6532806453067482,0.001045835720738797,1.2398695286336896,4,"(0.16, 0.18]"
12508,AB_N30,0.6636787720046464,0.48284271248,-163.09837465758977,-0.46198648430769607,-0.14037654117429624,0.4978136209029939,5,"(0.658, 0.678]"
12509,AB_N30,0.14953809307514465,0.8047378541307065,159.58309069206683,-0.7541834793720348,0.2807317105586504,1.2588308024736883,3,"(0.14, 0.16]"
12510,AB_N30,0.6329346145688196,0.48284271248,164.5511008922225,-0.465396839569556,0.1286190760101817,0.543320294466139,5,"(0.618, 0.638]"
12511,AB_N30,0.5038669312769775,0.4828427124501397,-175.43644000636039,-0.4813119480968643,-0.03841736046906011,0.7343628020831736,5,"(0.499, 0.519]"
12512,AB_N30,0.48253207764928874,0.6532814824348354,155.63495907094486,-0.5950973247493462,0.26951042534274544,0.7659420776440427,4,"(0.479, 0.499]"
12513,AB_N30,0.2680120296222692,0.6532814824444025,176.42058891023584,-0.6520070788313862,0.040785591310151526,1.0834688733837694,4,"(0.259, 0.279]"
12514,AB_N30,0.2533867014584137,0.8047378541307065,163.2862446425946,-0.7707404793153534,0.2314349312779595,1.1051168901133113,3,"(0.239, 0.259]"
12515,AB_N30,0.17181965484215922,0.6532814824444025,-172.6192470827749,-0.6478686351576319,-0.08392214775459156,1.2258502350301,4,"(0.16, 0.18]"
12516,AB_N30,0.5852214911658628,0.482842712478424,174.12045834775506,-0.4803026978095112,0.04946113090526136,0.6139439742956664,5,"(0.578, 0.598]"
12517,AB_N30,0.5599247335146986,0.6532814824444025,166.0098965021365,-0.6339035192531988,0.15793360498375764,0.6513875534550689,4,"(0.558, 0.578]"
12518,AB_N30,0.3700599298898879,0.6532814824444025,171.78069292628055,-0.6465710487183228,0.09339472289184414,0.9324203206635925,4,"(0.359, 0.379]"
12519,AB_N30,0.3531232569401096,0.8047378541307065,168.157332703421,-0.7876088739143758,0.1651522800394321,0.9574895276756916,3,"(0.339, 0.359]"
12520,AB_N30,0.1178264990588509,0.6532814824444025,-178.89367419743394,-0.6531597019656652,-0.012613446510751636,1.3057694495996883,4,"(0.0998, 0.12]"
12521,AB_N30,0.646720306979927,0.48284271248,-155.62667155954242,-0.439809773359354,-0.19925975070906224,0.5229150839573242,5,"(0.638, 0.658]"
12522,AB_N30,0.10565380609956077,0.8047378541307065,158.30335629505973,-0.7477255804929988,0.2975054119630471,1.3237871417754803,3,"(0.0998, 0.12]"
12523,AB_N30,0.6173362177030657,0.48284271248,157.60489185176203,-0.44642602252463265,0.18395893946171807,0.5664086212729444,5,"(0.598, 0.618]"
12524,AB_N30,0.46641332883524544,0.48284271247842386,-172.09060392522096,-0.47824938632415515,-0.06644252760161135,0.7898006153859886,5,"(0.459, 0.479]"
12525,AB_N30,0.44652031254424307,0.6532814824444024,152.23468363003735,-0.5780647020727282,0.3043318838411844,0.8192457221654005,4,"(0.439, 0.459]"
12526,AB_N30,0.2245999463549384,0.6532814824444025,177.98044606692133,-0.6528757020741046,0.023022010033903223,1.147726269478169,4,"(0.219, 0.239]"
12527,AB_N30,0.21077869265065896,0.8047378541307065,161.63424513086878,-0.7637481311826033,0.25355828912890105,1.168184116855086,3,"(0.199, 0.219]"
12528,AB_N30,0.18302694093470662,0.6532814824444025,-169.3668078641535,-0.6420637371977238,-0.12054398649641739,1.2092615120895907,4,"(0.18, 0.199]"
12529,AB_N30,0.5533713846477735,0.4828427124925661,178.9045878929208,-0.48275447111787095,0.009230689187893742,0.6610876438951814,5,"(0.539, 0.558]"
12530,AB_N30,0.5297849972269222,0.6532814824539697,161.30110115560825,-0.6187989597132265,0.20943863725465015,0.6959995791184822,4,"(0.519, 0.539]"
12531,AB_N30,0.32833599086869103,0.6532814824444025,173.87338920993943,-0.6495502541373183,0.06972203851653733,0.994178971124885,4,"(0.319, 0.339]"
12532,AB_N30,0.3124263167166871,0.8047378541307065,165.9685173921017,-0.7807266089030294,0.1951127264472277,1.0177280421847268,3,"(0.299, 0.319]"
12533,AB_N30,0.15157310029162063,0.8047378541307065,-154.55040519524292,-0.7266490472845286,-0.3458094503500177,1.2558186396166604,3,"(0.14, 0.16]"
12534,AB_N30,0.6243517003216142,0.3079598441733583,-171.44097205394317,-0.30453011403343727,-0.04583312415776222,0.5560244929039498,6,"(0.618, 0.638]"
12535,AB_N30,0.5965936616354415,0.6532814824444025,173.787110213344,-0.6494445266090727,0.07070008601319847,0.5971111939423986,4,"(0.578, 0.598]"
12536,AB_N30,0.4273814709193532,0.6532814824444024,168.307912987622,-0.6397264193831725,0.13238883505772422,0.8475745199221302,4,"(0.419, 0.439]"
12537,AB_N30,0.40880036482764814,0.8047378541307065,171.75888398844467,-0.7964278285880888,0.11535045609513789,0.8750777725685025,3,"(0.399, 0.419]"
12538,AB_N30,0.18067428458295798,0.6532814823982086,179.3739922212696,-0.6532424899748897,0.00713754410193454,1.2127438506389152,4,"(0.18, 0.199]"
12539,AB_N30,0.6689134392615117,0.48284271248,-166.39317282904452,-0.4692907539692851,-0.11359257561118971,0.49006540745570454,5,"(0.658, 0.678]"
12540,AB_N30,0.16758204204553218,0.8047378541071364,160.152571930084,-0.7569364638152675,0.27322189440049816,1.2321226353268273,3,"(0.16, 0.18]"
12541,AB_N30,0.6377247738485572,0.48284271248,167.58421936499263,-0.4715505172911866,0.10381326811857093,0.5362300297511768,5,"(0.618, 0.638]"
12542,AB_N30,0.5188310493168472,0.482842712478424,-176.9726179629766,-0.48216886153948624,-0.02550046970621775,0.7122133177064388,5,"(0.519, 0.539]"
12543,AB_N30,0.49686126378208095,0.6532814824444025,157.18359834870336,-0.602163632239487,0.2533291442232892,0.7447324023705663,4,"(0.479, 0.499]"
12544,AB_N30,0.28582136624989574,0.6532814824444025,175.71915732849703,-0.6514589235037898,0.04876439574156077,1.0571079731060102,4,"(0.279, 0.299]"
12545,AB_N30,0.2708387354730065,0.8047378541307065,164.02680653076783,-0.7736673690189604,0.22145386875413597,1.0792848595373326,3,"(0.259, 0.279]"
12546,AB_N30,0.16641123771413313,0.8047378541307065,-151.43900575747855,-0.706808222500025,-0.3847403676211396,1.2338556283557143,3,"(0.16, 0.18]"
12547,AB_N30,0.5974738778168471,0.3079598441797364,-165.57629530552896,-0.2982530081020356,-0.07670990017784306,0.5958083216644436,6,"(0.578, 0.598]"
12548,AB_N30,0.5714532606339828,0.6532814824539697,168.14807633645665,-0.6393546086714441,0.13417294692985088,0.6343233382012864,4,"(0.558, 0.578]"
12549,AB_N30,0.387072798437338,0.6532814824444025,170.83096977730742,-0.6449342048105384,0.10409883174250598,0.9072383309805927,4,"(0.379, 0.399]"
12550,AB_N30,0.3696788253621218,0.8047378541307065,169.14612870462977,-0.7903416047327514,0.1515360079299754,0.9329844213183164,3,"(0.359, 0.379]"
12551,AB_N30,0.13631339987962465,0.6532814824444024,-179.37493465726112,-0.6532426073353979,-0.007126799169839992,1.2784056370573798,4,"(0.12, 0.14]"
12552,AB_N30,0.6544524062009496,0.48284271248,-158.63176409874902,-0.44965111755336856,-0.17592884208693774,0.5114702389995993,5,"(0.638, 0.658]"
12553,AB_N30,0.12388381363603862,0.8047378541307065,158.81788196440772,-0.7503670435085229,0.29077880577368886,1.296803575751666,3,"(0.12, 0.14]"
12554,AB_N30,0.6244628269242152,0.48284271248,160.41143659544812,-0.4548978970467404,0.16187954860789888,0.5558600063006238,5,"(0.618, 0.638]"
12555,AB_N30,0.26504581404358574,0.8047378541307065,-170.05486876001495,-0.7926455363677571,-0.13898225623138022,1.0878593857710033,3,"(0.259, 0.279]"
12556,AB_N30,0.5714408196395007,0.6532814824348354,-167.43795219525757,-0.6376426057055614,-0.14208660275085108,0.6343417530261481,4,"(0.558, 0.578]"
12557,AB_N30,0.3817680917141818,0.6532814824539697,-170.80603318787402,-0.6448888372638258,-0.10437951374559518,0.9150902149589638,4,"(0.379, 0.399]"
12558,AB_N30,0.3543486953441015,0.6532814824444025,171.199651166708,-0.6455906935322882,0.09994674446551696,0.9556756667644404,4,"(0.339, 0.359]"
12559,AB_N30,0.37237277881552655,0.6532814824444025,-168.88706808911186,-0.6410319228371947,-0.12591572264179335,0.9289969039939503,4,"(0.359, 0.379]"
12560,AB_N30,0.1736151194492721,0.8047378541307065,176.88078496649786,-0.8035456172957474,0.04378875193118292,1.2231926366899726,3,"(0.16, 0.18]"
12561,AB_N30,0.3452993097788959,0.8047378541307065,-158.22737343314188,-0.7473303859709721,-0.2984967471772051,0.9690703234800269,3,"(0.339, 0.359]"
12562,AB_N30,0.7314142420149616,0.6532814824348354,-173.48427898010766,-0.6490617787067865,-0.07413165797578444,0.3975534030440515,4,"(0.718, 0.738]"
12563,AB_N30,0.3979757000477049,0.6532814824348354,-155.4400558306042,-0.5941770889168085,-0.2715332066223268,0.891100149750234,4,"(0.379, 0.399]"
12564,AB_N30,0.25588274721976434,0.8047378541071364,-177.15012007971558,-0.8037425798931073,-0.04001098723764074,1.1014223104229246,3,"(0.239, 0.259]"
12565,AB_N30,0.2915316268180739,0.8047378541307065,-166.87463792801776,-0.7837145156974072,-0.1827418172068795,1.0486557992521979,3,"(0.279, 0.299]"
12566,AB_N30,0.6186435375984141,0.6532814824348353,-168.68298448369424,-0.640579354183116,-0.12819823043473833,0.5644735615841435,4,"(0.618, 0.638]"
12567,AB_N30,0.39102330638950544,0.6532814824444025,-166.405641902891,-0.634979246593533,-0.15355146270962533,0.9013908955397893,4,"(0.379, 0.399]"
12568,AB_N30,0.3281509532120007,0.6532814824444025,167.69881995690656,-0.6382829148771753,0.13918195242434558,0.9944528588792485,4,"(0.319, 0.339]"
12569,AB_N30,0.32523811319198115,0.6532814824444025,-168.0821098455762,-0.6391997072734505,-0.13490896755327753,0.9987643662025303,4,"(0.319, 0.339]"
12570,AB_N30,0.13727197453669404,0.8047378541307065,174.75159533712088,-0.8013639705179639,0.07361250319462131,1.27698678067479,3,"(0.12, 0.14]"
12571,AB_N30,0.362705633447892,0.6532814824539697,-176.75746006470467,-0.6522356073150694,-0.036951425785735265,0.9433059521261256,4,"(0.359, 0.379]"
12572,AB_N30,0.38687363615827786,0.6532814824444025,176.6295019210934,-0.6521514575501074,0.0384079642786036,0.9075331256204587,4,"(0.379, 0.399]"
12573,AB_N30,0.4387769482093501,0.6532814824444025,-170.25583789440896,-0.643856792390046,-0.11056729262289691,0.8307072414411848,4,"(0.419, 0.439]"
12574,AB_N30,0.2228466329659844,0.8047378541307065,-179.7753933386415,-0.8047316707800105,-0.003154665514290278,1.1503214767207666,3,"(0.219, 0.239]"
12575,AB_N30,0.31566985560781025,0.8047378541307065,-163.45887671178446,-0.7714342927969335,-0.22911164476688956,1.0129270433017423,3,"(0.299, 0.319]"
12576,AB_N30,0.6656153978720867,0.6532814824348353,-170.27874279962137,-0.643900941976639,-0.11030989173167022,0.4949470794683328,4,"(0.658, 0.678]"
12577,AB_N30,0.39658880956974685,0.6532814824444025,-161.89694921227502,-0.6209435185419448,-0.20299222173646353,0.8931529876717157,4,"(0.379, 0.399]"
12578,AB_N30,0.299637803294851,0.6532814824539697,164.47176853411958,-0.6294358325084469,0.17489204690795576,1.0366572552184599,4,"(0.299, 0.319]"
12579,AB_N30,0.2534455652214086,0.8047378541307065,-171.3044179347803,-0.795487832862106,-0.12166397017705943,1.1050297615571654,3,"(0.239, 0.259]"
12580,AB_N30,0.5518383776984139,0.6532814824348354,-166.99914731990125,-0.636535733276963,-0.14696583124595702,0.6633567594811315,4,"(0.539, 0.558]"
12581,AB_N30,0.3768902537234181,0.6532814824444025,-172.58592893275042,-0.6478197239330117,-0.08429887655308724,0.922310259339849,4,"(0.359, 0.379]"
12582,AB_N30,0.3644536225957866,0.6532814824444025,172.7318017229853,-0.6480322457542717,0.08264928171152747,0.9407186256817044,4,"(0.359, 0.379]"
12583,AB_N30,0.391856337444883,0.6532814824444025,-169.25700763209605,-0.6418315508007506,-0.12177419965435866,0.9001578654141742,4,"(0.379, 0.399]"
12584,AB_N30,0.1883136342545546,0.8047378541307065,177.81800964762056,-0.8041543655874173,0.030639356677198915,1.2014362910655,3,"(0.18, 0.199]"
12585,AB_N30,0.337203962227998,0.8047378541071364,-159.8074313905009,-0.7552768958244038,-0.2777765729265367,0.9810528388294188,3,"(0.319, 0.339]"
12586,AB_N30,0.7122433262239212,0.6532814823886415,-172.3937668502286,-0.6475333542311537,-0.08647109569128938,0.42592967611741245,4,"(0.698, 0.718]"
