arm,patch,pair,seed,replicate,budget,S_local_null
perturbed,0,0,43,3,100,-9.00000
perturbed,0,0,43,3,300,-9.00000
perturbed,0,0,43,3,1000,-11.00000
perturbed,0,1,43,3,100,-9.00000
perturbed,0,1,43,3,300,-9.00000
perturbed,0,1,43,3,1000,-11.00000
perturbed,0,2,43,3,100,-8.00000
perturbed,0,2,43,3,300,-21.00000
perturbed,0,2,43,3,1000,-35.00000
perturbed,0,0,43,4,100,-7.00000
perturbed,0,0,43,4,300,-9.00000
perturbed,0,0,43,4,1000,-11.00000
perturbed,0,1,43,4,100,-7.00000
perturbed,0,1,43,4,300,-9.00000
perturbed,0,1,43,4,1000,-11.00000
perturbed,0,2,43,4,100,-15.00000
perturbed,0,2,43,4,300,-30.00000
perturbed,0,2,43,4,1000,-33.00000
perturbed,0,0,44,0,100,5.00000
perturbed,0,0,44,0,300,5.00000
perturbed,0,0,44,0,1000,7.00000
perturbed,0,1,44,0,100,5.00000
perturbed,0,1,44,0,300,5.00000
perturbed,0,1,44,0,1000,7.00000
perturbed,0,2,44,0,100,11.00000
perturbed,0,2,44,0,300,11.00000
perturbed,0,2,44,0,1000,13.00000
perturbed,0,0,44,1,100,6.00000
perturbed,0,0,44,1,300,2.00000
perturbed,0,0,44,1,1000,7.00000
perturbed,0,1,44,1,100,6.00000
perturbed,0,1,44,1,300,2.00000
perturbed,0,1,44,1,1000,7.00000
perturbed,0,2,44,1,100,8.00000
perturbed,0,2,44,1,300,8.00000
perturbed,0,2,44,1,1000,13.00000
perturbed,0,0,44,2,100,2.00000
perturbed,0,0,44,2,300,6.00000
perturbed,0,0,44,2,1000,7.00000
perturbed,0,1,44,2,100,2.00000
perturbed,0,1,44,2,300,6.00000
perturbed,0,1,44,2,1000,7.00000
perturbed,0,2,44,2,100,6.00000
perturbed,0,2,44,2,300,12.00000
perturbed,0,2,44,2,1000,13.00000
perturbed,0,0,44,3,100,4.00000
perturbed,0,0,44,3,300,10.00000
perturbed,0,0,44,3,1000,7.00000
perturbed,0,1,44,3,100,4.00000
perturbed,0,1,44,3,300,10.00000
perturbed,0,1,44,3,1000,7.00000
perturbed,0,2,44,3,100,7.00000
perturbed,0,2,44,3,300,13.00000
perturbed,0,2,44,3,1000,13.00000
perturbed,0,0,44,4,100,5.00000
perturbed,0,0,44,4,300,5.00000
perturbed,0,0,44,4,1000,9.00000
perturbed,0,1,44,4,100,5.00000
perturbed,0,1,44,4,300,5.00000
perturbed,0,1,44,4,1000,9.00000
perturbed,0,2,44,4,100,8.00000
perturbed,0,2,44,4,300,8.00000
perturbed,0,2,44,4,1000,13.00000
perturbed,0,0,45,0,100,0.00000
perturbed,0,0,45,0,300,1.00000
perturbed,0,0,45,0,1000,-2.00000
perturbed,0,1,45,0,100,0.00000
perturbed,0,1,45,0,300,1.00000
perturbed,0,1,45,0,1000,-2.00000
perturbed,0,2,45,0,100,5.00000
perturbed,0,2,45,0,300,8.00000
perturbed,0,2,45,0,1000,12.00000
perturbed,0,0,45,1,100,-12.00000
perturbed,0,0,45,1,300,-8.00000
perturbed,0,0,45,1,1000,1.00000
perturbed,0,1,45,1,100,-12.00000
perturbed,0,1,45,1,300,-8.00000
perturbed,0,1,45,1,1000,1.00000
perturbed,0,2,45,1,100,1.00000
perturbed,0,2,45,1,300,6.00000
perturbed,0,2,45,1,1000,15.00000
perturbed,0,0,45,2,100,-7.00000
perturbed,0,0,45,2,300,-10.00000
perturbed,0,0,45,2,1000,2.00000
perturbed,0,1,45,2,100,-7.00000
perturbed,0,1,45,2,300,-10.00000
perturbed,0,1,45,2,1000,2.00000
perturbed,0,2,45,2,100,3.00000
perturbed,0,2,45,2,300,5.00000
perturbed,0,2,45,2,1000,16.00000
perturbed,0,0,45,3,100,-11.00000
perturbed,0,0,45,3,300,-5.00000
perturbed,0,0,45,3,1000,2.00000
perturbed,0,1,45,3,100,-11.00000
perturbed,0,1,45,3,300,-5.00000
perturbed,0,1,45,3,1000,2.00000
perturbed,0,2,45,3,100,2.00000
perturbed,0,2,45,3,300,8.00000
perturbed,0,2,45,3,1000,16.00000
perturbed,0,0,45,4,100,3.00000
perturbed,0,0,45,4,300,6.00000
perturbed,0,0,45,4,1000,12.00000
perturbed,0,1,45,4,100,3.00000
perturbed,0,1,45,4,300,6.00000
perturbed,0,1,45,4,1000,12.00000
perturbed,0,2,45,4,100,8.00000
perturbed,0,2,45,4,300,11.00000
perturbed,0,2,45,4,1000,16.00000
perturbed,0,0,46,0,100,4.00000
perturbed,0,0,46,0,300,3.00000
perturbed,0,0,46,0,1000,-3.00000
perturbed,0,1,46,0,100,4.00000
perturbed,0,1,46,0,300,3.00000
perturbed,0,1,46,0,1000,-3.00000
perturbed,0,2,46,0,100,4.00000
perturbed,0,2,46,0,300,-23.00000
perturbed,0,2,46,0,1000,-30.00000
perturbed,0,0,46,1,100,-6.00000
perturbed,0,0,46,1,300,-5.00000
perturbed,0,0,46,1,1000,-6.00000
perturbed,0,1,46,1,100,-6.00000
perturbed,0,1,46,1,300,-5.00000
perturbed,0,1,46,1,1000,-6.00000
perturbed,0,2,46,1,100,-8.00000
perturbed,0,2,46,1,300,-25.00000
perturbed,0,2,46,1,1000,-33.00000
perturbed,0,0,46,2,100,-9.00000
perturbed,0,0,46,2,300,-13.00000
perturbed,0,0,46,2,1000,-8.00000
perturbed,0,1,46,2,100,-9.00000
perturbed,0,1,46,2,300,-13.00000
perturbed,0,1,46,2,1000,-8.00000
perturbed,0,2,46,2,100,-31.00000
perturbed,0,2,46,2,300,-40.00000
perturbed,0,2,46,2,1000,-35.00000
perturbed,0,0,46,3,100,-2.00000
perturbed,0,0,46,3,300,-3.00000
perturbed,0,0,46,3,1000,-6.00000
perturbed,0,1,46,3,100,-2.00000
perturbed,0,1,46,3,300,-3.00000
perturbed,0,1,46,3,1000,-6.00000
perturbed,0,2,46,3,100,-4.00000
perturbed,0,2,46,3,300,-14.00000
perturbed,0,2,46,3,1000,-36.00000
perturbed,0,0,46,4,100,0.00000
perturbed,0,0,46,4,300,11.00000
perturbed,0,0,46,4,1000,-5.00000
perturbed,0,1,46,4,100,0.00000
perturbed,0,1,46,4,300,11.00000
perturbed,0,1,46,4,1000,-5.00000
perturbed,0,2,46,4,100,0.00000
perturbed,0,2,46,4,300,11.00000
perturbed,0,2,46,4,1000,-35.00000
perturbed,0,0,47,0,100,-3.00000
perturbed,0,0,47,0,300,19.00000
perturbed,0,0,47,0,1000,18.00000
perturbed,0,1,47,0,100,-3.00000
perturbed,0,1,47,0,300,19.00000
perturbed,0,1,47,0,1000,18.00000
perturbed,0,2,47,0,100,0.00000
perturbed,0,2,47,0,300,22.00000
perturbed,0,2,47,0,1000,22.00000
perturbed,0,0,47,1,100,2.00000
perturbed,0,0,47,1,300,20.00000
perturbed,0,0,47,1,1000,18.00000
perturbed,0,1,47,1,100,2.00000
perturbed,0,1,47,1,300,20.00000
perturbed,0,1,47,1,1000,18.00000
perturbed,0,2,47,1,100,3.00000
perturbed,0,2,47,1,300,21.00000
perturbed,0,2,47,1,1000,22.00000
perturbed,0,0,47,2,100,-3.00000
perturbed,0,0,47,2,300,8.00000
perturbed,0,0,47,2,1000,18.00000
perturbed,0,1,47,2,100,-3.00000
perturbed,0,1,47,2,300,8.00000
perturbed,0,1,47,2,1000,18.00000
perturbed,0,2,47,2,100,0.00000
perturbed,0,2,47,2,300,12.00000
perturbed,0,2,47,2,1000,22.00000
perturbed,0,0,47,3,100,6.00000
perturbed,0,0,47,3,300,18.00000
perturbed,0,0,47,3,1000,19.00000
perturbed,0,1,47,3,100,6.00000
perturbed,0,1,47,3,300,18.00000
perturbed,0,1,47,3,1000,19.00000
perturbed,0,2,47,3,100,9.00000
perturbed,0,2,47,3,300,21.00000
perturbed,0,2,47,3,1000,22.00000
perturbed,0,0,47,4,100,-4.00000
perturbed,0,0,47,4,300,-4.00000
perturbed,0,0,47,4,1000,18.00000
perturbed,0,1,47,4,100,-4.00000
perturbed,0,1,47,4,300,-4.00000
perturbed,0,1,47,4,1000,18.00000
perturbed,0,2,47,4,100,0.00000
perturbed,0,2,47,4,300,0.00000
perturbed,0,2,47,4,1000,22.00000
perturbed,0,0,48,0,100,-2.00000
perturbed,0,0,48,0,300,-1.00000
perturbed,0,0,48,0,1000,-10.00000
perturbed,0,1,48,0,100,-2.00000
perturbed,0,1,48,0,300,-1.00000
perturbed,0,1,48,0,1000,-10.00000
perturbed,0,2,48,0,100,6.00000
perturbed,0,2,48,0,300,8.00000
perturbed,0,2,48,0,1000,9.00000
perturbed,0,0,48,1,100,0.00000
perturbed,0,0,48,1,300,-16.00000
perturbed,0,0,48,1,1000,-10.00000
perturbed,0,1,48,1,100,0.00000
perturbed,0,1,48,1,300,-16.00000
perturbed,0,1,48,1,1000,-10.00000
perturbed,0,2,48,1,100,2.00000
perturbed,0,2,48,1,300,6.00000
perturbed,0,2,48,1,1000,9.00000
perturbed,0,0,48,2,100,-3.00000
perturbed,0,0,48,2,300,-6.00000
perturbed,0,0,48,2,1000,-10.00000
perturbed,0,1,48,2,100,-3.00000
perturbed,0,1,48,2,300,-6.00000
perturbed,0,1,48,2,1000,-10.00000
perturbed,0,2,48,2,100,4.00000
perturbed,0,2,48,2,300,11.00000
perturbed,0,2,48,2,1000,9.00000
perturbed,0,0,48,3,100,-3.00000
perturbed,0,0,48,3,300,-8.00000
perturbed,0,0,48,3,1000,-10.00000
perturbed,0,1,48,3,100,-3.00000
perturbed,0,1,48,3,300,-8.00000
perturbed,0,1,48,3,1000,-10.00000
perturbed,0,2,48,3,100,0.00000
perturbed,0,2,48,3,300,9.00000
perturbed,0,2,48,3,1000,9.00000
perturbed,0,0,48,4,100,1.00000
perturbed,0,0,48,4,300,-9.00000
perturbed,0,0,48,4,1000,-10.00000
perturbed,0,1,48,4,100,1.00000
perturbed,0,1,48,4,300,-9.00000
perturbed,0,1,48,4,1000,-10.00000
perturbed,0,2,48,4,100,9.00000
perturbed,0,2,48,4,300,10.00000
perturbed,0,2,48,4,1000,9.00000
perturbed,0,0,49,0,100,-14.00000
perturbed,0,0,49,0,300,-15.00000
perturbed,0,0,49,0,1000,-18.00000
perturbed,0,1,49,0,100,-14.00000
perturbed,0,1,49,0,300,-15.00000
perturbed,0,1,49,0,1000,-18.00000
perturbed,0,2,49,0,100,-11.00000
perturbed,0,2,49,0,300,-11.00000
perturbed,0,2,49,0,1000,-11.00000
perturbed,0,0,49,1,100,0.00000
perturbed,0,0,49,1,300,-15.00000
perturbed,0,0,49,1,1000,-15.00000
perturbed,0,1,49,1,100,0.00000
perturbed,0,1,49,1,300,-15.00000
perturbed,0,1,49,1,1000,-15.00000
perturbed,0,2,49,1,100,0.00000
perturbed,0,2,49,1,300,0.00000
perturbed,0,2,49,1,1000,0.00000
perturbed,0,0,49,2,100,-13.00000
perturbed,0,0,49,2,300,-13.00000
perturbed,0,0,49,2,1000,-20.00000
perturbed,0,1,49,2,100,-13.00000
perturbed,0,1,49,2,300,-13.00000
perturbed,0,1,49,2,1000,-20.00000
perturbed,0,2,49,2,100,2.00000
perturbed,0,2,49,2,300,4.00000
perturbed,0,2,49,2,1000,-11.00000
perturbed,0,0,49,3,100,-9.00000
perturbed,0,0,49,3,300,-18.00000
perturbed,0,0,49,3,1000,-20.00000
perturbed,0,1,49,3,100,-9.00000
perturbed,0,1,49,3,300,-18.00000
perturbed,0,1,49,3,1000,-20.00000
perturbed,0,2,49,3,100,4.00000
perturbed,0,2,49,3,300,-8.00000
perturbed,0,2,49,3,1000,-11.00000
perturbed,0,0,49,4,100,-5.00000
perturbed,0,0,49,4,300,-4.00000
perturbed,0,0,49,4,1000,-21.00000
perturbed,0,1,49,4,100,-5.00000
perturbed,0,1,49,4,300,-4.00000
perturbed,0,1,49,4,1000,-21.00000
perturbed,0,2,49,4,100,-14.00000
perturbed,0,2,49,4,300,-12.00000
perturbed,0,2,49,4,1000,-12.00000
regular,1,0,0,0,100,-1.00000
regular,1,0,0,0,300,-1.00000
regular,1,0,0,0,1000,-6.00000
regular,1,1,0,0,100,-1.00000
regular,1,1,0,0,300,-3.00000
regular,1,1,0,0,1000,-11.00000
regular,1,2,0,0,100,6.00000
regular,1,2,0,0,300,3.00000
regular,1,2,0,0,1000,-5.00000
regular,1,0,0,1,100,-2.00000
regular,1,0,0,1,300,-3.00000
regular,1,0,0,1,1000,-6.00000
regular,1,1,0,1,100,-2.00000
regular,1,1,0,1,300,-3.00000
regular,1,1,0,1,1000,-10.00000
regular,1,2,0,1,100,1.00000
regular,1,2,0,1,300,5.00000
regular,1,2,0,1,1000,-5.00000
regular,1,0,0,2,100,-1.00000
regular,1,0,0,2,300,-3.00000
regular,1,0,0,2,1000,-6.00000
regular,1,1,0,2,100,-1.00000
regular,1,1,0,2,300,-3.00000
regular,1,1,0,2,1000,-11.00000
regular,1,2,0,2,100,-1.00000
regular,1,2,0,2,300,8.00000
regular,1,2,0,2,1000,-6.00000
regular,1,0,0,3,100,-6.00000
regular,1,0,0,3,300,-6.00000
regular,1,0,0,3,1000,-6.00000
regular,1,1,0,3,100,-11.00000
regular,1,1,0,3,300,-11.00000
regular,1,1,0,3,1000,-11.00000
regular,1,2,0,3,100,-21.00000
regular,1,2,0,3,300,-20.00000
regular,1,2,0,3,1000,-8.00000
regular,1,0,0,4,100,-3.00000
regular,1,0,0,4,300,-3.00000
regular,1,0,0,4,1000,-5.00000
regular,1,1,0,4,100,-3.00000
regular,1,1,0,4,300,-3.00000
regular,1,1,0,4,1000,-10.00000
regular,1,2,0,4,100,-6.00000
regular,1,2,0,4,300,-4.00000
regular,1,2,0,4,1000,-3.00000
regular,1,0,1,0,100,3.00000
regular,1,0,1,0,300,0.00000
regular,1,0,1,0,1000,3.00000
regular,1,1,1,0,100,0.00000
regular,1,1,1,0,300,-3.00000
regular,1,1,1,0,1000,-4.00000
regular,1,2,1,0,100,27.00000
regular,1,2,1,0,300,10.00000
regular,1,2,1,0,1000,18.00000
regular,1,0,1,1,100,0.00000
regular,1,0,1,1,300,0.00000
regular,1,0,1,1,1000,2.00000
regular,1,1,1,1,100,0.00000
regular,1,1,1,1,300,0.00000
regular,1,1,1,1,1000,-4.00000
regular,1,2,1,1,100,21.00000
regular,1,2,1,1,300,27.00000
regular,1,2,1,1,1000,23.00000
regular,1,0,1,2,100,-3.00000
regular,1,0,1,2,300,1.00000
regular,1,0,1,2,1000,3.00000
regular,1,1,1,2,100,-3.00000
regular,1,1,1,2,300,-3.00000
regular,1,1,1,2,1000,-4.00000
regular,1,2,1,2,100,-5.00000
regular,1,2,1,2,300,12.00000
regular,1,2,1,2,1000,23.00000
regular,1,0,1,3,100,-3.00000
regular,1,0,1,3,300,4.00000
regular,1,0,1,3,1000,4.00000
regular,1,1,1,3,100,-3.00000
regular,1,1,1,3,300,-3.00000
regular,1,1,1,3,1000,-3.00000
regular,1,2,1,3,100,-9.00000
regular,1,2,1,3,300,26.00000
regular,1,2,1,3,1000,33.00000
regular,1,0,1,4,100,-1.00000
regular,1,0,1,4,300,5.00000
regular,1,0,1,4,1000,5.00000
regular,1,1,1,4,100,-1.00000
regular,1,1,1,4,300,-2.00000
regular,1,1,1,4,1000,-2.00000
regular,1,2,1,4,100,-1.00000
regular,1,2,1,4,300,9.00000
regular,1,2,1,4,1000,30.00000
regular,1,0,2,0,100,0.00000
regular,1,0,2,0,300,0.00000
regular,1,0,2,0,1000,-4.00000
regular,1,1,2,0,100,0.00000
regular,1,1,2,0,300,0.00000
regular,1,1,2,0,1000,-4.00000
regular,1,2,2,0,100,2.00000
regular,1,2,2,0,300,2.00000
regular,1,2,2,0,1000,3.00000
regular,1,0,2,1,100,0.00000
regular,1,0,2,1,300,0.00000
regular,1,0,2,1,1000,-4.00000
regular,1,1,2,1,100,0.00000
regular,1,1,2,1,300,0.00000
regular,1,1,2,1,1000,-4.00000
regular,1,2,2,1,100,11.00000
regular,1,2,2,1,300,12.00000
regular,1,2,2,1,1000,3.00000
regular,1,0,2,2,100,0.00000
regular,1,0,2,2,300,-2.00000
regular,1,0,2,2,1000,-2.00000
regular,1,1,2,2,100,0.00000
regular,1,1,2,2,300,-2.00000
regular,1,1,2,2,1000,-2.00000
regular,1,2,2,2,100,-3.00000
regular,1,2,2,2,300,-5.00000
regular,1,2,2,2,1000,-4.00000
regular,1,0,2,3,100,-2.00000
regular,1,0,2,3,300,-2.00000
regular,1,0,2,3,1000,-4.00000
regular,1,1,2,3,100,-2.00000
regular,1,1,2,3,300,-2.00000
regular,1,1,2,3,1000,-4.00000
regular,1,2,2,3,100,-7.00000
regular,1,2,2,3,300,6.00000
regular,1,2,2,3,1000,4.00000
regular,1,0,2,4,100,0.00000
regular,1,0,2,4,300,-3.00000
regular,1,0,2,4,1000,-4.00000
regular,1,1,2,4,100,0.00000
regular,1,1,2,4,300,-3.00000
regular,1,1,2,4,1000,-4.00000
regular,1,2,2,4,100,1.00000
regular,1,2,2,4,300,-8.00000
regular,1,2,2,4,1000,3.00000
regular,1,0,3,0,100,6.00000
regular,1,0,3,0,300,11.00000
regular,1,0,3,0,1000,11.00000
regular,1,1,3,0,100,2.00000
regular,1,1,3,0,300,2.00000
regular,1,1,3,0,1000,2.00000
regular,1,2,3,0,100,16.00000
regular,1,2,3,0,300,45.00000
regular,1,2,3,0,1000,55.00000
regular,1,0,3,1,100,0.00000
regular,1,0,3,1,300,5.00000
regular,1,0,3,1,1000,10.00000
regular,1,1,3,1,100,0.00000
regular,1,1,3,1,300,2.00000
regular,1,1,3,1,1000,2.00000
regular,1,2,3,1,100,27.00000
regular,1,2,3,1,300,40.00000
regular,1,2,3,1,1000,54.00000
regular,1,0,3,2,100,5.00000
regular,1,0,3,2,300,9.00000
regular,1,0,3,2,1000,11.00000
regular,1,1,3,2,100,0.00000
regular,1,1,3,2,300,1.00000
regular,1,1,3,2,1000,2.00000
regular,1,2,3,2,100,46.00000
regular,1,2,3,2,300,53.00000
regular,1,2,3,2,1000,56.00000
regular,1,0,3,3,100,0.00000
regular,1,0,3,3,300,7.00000
regular,1,0,3,3,1000,10.00000
regular,1,1,3,3,100,0.00000
regular,1,1,3,3,300,0.00000
regular,1,1,3,3,1000,2.00000
regular,1,2,3,3,100,34.00000
regular,1,2,3,3,300,55.00000
regular,1,2,3,3,1000,57.00000
regular,1,0,3,4,100,8.00000
regular,1,0,3,4,300,8.00000
regular,1,0,3,4,1000,10.00000
regular,1,1,3,4,100,2.00000
regular,1,1,3,4,300,2.00000
regular,1,1,3,4,1000,2.00000
regular,1,2,3,4,100,36.00000
regular,1,2,3,4,300,48.00000
regular,1,2,3,4,1000,54.00000
regular,1,0,4,0,100,0.00000
regular,1,0,4,0,300,0.00000
regular,1,0,4,0,1000,-1.00000
regular,1,1,4,0,100,0.00000
regular,1,1,4,0,300,0.00000
regular,1,1,4,0,1000,-1.00000
regular,1,2,4,0,100,4.00000
regular,1,2,4,0,300,24.00000
regular,1,2,4,0,1000,24.00000
regular,1,0,4,1,100,0.00000
regular,1,0,4,1,300,0.00000
regular,1,0,4,1,1000,-1.00000
regular,1,1,4,1,100,0.00000
regular,1,1,4,1,300,0.00000
regular,1,1,4,1,1000,-1.00000
regular,1,2,4,1,100,2.00000
regular,1,2,4,1,300,2.00000
regular,1,2,4,1,1000,21.00000
regular,1,0,4,2,100,0.00000
regular,1,0,4,2,300,0.00000
regular,1,0,4,2,1000,-1.00000
regular,1,1,4,2,100,0.00000
regular,1,1,4,2,300,0.00000
regular,1,1,4,2,1000,-1.00000
regular,1,2,4,2,100,21.00000
regular,1,2,4,2,300,24.00000
regular,1,2,4,2,1000,24.00000
regular,1,0,4,3,100,0.00000
regular,1,0,4,3,300,0.00000
regular,1,0,4,3,1000,-1.00000
regular,1,1,4,3,100,0.00000
regular,1,1,4,3,300,0.00000
regular,1,1,4,3,1000,-1.00000
regular,1,2,4,3,100,9.00000
regular,1,2,4,3,300,24.00000
regular,1,2,4,3,1000,24.00000
regular,1,0,4,4,100,0.00000
regular,1,0,4,4,300,0.00000
regular,1,0,4,4,1000,0.00000
regular,1,1,4,4,100,0.00000
regular,1,1,4,4,300,0.00000
regular,1,1,4,4,1000,0.00000
regular,1,2,4,4,100,1.00000
regular,1,2,4,4,300,14.00000
regular,1,2,4,4,1000,26.00000
regular,1,0,5,0,100,-6.00000
regular,1,0,5,0,300,-4.00000
regular,1,0,5,0,1000,-1.00000
regular,1,1,5,0,100,-10.00000
regular,1,1,5,0,300,-8.00000
regular,1,1,5,0,1000,-9.00000
regular,1,2,5,0,100,-19.00000
regular,1,2,5,0,300,-22.00000
regular,1,2,5,0,1000,-9.00000
regular,1,0,5,1,100,1.00000
regular,1,0,5,1,300,2.00000
regular,1,0,5,1,1000,1.00000
regular,1,1,5,1,100,1.00000
regular,1,1,5,1,300,-1.00000
regular,1,1,5,1,1000,-9.00000
regular,1,2,5,1,100,12.00000
regular,1,2,5,1,300,1.00000
regular,1,2,5,1,1000,6.00000
regular,1,0,5,2,100,0.00000
regular,1,0,5,2,300,6.00000
regular,1,0,5,2,1000,3.00000
regular,1,1,5,2,100,0.00000
regular,1,1,5,2,300,1.00000
regular,1,1,5,2,1000,-7.00000
regular,1,2,5,2,100,21.00000
regular,1,2,5,2,300,23.00000
regular,1,2,5,2,1000,12.00000
regular,1,0,5,3,100,2.00000
regular,1,0,5,3,300,-1.00000
regular,1,0,5,3,1000,1.00000
regular,1,1,5,3,100,-1.00000
regular,1,1,5,3,300,-9.00000
regular,1,1,5,3,1000,-9.00000
regular,1,2,5,3,100,1.00000
regular,1,2,5,3,300,-10.00000
regular,1,2,5,3,1000,11.00000
regular,1,0,5,4,100,0.00000
regular,1,0,5,4,300,2.00000
regular,1,0,5,4,1000,1.00000
regular,1,1,5,4,100,0.00000
regular,1,1,5,4,300,-1.00000
regular,1,1,5,4,1000,-2.00000
regular,1,2,5,4,100,18.00000
regular,1,2,5,4,300,17.00000
regular,1,2,5,4,1000,17.00000
regular,1,0,6,0,100,4.00000
regular,1,0,6,0,300,17.00000
regular,1,0,6,0,1000,24.00000
regular,1,1,6,0,100,2.00000
regular,1,1,6,0,300,3.00000
regular,1,1,6,0,1000,2.00000
regular,1,2,6,0,100,4.00000
regular,1,2,6,0,300,27.00000
regular,1,2,6,0,1000,40.00000
regular,1,0,6,1,100,23.00000
regular,1,0,6,1,300,25.00000
regular,1,0,6,1,1000,24.00000
regular,1,1,6,1,100,1.00000
regular,1,1,6,1,300,3.00000
regular,1,1,6,1,1000,2.00000
regular,1,2,6,1,100,35.00000
regular,1,2,6,1,300,42.00000
regular,1,2,6,1,1000,42.00000
regular,1,0,6,2,100,1.00000
regular,1,0,6,2,300,17.00000
regular,1,0,6,2,1000,24.00000
regular,1,1,6,2,100,1.00000
regular,1,1,6,2,300,1.00000
regular,1,1,6,2,1000,2.00000
regular,1,2,6,2,100,9.00000
regular,1,2,6,2,300,34.00000
regular,1,2,6,2,1000,34.00000
regular,1,0,6,3,100,16.00000
regular,1,0,6,3,300,22.00000
regular,1,0,6,3,1000,24.00000
regular,1,1,6,3,100,2.00000
regular,1,1,6,3,300,2.00000
regular,1,1,6,3,1000,2.00000
regular,1,2,6,3,100,19.00000
regular,1,2,6,3,300,41.00000
regular,1,2,6,3,1000,42.00000
regular,1,0,6,4,100,20.00000
regular,1,0,6,4,300,25.00000
regular,1,0,6,4,1000,24.00000
regular,1,1,6,4,100,3.00000
regular,1,1,6,4,300,3.00000
regular,1,1,6,4,1000,2.00000
regular,1,2,6,4,100,31.00000
regular,1,2,6,4,300,44.00000
regular,1,2,6,4,1000,42.00000
regular,1,0,7,0,100,-3.00000
regular,1,0,7,0,300,-3.00000
regular,1,0,7,0,1000,-4.00000
regular,1,1,7,0,100,-3.00000
regular,1,1,7,0,300,-3.00000
regular,1,1,7,0,1000,-4.00000
regular,1,2,7,0,100,-12.00000
regular,1,2,7,0,300,-7.00000
regular,1,2,7,0,1000,1.00000
regular,1,0,7,1,100,0.00000
regular,1,0,7,1,300,-2.00000
regular,1,0,7,1,1000,-4.00000
regular,1,1,7,1,100,0.00000
regular,1,1,7,1,300,-2.00000
regular,1,1,7,1,1000,-4.00000
regular,1,2,7,1,100,9.00000
regular,1,2,7,1,300,-4.00000
regular,1,2,7,1,1000,2.00000
regular,1,0,7,2,100,-2.00000
regular,1,0,7,2,300,-3.00000
regular,1,0,7,2,1000,-4.00000
regular,1,1,7,2,100,-2.00000
regular,1,1,7,2,300,-3.00000
regular,1,1,7,2,1000,-4.00000
regular,1,2,7,2,100,-6.00000
regular,1,2,7,2,300,-13.00000
regular,1,2,7,2,1000,-8.00000
regular,1,0,7,3,100,-1.00000
regular,1,0,7,3,300,-1.00000
regular,1,0,7,3,1000,-3.00000
regular,1,1,7,3,100,-1.00000
regular,1,1,7,3,300,-1.00000
regular,1,1,7,3,1000,-3.00000
regular,1,2,7,3,100,-2.00000
regular,1,2,7,3,300,1.00000
regular,1,2,7,3,1000,0.00000
regular,1,0,7,4,100,0.00000
regular,1,0,7,4,300,-1.00000
regular,1,0,7,4,1000,-4.00000
regular,1,1,7,4,100,0.00000
regular,1,1,7,4,300,-1.00000
regular,1,1,7,4,1000,-4.00000
regular,1,2,7,4,100,12.00000
regular,1,2,7,4,300,1.00000
regular,1,2,7,4,1000,3.00000
regular,1,0,8,0,100,0.00000
regular,1,0,8,0,300,0.00000
regular,1,0,8,0,1000,0.00000
regular,1,1,8,0,100,0.00000
regular,1,1,8,0,300,0.00000
regular,1,1,8,0,1000,0.00000
regular,1,2,8,0,100,22.00000
regular,1,2,8,0,300,25.00000
regular,1,2,8,0,1000,47.00000
regular,1,0,8,1,100,0.00000
regular,1,0,8,1,300,0.00000
regular,1,0,8,1,1000,0.00000
regular,1,1,8,1,100,0.00000
regular,1,1,8,1,300,0.00000
regular,1,1,8,1,1000,0.00000
regular,1,2,8,1,100,27.00000
regular,1,2,8,1,300,38.00000
regular,1,2,8,1,1000,47.00000
regular,1,0,8,2,100,0.00000
regular,1,0,8,2,300,0.00000
regular,1,0,8,2,1000,0.00000
regular,1,1,8,2,100,0.00000
regular,1,1,8,2,300,0.00000
regular,1,1,8,2,1000,0.00000
regular,1,2,8,2,100,23.00000
regular,1,2,8,2,300,35.00000
regular,1,2,8,2,1000,42.00000
regular,1,0,8,3,100,0.00000
regular,1,0,8,3,300,0.00000
regular,1,0,8,3,1000,0.00000
regular,1,1,8,3,100,0.00000
regular,1,1,8,3,300,0.00000
regular,1,1,8,3,1000,0.00000
regular,1,2,8,3,100,19.00000
regular,1,2,8,3,300,33.00000
regular,1,2,8,3,1000,42.00000
regular,1,0,8,4,100,0.00000
regular,1,0,8,4,300,0.00000
regular,1,0,8,4,1000,0.00000
regular,1,1,8,4,100,0.00000
regular,1,1,8,4,300,0.00000
regular,1,1,8,4,1000,0.00000
regular,1,2,8,4,100,8.00000
regular,1,2,8,4,300,22.00000
regular,1,2,8,4,1000,41.00000
regular,1,0,9,0,100,0.00000
regular,1,0,9,0,300,0.00000
regular,1,0,9,0,1000,-6.00000
regular,1,1,9,0,100,0.00000
regular,1,1,9,0,300,0.00000
regular,1,1,9,0,1000,-12.00000
regular,1,2,9,0,100,1.00000
regular,1,2,9,0,300,5.00000
regular,1,2,9,0,1000,1.00000
regular,1,0,9,1,100,-1.00000
regular,1,0,9,1,300,-1.00000
regular,1,0,9,1,1000,-7.00000
regular,1,1,9,1,100,-1.00000
regular,1,1,9,1,300,-1.00000
regular,1,1,9,1,1000,-12.00000
regular,1,2,9,1,100,7.00000
regular,1,2,9,1,300,18.00000
regular,1,2,9,1,1000,5.00000
regular,1,0,9,2,100,0.00000
regular,1,0,9,2,300,-4.00000
regular,1,0,9,2,1000,-7.00000
regular,1,1,9,2,100,0.00000
