arm,patch,pair,seed,replicate,budget,start,S_local_null
perturbed,0,1,12,3,100,orig,-10.00000
perturbed,0,1,12,3,300,orig,-16.00000
perturbed,0,1,12,3,1000,orig,6.00000
perturbed,0,1,12,3,100,distant,-10.00000
perturbed,0,1,12,3,300,distant,-16.00000
perturbed,0,1,12,3,1000,distant,6.00000
perturbed,0,1,12,4,100,orig,-1.00000
perturbed,0,1,12,4,300,orig,3.00000
perturbed,0,1,12,4,1000,orig,1.00000
perturbed,0,1,12,4,100,distant,0.00000
perturbed,0,1,12,4,300,distant,4.00000
perturbed,0,1,12,4,1000,distant,1.00000
perturbed,0,1,13,0,100,orig,5.00000
perturbed,0,1,13,0,300,orig,-2.00000
perturbed,0,1,13,0,1000,orig,-2.00000
perturbed,0,1,13,0,100,distant,-14.00000
perturbed,0,1,13,0,300,distant,-15.00000
perturbed,0,1,13,0,1000,distant,-17.00000
perturbed,0,1,13,1,100,orig,0.00000
perturbed,0,1,13,1,300,orig,0.00000
perturbed,0,1,13,1,1000,orig,-19.00000
perturbed,0,1,13,1,100,distant,-13.00000
perturbed,0,1,13,1,300,distant,-13.00000
perturbed,0,1,13,1,1000,distant,-19.00000
perturbed,0,1,13,2,100,orig,1.00000
perturbed,0,1,13,2,300,orig,-6.00000
perturbed,0,1,13,2,1000,orig,-19.00000
perturbed,0,1,13,2,100,distant,-11.00000
perturbed,0,1,13,2,300,distant,-16.00000
perturbed,0,1,13,2,1000,distant,-19.00000
perturbed,0,1,13,3,100,orig,6.00000
perturbed,0,1,13,3,300,orig,-2.00000
perturbed,0,1,13,3,1000,orig,-19.00000
perturbed,0,1,13,3,100,distant,-9.00000
perturbed,0,1,13,3,300,distant,-16.00000
perturbed,0,1,13,3,1000,distant,-19.00000
perturbed,0,1,13,4,100,orig,-3.00000
perturbed,0,1,13,4,300,orig,-3.00000
perturbed,0,1,13,4,1000,orig,-18.00000
perturbed,0,1,13,4,100,distant,-17.00000
perturbed,0,1,13,4,300,distant,-12.00000
perturbed,0,1,13,4,1000,distant,-19.00000
perturbed,0,1,14,0,100,orig,-11.00000
perturbed,0,1,14,0,300,orig,-20.00000
perturbed,0,1,14,0,1000,orig,-25.00000
perturbed,0,1,14,0,100,distant,-20.00000
perturbed,0,1,14,0,300,distant,-24.00000
perturbed,0,1,14,0,1000,distant,-26.00000
perturbed,0,1,14,1,100,orig,-16.00000
perturbed,0,1,14,1,300,orig,-18.00000
perturbed,0,1,14,1,1000,orig,-28.00000
perturbed,0,1,14,1,100,distant,-8.00000
perturbed,0,1,14,1,300,distant,-17.00000
perturbed,0,1,14,1,1000,distant,-28.00000
perturbed,0,1,14,2,100,orig,-6.00000
perturbed,0,1,14,2,300,orig,-17.00000
perturbed,0,1,14,2,1000,orig,-26.00000
perturbed,0,1,14,2,100,distant,-13.00000
perturbed,0,1,14,2,300,distant,-19.00000
perturbed,0,1,14,2,1000,distant,-27.00000
perturbed,0,1,14,3,100,orig,-7.00000
perturbed,0,1,14,3,300,orig,-19.00000
perturbed,0,1,14,3,1000,orig,-26.00000
perturbed,0,1,14,3,100,distant,-9.00000
perturbed,0,1,14,3,300,distant,-18.00000
perturbed,0,1,14,3,1000,distant,-25.00000
perturbed,0,1,14,4,100,orig,-11.00000
perturbed,0,1,14,4,300,orig,-15.00000
perturbed,0,1,14,4,1000,orig,-23.00000
perturbed,0,1,14,4,100,distant,-18.00000
perturbed,0,1,14,4,300,distant,-27.00000
perturbed,0,1,14,4,1000,distant,-29.00000
perturbed,0,1,15,0,100,orig,8.00000
perturbed,0,1,15,0,300,orig,18.00000
perturbed,0,1,15,0,1000,orig,19.00000
perturbed,0,1,15,0,100,distant,4.00000
perturbed,0,1,15,0,300,distant,9.00000
perturbed,0,1,15,0,1000,distant,19.00000
perturbed,0,1,15,1,100,orig,7.00000
perturbed,0,1,15,1,300,orig,13.00000
perturbed,0,1,15,1,1000,orig,19.00000
perturbed,0,1,15,1,100,distant,0.00000
perturbed,0,1,15,1,300,distant,10.00000
perturbed,0,1,15,1,1000,distant,19.00000
perturbed,0,1,15,2,100,orig,12.00000
perturbed,0,1,15,2,300,orig,12.00000
perturbed,0,1,15,2,1000,orig,19.00000
perturbed,0,1,15,2,100,distant,0.00000
perturbed,0,1,15,2,300,distant,12.00000
perturbed,0,1,15,2,1000,distant,19.00000
perturbed,0,1,15,3,100,orig,9.00000
perturbed,0,1,15,3,300,orig,13.00000
perturbed,0,1,15,3,1000,orig,19.00000
perturbed,0,1,15,3,100,distant,0.00000
perturbed,0,1,15,3,300,distant,13.00000
perturbed,0,1,15,3,1000,distant,19.00000
perturbed,0,1,15,4,100,orig,16.00000
perturbed,0,1,15,4,300,orig,19.00000
perturbed,0,1,15,4,1000,orig,19.00000
perturbed,0,1,15,4,100,distant,2.00000
perturbed,0,1,15,4,300,distant,14.00000
perturbed,0,1,15,4,1000,distant,19.00000
perturbed,0,1,16,0,100,orig,6.00000
perturbed,0,1,16,0,300,orig,7.00000
perturbed,0,1,16,0,1000,orig,20.00000
perturbed,0,1,16,0,100,distant,6.00000
perturbed,0,1,16,0,300,distant,7.00000
perturbed,0,1,16,0,1000,distant,20.00000
perturbed,0,1,16,1,100,orig,8.00000
perturbed,0,1,16,1,300,orig,3.00000
perturbed,0,1,16,1,1000,orig,19.00000
perturbed,0,1,16,1,100,distant,5.00000
perturbed,0,1,16,1,300,distant,24.00000
perturbed,0,1,16,1,1000,distant,27.00000
perturbed,0,1,16,2,100,orig,7.00000
perturbed,0,1,16,2,300,orig,26.00000
perturbed,0,1,16,2,1000,orig,21.00000
perturbed,0,1,16,2,100,distant,0.00000
perturbed,0,1,16,2,300,distant,18.00000
perturbed,0,1,16,2,1000,distant,21.00000
perturbed,0,1,16,3,100,orig,5.00000
perturbed,0,1,16,3,300,orig,28.00000
perturbed,0,1,16,3,1000,orig,22.00000
perturbed,0,1,16,3,100,distant,-2.00000
perturbed,0,1,16,3,300,distant,28.00000
perturbed,0,1,16,3,1000,distant,22.00000
perturbed,0,1,16,4,100,orig,13.00000
perturbed,0,1,16,4,300,orig,26.00000
perturbed,0,1,16,4,1000,orig,21.00000
perturbed,0,1,16,4,100,distant,0.00000
perturbed,0,1,16,4,300,distant,21.00000
perturbed,0,1,16,4,1000,distant,21.00000
perturbed,0,1,17,0,100,orig,-2.00000
perturbed,0,1,17,0,300,orig,-1.00000
perturbed,0,1,17,0,1000,orig,-1.00000
perturbed,0,1,17,0,100,distant,-2.00000
perturbed,0,1,17,0,300,distant,-1.00000
perturbed,0,1,17,0,1000,distant,-1.00000
perturbed,0,1,17,1,100,orig,0.00000
perturbed,0,1,17,1,300,orig,1.00000
perturbed,0,1,17,1,1000,orig,-2.00000
perturbed,0,1,17,1,100,distant,-2.00000
perturbed,0,1,17,1,300,distant,0.00000
perturbed,0,1,17,1,1000,distant,-2.00000
perturbed,0,1,17,2,100,orig,0.00000
perturbed,0,1,17,2,300,orig,-3.00000
perturbed,0,1,17,2,1000,orig,-2.00000
perturbed,0,1,17,2,100,distant,-2.00000
perturbed,0,1,17,2,300,distant,-1.00000
perturbed,0,1,17,2,1000,distant,-2.00000
perturbed,0,1,17,3,100,orig,-2.00000
perturbed,0,1,17,3,300,orig,-1.00000
perturbed,0,1,17,3,1000,orig,-2.00000
perturbed,0,1,17,3,100,distant,-2.00000
perturbed,0,1,17,3,300,distant,-1.00000
perturbed,0,1,17,3,1000,distant,-2.00000
perturbed,0,1,17,4,100,orig,1.00000
perturbed,0,1,17,4,300,orig,-2.00000
perturbed,0,1,17,4,1000,orig,-2.00000
perturbed,0,1,17,4,100,distant,0.00000
perturbed,0,1,17,4,300,distant,-2.00000
perturbed,0,1,17,4,1000,distant,-2.00000
perturbed,0,1,18,0,100,orig,-12.00000
perturbed,0,1,18,0,300,orig,-29.00000
perturbed,0,1,18,0,1000,orig,-27.00000
perturbed,0,1,18,0,100,distant,-10.00000
perturbed,0,1,18,0,300,distant,-26.00000
perturbed,0,1,18,0,1000,distant,-27.00000
perturbed,0,1,18,1,100,orig,1.00000
perturbed,0,1,18,1,300,orig,-29.00000
perturbed,0,1,18,1,1000,orig,-29.00000
perturbed,0,1,18,1,100,distant,-23.00000
perturbed,0,1,18,1,300,distant,-34.00000
perturbed,0,1,18,1,1000,distant,-29.00000
perturbed,0,1,18,2,100,orig,6.00000
perturbed,0,1,18,2,300,orig,7.00000
perturbed,0,1,18,2,1000,orig,-28.00000
perturbed,0,1,18,2,100,distant,-28.00000
perturbed,0,1,18,2,300,distant,-25.00000
perturbed,0,1,18,2,1000,distant,-28.00000
perturbed,0,1,18,3,100,orig,-27.00000
perturbed,0,1,18,3,300,orig,-35.00000
perturbed,0,1,18,3,1000,orig,-31.00000
perturbed,0,1,18,3,100,distant,-27.00000
perturbed,0,1,18,3,300,distant,-37.00000
perturbed,0,1,18,3,1000,distant,-31.00000
perturbed,0,1,18,4,100,orig,-18.00000
perturbed,0,1,18,4,300,orig,-31.00000
perturbed,0,1,18,4,1000,orig,-28.00000
perturbed,0,1,18,4,100,distant,-23.00000
perturbed,0,1,18,4,300,distant,-37.00000
perturbed,0,1,18,4,1000,distant,-28.00000
perturbed,0,1,19,0,100,orig,1.00000
perturbed,0,1,19,0,300,orig,1.00000
perturbed,0,1,19,0,1000,orig,3.00000
perturbed,0,1,19,0,100,distant,-3.00000
perturbed,0,1,19,0,300,distant,3.00000
perturbed,0,1,19,0,1000,distant,3.00000
perturbed,0,1,19,1,100,orig,-9.00000
perturbed,0,1,19,1,300,orig,-5.00000
perturbed,0,1,19,1,1000,orig,-2.00000
perturbed,0,1,19,1,100,distant,-7.00000
perturbed,0,1,19,1,300,distant,-5.00000
perturbed,0,1,19,1,1000,distant,-2.00000
perturbed,0,1,19,2,100,orig,0.00000
perturbed,0,1,19,2,300,orig,3.00000
perturbed,0,1,19,2,1000,orig,3.00000
perturbed,0,1,19,2,100,distant,-3.00000
perturbed,0,1,19,2,300,distant,3.00000
perturbed,0,1,19,2,1000,distant,3.00000
perturbed,0,1,19,3,100,orig,-3.00000
perturbed,0,1,19,3,300,orig,1.00000
perturbed,0,1,19,3,1000,orig,4.00000
perturbed,0,1,19,3,100,distant,0.00000
perturbed,0,1,19,3,300,distant,3.00000
perturbed,0,1,19,3,1000,distant,3.00000
perturbed,0,1,19,4,100,orig,0.00000
perturbed,0,1,19,4,300,orig,-2.00000
perturbed,0,1,19,4,1000,orig,1.00000
perturbed,0,1,19,4,100,distant,-1.00000
perturbed,0,1,19,4,300,distant,-2.00000
perturbed,0,1,19,4,1000,distant,1.00000
perturbed,0,1,20,0,100,orig,-1.00000
perturbed,0,1,20,0,300,orig,5.00000
perturbed,0,1,20,0,1000,orig,1.00000
perturbed,0,1,20,0,100,distant,-10.00000
perturbed,0,1,20,0,300,distant,0.00000
perturbed,0,1,20,0,1000,distant,-7.00000
perturbed,0,1,20,1,100,orig,-12.00000
perturbed,0,1,20,1,300,orig,4.00000
perturbed,0,1,20,1,1000,orig,4.00000
perturbed,0,1,20,1,100,distant,-11.00000
perturbed,0,1,20,1,300,distant,-11.00000
perturbed,0,1,20,1,1000,distant,-7.00000
perturbed,0,1,20,2,100,orig,-11.00000
perturbed,0,1,20,2,300,orig,-11.00000
perturbed,0,1,20,2,1000,orig,-9.00000
perturbed,0,1,20,2,100,distant,-9.00000
perturbed,0,1,20,2,300,distant,11.00000
perturbed,0,1,20,2,1000,distant,-7.00000
perturbed,0,1,20,3,100,orig,5.00000
perturbed,0,1,20,3,300,orig,4.00000
perturbed,0,1,20,3,1000,orig,-7.00000
perturbed,0,1,20,3,100,distant,-12.00000
perturbed,0,1,20,3,300,distant,-13.00000
perturbed,0,1,20,3,1000,distant,-21.00000
perturbed,0,1,20,4,100,orig,17.00000
perturbed,0,1,20,4,300,orig,12.00000
perturbed,0,1,20,4,1000,orig,-5.00000
perturbed,0,1,20,4,100,distant,-11.00000
perturbed,0,1,20,4,300,distant,-11.00000
perturbed,0,1,20,4,1000,distant,-7.00000
perturbed,0,1,21,0,100,orig,-8.00000
perturbed,0,1,21,0,300,orig,-3.00000
perturbed,0,1,21,0,1000,orig,-3.00000
perturbed,0,1,21,0,100,distant,-11.00000
perturbed,0,1,21,0,300,distant,-4.00000
perturbed,0,1,21,0,1000,distant,-3.00000
perturbed,0,1,21,1,100,orig,1.00000
perturbed,0,1,21,1,300,orig,0.00000
perturbed,0,1,21,1,1000,orig,-4.00000
perturbed,0,1,21,1,100,distant,-12.00000
perturbed,0,1,21,1,300,distant,-5.00000
perturbed,0,1,21,1,1000,distant,0.00000
perturbed,0,1,21,2,100,orig,-5.00000
perturbed,0,1,21,2,300,orig,6.00000
perturbed,0,1,21,2,1000,orig,-2.00000
perturbed,0,1,21,2,100,distant,-8.00000
perturbed,0,1,21,2,300,distant,1.00000
perturbed,0,1,21,2,1000,distant,-3.00000
perturbed,0,1,21,3,100,orig,-9.00000
perturbed,0,1,21,3,300,orig,-3.00000
perturbed,0,1,21,3,1000,orig,-3.00000
perturbed,0,1,21,3,100,distant,-2.00000
perturbed,0,1,21,3,300,distant,0.00000
perturbed,0,1,21,3,1000,distant,-3.00000
perturbed,0,1,21,4,100,orig,8.00000
perturbed,0,1,21,4,300,orig,-1.00000
perturbed,0,1,21,4,1000,orig,-1.00000
perturbed,0,1,21,4,100,distant,-11.00000
perturbed,0,1,21,4,300,distant,-6.00000
perturbed,0,1,21,4,1000,distant,-2.00000
perturbed,0,1,22,0,100,orig,27.00000
perturbed,0,1,22,0,300,orig,46.00000
perturbed,0,1,22,0,1000,orig,48.00000
perturbed,0,1,22,0,100,distant,3.00000
perturbed,0,1,22,0,300,distant,41.00000
perturbed,0,1,22,0,1000,distant,48.00000
perturbed,0,1,22,1,100,orig,32.00000
perturbed,0,1,22,1,300,orig,46.00000
perturbed,0,1,22,1,1000,orig,47.00000
perturbed,0,1,22,1,100,distant,0.00000
perturbed,0,1,22,1,300,distant,2.00000
perturbed,0,1,22,1,1000,distant,47.00000
perturbed,0,1,22,2,100,orig,37.00000
perturbed,0,1,22,2,300,orig,46.00000
perturbed,0,1,22,2,1000,orig,48.00000
perturbed,0,1,22,2,100,distant,0.00000
perturbed,0,1,22,2,300,distant,0.00000
perturbed,0,1,22,2,1000,distant,48.00000
perturbed,0,1,22,3,100,orig,4.00000
perturbed,0,1,22,3,300,orig,50.00000
perturbed,0,1,22,3,1000,orig,48.00000
perturbed,0,1,22,3,100,distant,0.00000
perturbed,0,1,22,3,300,distant,46.00000
perturbed,0,1,22,3,1000,distant,47.00000
perturbed,0,1,22,4,100,orig,1.00000
perturbed,0,1,22,4,300,orig,47.00000
perturbed,0,1,22,4,1000,orig,48.00000
perturbed,0,1,22,4,100,distant,-1.00000
perturbed,0,1,22,4,300,distant,10.00000
perturbed,0,1,22,4,1000,distant,47.00000
perturbed,0,1,23,0,100,orig,-9.00000
perturbed,0,1,23,0,300,orig,-43.00000
perturbed,0,1,23,0,1000,orig,-50.00000
perturbed,0,1,23,0,100,distant,-42.00000
perturbed,0,1,23,0,300,distant,-47.00000
perturbed,0,1,23,0,1000,distant,-50.00000
perturbed,0,1,23,1,100,orig,-23.00000
perturbed,0,1,23,1,300,orig,-50.00000
perturbed,0,1,23,1,1000,orig,-50.00000
perturbed,0,1,23,1,100,distant,-26.00000
perturbed,0,1,23,1,300,distant,-38.00000
perturbed,0,1,23,1,1000,distant,-50.00000
perturbed,0,1,23,2,100,orig,-35.00000
perturbed,0,1,23,2,300,orig,-50.00000
perturbed,0,1,23,2,1000,orig,-50.00000
perturbed,0,1,23,2,100,distant,-30.00000
perturbed,0,1,23,2,300,distant,-50.00000
perturbed,0,1,23,2,1000,distant,-50.00000
perturbed,0,1,23,3,100,orig,-28.00000
perturbed,0,1,23,3,300,orig,-49.00000
perturbed,0,1,23,3,1000,orig,-50.00000
perturbed,0,1,23,3,100,distant,-32.00000
perturbed,0,1,23,3,300,distant,-49.00000
perturbed,0,1,23,3,1000,distant,-50.00000
perturbed,0,1,23,4,100,orig,-43.00000
perturbed,0,1,23,4,300,orig,-49.00000
perturbed,0,1,23,4,1000,orig,-50.00000
perturbed,0,1,23,4,100,distant,-25.00000
perturbed,0,1,23,4,300,distant,-50.00000
perturbed,0,1,23,4,1000,distant,-50.00000
perturbed,0,1,24,0,100,orig,2.00000
perturbed,0,1,24,0,300,orig,5.00000
perturbed,0,1,24,0,1000,orig,5.00000
perturbed,0,1,24,0,100,distant,0.00000
perturbed,0,1,24,0,300,distant,3.00000
perturbed,0,1,24,0,1000,distant,1.00000
perturbed,0,1,24,1,100,orig,7.00000
perturbed,0,1,24,1,300,orig,7.00000
perturbed,0,1,24,1,1000,orig,4.00000
perturbed,0,1,24,1,100,distant,0.00000
perturbed,0,1,24,1,300,distant,-8.00000
perturbed,0,1,24,1,1000,distant,1.00000
perturbed,0,1,24,2,100,orig,-1.00000
perturbed,0,1,24,2,300,orig,5.00000
perturbed,0,1,24,2,1000,orig,4.00000
perturbed,0,1,24,2,100,distant,6.00000
perturbed,0,1,24,2,300,distant,5.00000
perturbed,0,1,24,2,1000,distant,4.00000
perturbed,0,1,24,3,100,orig,0.00000
perturbed,0,1,24,3,300,orig,3.00000
perturbed,0,1,24,3,1000,orig,4.00000
perturbed,0,1,24,3,100,distant,-1.00000
perturbed,0,1,24,3,300,distant,2.00000
perturbed,0,1,24,3,1000,distant,4.00000
perturbed,0,1,24,4,100,orig,1.00000
perturbed,0,1,24,4,300,orig,4.00000
perturbed,0,1,24,4,1000,orig,5.00000
perturbed,0,1,24,4,100,distant,0.00000
perturbed,0,1,24,4,300,distant,3.00000
perturbed,0,1,24,4,1000,distant,4.00000
perturbed,0,1,25,0,100,orig,-16.00000
perturbed,0,1,25,0,300,orig,-16.00000
perturbed,0,1,25,0,1000,orig,-20.00000
perturbed,0,1,25,0,100,distant,-10.00000
perturbed,0,1,25,0,300,distant,-15.00000
perturbed,0,1,25,0,1000,distant,-20.00000
perturbed,0,1,25,1,100,orig,-3.00000
perturbed,0,1,25,1,300,orig,-15.00000
perturbed,0,1,25,1,1000,orig,-17.00000
perturbed,0,1,25,1,100,distant,-13.00000
perturbed,0,1,25,1,300,distant,-17.00000
perturbed,0,1,25,1,1000,distant,-17.00000
perturbed,0,1,25,2,100,orig,-9.00000
perturbed,0,1,25,2,300,orig,-16.00000
perturbed,0,1,25,2,1000,orig,-17.00000
perturbed,0,1,25,2,100,distant,-12.00000
perturbed,0,1,25,2,300,distant,-17.00000
perturbed,0,1,25,2,1000,distant,-17.00000
perturbed,0,1,25,3,100,orig,0.00000
perturbed,0,1,25,3,300,orig,-5.00000
perturbed,0,1,25,3,1000,orig,-17.00000
perturbed,0,1,25,3,100,distant,-1.00000
perturbed,0,1,25,3,300,distant,-17.00000
perturbed,0,1,25,3,1000,distant,-17.00000
perturbed,0,1,25,4,100,orig,-13.00000
perturbed,0,1,25,4,300,orig,-13.00000
perturbed,0,1,25,4,1000,orig,-17.00000
perturbed,0,1,25,4,100,distant,-14.00000
perturbed,0,1,25,4,300,distant,-15.00000
perturbed,0,1,25,4,1000,distant,-17.00000
perturbed,0,1,26,0,100,orig,18.00000
perturbed,0,1,26,0,300,orig,19.00000
perturbed,0,1,26,0,1000,orig,18.00000
perturbed,0,1,26,0,100,distant,0.00000
perturbed,0,1,26,0,300,distant,7.00000
perturbed,0,1,26,0,1000,distant,19.00000
perturbed,0,1,26,1,100,orig,17.00000
perturbed,0,1,26,1,300,orig,15.00000
perturbed,0,1,26,1,1000,orig,18.00000
perturbed,0,1,26,1,100,distant,-3.00000
perturbed,0,1,26,1,300,distant,17.00000
perturbed,0,1,26,1,1000,distant,20.00000
perturbed,0,1,26,2,100,orig,14.00000
perturbed,0,1,26,2,300,orig,18.00000
perturbed,0,1,26,2,1000,orig,18.00000
perturbed,0,1,26,2,100,distant,-1.00000
perturbed,0,1,26,2,300,distant,20.00000
perturbed,0,1,26,2,1000,distant,18.00000
perturbed,0,1,26,3,100,orig,15.00000
perturbed,0,1,26,3,300,orig,15.00000
perturbed,0,1,26,3,1000,orig,21.00000
perturbed,0,1,26,3,100,distant,-4.00000
perturbed,0,1,26,3,300,distant,20.00000
perturbed,0,1,26,3,1000,distant,19.00000
perturbed,0,1,26,4,100,orig,7.00000
perturbed,0,1,26,4,300,orig,18.00000
perturbed,0,1,26,4,1000,orig,18.00000
perturbed,0,1,26,4,100,distant,-3.00000
perturbed,0,1,26,4,300,distant,16.00000
perturbed,0,1,26,4,1000,distant,18.00000
perturbed,0,1,27,0,100,orig,1.00000
perturbed,0,1,27,0,300,orig,1.00000
perturbed,0,1,27,0,1000,orig,-9.00000
perturbed,0,1,27,0,100,distant,2.00000
perturbed,0,1,27,0,300,distant,-11.00000
perturbed,0,1,27,0,1000,distant,-9.00000
perturbed,0,1,27,1,100,orig,8.00000
perturbed,0,1,27,1,300,orig,-7.00000
perturbed,0,1,27,1,1000,orig,-9.00000
perturbed,0,1,27,1,100,distant,-3.00000
perturbed,0,1,27,1,300,distant,-9.00000
perturbed,0,1,27,1,1000,distant,-9.00000
perturbed,0,1,27,2,100,orig,-10.00000
perturbed,0,1,27,2,300,orig,-2.00000
perturbed,0,1,27,2,1000,orig,-4.00000
perturbed,0,1,27,2,100,distant,0.00000
perturbed,0,1,27,2,300,distant,0.00000
perturbed,0,1,27,2,1000,distant,-3.00000
perturbed,0,1,27,3,100,orig,-13.00000
perturbed,0,1,27,3,300,orig,-8.00000
perturbed,0,1,27,3,1000,orig,-8.00000
perturbed,0,1,27,3,100,distant,3.00000
perturbed,0,1,27,3,300,distant,-9.00000
perturbed,0,1,27,3,1000,distant,-9.00000
perturbed,0,1,27,4,100,orig,-3.00000
perturbed,0,1,27,4,300,orig,-3.00000
perturbed,0,1,27,4,1000,orig,-7.00000
perturbed,0,1,27,4,100,distant,0.00000
perturbed,0,1,27,4,300,distant,1.00000
perturbed,0,1,27,4,1000,distant,-5.00000
perturbed,0,1,28,0,100,orig,3.00000
perturbed,0,1,28,0,300,orig,5.00000
perturbed,0,1,28,0,1000,orig,-16.00000
perturbed,0,1,28,0,100,distant,-11.00000
perturbed,0,1,28,0,300,distant,-17.00000
perturbed,0,1,28,0,1000,distant,-16.00000
perturbed,0,1,28,1,100,orig,7.00000
perturbed,0,1,28,1,300,orig,-15.00000
perturbed,0,1,28,1,1000,orig,-16.00000
perturbed,0,1,28,1,100,distant,8.00000
perturbed,0,1,28,1,300,distant,-14.00000
perturbed,0,1,28,1,1000,distant,-16.00000
perturbed,0,1,28,2,100,orig,-1.00000
perturbed,0,1,28,2,300,orig,-15.00000
perturbed,0,1,28,2,1000,orig,-16.00000
perturbed,0,1,28,2,100,distant,-3.00000
perturbed,0,1,28,2,300,distant,-17.00000
perturbed,0,1,28,2,1000,distant,-18.00000
perturbed,0,1,28,3,100,orig,6.00000
perturbed,0,1,28,3,300,orig,6.00000
perturbed,0,1,28,3,1000,orig,-16.00000
perturbed,0,1,28,3,100,distant,-1.00000
perturbed,0,1,28,3,300,distant,-1.00000
perturbed,0,1,28,3,1000,distant,-16.00000
perturbed,0,1,28,4,100,orig,-4.00000
perturbed,0,1,28,4,300,orig,-6.00000
perturbed,0,1,28,4,1000,orig,-14.00000
perturbed,0,1,28,4,100,distant,-3.00000
perturbed,0,1,28,4,300,distant,-14.00000
perturbed,0,1,28,4,1000,distant,-16.00000
perturbed,0,1,29,0,100,orig,-7.00000
perturbed,0,1,29,0,300,orig,-22.00000
perturbed,0,1,29,0,1000,orig,-28.00000
perturbed,0,1,29,0,100,distant,-19.00000
perturbed,0,1,29,0,300,distant,-25.00000
perturbed,0,1,29,0,1000,distant,-28.00000
perturbed,0,1,29,1,100,orig,-17.00000
perturbed,0,1,29,1,300,orig,-31.00000
perturbed,0,1,29,1,1000,orig,-27.00000
perturbed,0,1,29,1,100,distant,-18.00000
perturbed,0,1,29,1,300,distant,-25.00000
perturbed,0,1,29,1,1000,distant,-26.00000
perturbed,0,1,29,2,100,orig,-24.00000
perturbed,0,1,29,2,300,orig,-29.00000
perturbed,0,1,29,2,1000,orig,-28.00000
perturbed,0,1,29,2,100,distant,-20.00000
perturbed,0,1,29,2,300,distant,-27.00000
perturbed,0,1,29,2,1000,distant,-28.00000
perturbed,0,1,29,3,100,orig,-9.00000
perturbed,0,1,29,3,300,orig,-24.00000
perturbed,0,1,29,3,1000,orig,-28.00000
perturbed,0,1,29,3,100,distant,-14.00000
perturbed,0,1,29,3,300,distant,-24.00000
perturbed,0,1,29,3,1000,distant,-28.00000
perturbed,0,1,29,4,100,orig,-8.00000
perturbed,0,1,29,4,300,orig,-12.00000
perturbed,0,1,29,4,1000,orig,-28.00000
perturbed,0,1,29,4,100,distant,-14.00000
perturbed,0,1,29,4,300,distant,-24.00000
perturbed,0,1,29,4,1000,distant,-24.00000
perturbed,0,1,30,0,100,orig,-17.00000
perturbed,0,1,30,0,300,orig,-15.00000
perturbed,0,1,30,0,1000,orig,-26.00000
perturbed,0,1,30,0,100,distant,-21.00000
perturbed,0,1,30,0,300,distant,-19.00000
perturbed,0,1,30,0,1000,distant,-26.00000
perturbed,0,1,30,1,100,orig,-23.00000
perturbed,0,1,30,1,300,orig,-29.00000
perturbed,0,1,30,1,1000,orig,-26.00000
perturbed,0,1,30,1,100,distant,-9.00000
perturbed,0,1,30,1,300,distant,-28.00000
perturbed,0,1,30,1,1000,distant,-26.00000
perturbed,0,1,30,2,100,orig,-9.00000
perturbed,0,1,30,2,300,orig,-9.00000
perturbed,0,1,30,2,1000,orig,-23.00000
perturbed,0,1,30,2,100,distant,-27.00000
perturbed,0,1,30,2,300,distant,-29.00000
perturbed,0,1,30,2,1000,distant,-29.00000
perturbed,0,1,30,3,100,orig,-17.00000
perturbed,0,1,30,3,300,orig,-17.00000
perturbed,0,1,30,3,1000,orig,-29.00000
perturbed,0,1,30,3,100,distant,-20.00000
perturbed,0,1,30,3,300,distant,-20.00000
perturbed,0,1,30,3,1000,distant,-29.00000
perturbed,0,1,30,4,100,orig,-25.00000
perturbed,0,1,30,4,300,orig,-27.00000
perturbed,0,1,30,4,1000,orig,-29.00000
perturbed,0,1,30,4,100,distant,-24.00000
perturbed,0,1,30,4,300,distant,-24.00000
perturbed,0,1,30,4,1000,distant,-29.00000
perturbed,0,1,31,0,100,orig,-6.00000
perturbed,0,1,31,0,300,orig,-43.00000
perturbed,0,1,31,0,1000,orig,-45.00000
perturbed,0,1,31,0,100,distant,0.00000
perturbed,0,1,31,0,300,distant,-32.00000
perturbed,0,1,31,0,1000,distant,-45.00000
perturbed,0,1,31,1,100,orig,-28.00000
perturbed,0,1,31,1,300,orig,-40.00000
perturbed,0,1,31,1,1000,orig,-45.00000
perturbed,0,1,31,1,100,distant,-6.00000
perturbed,0,1,31,1,300,distant,-39.00000
perturbed,0,1,31,1,1000,distant,-45.00000
perturbed,0,1,31,2,100,orig,-13.00000
perturbed,0,1,31,2,300,orig,-19.00000
perturbed,0,1,31,2,1000,orig,-45.00000
perturbed,0,1,31,2,100,distant,-6.00000
perturbed,0,1,31,2,300,distant,-8.00000
perturbed,0,1,31,2,1000,distant,-45.00000
perturbed,0,1,31,3,100,orig,-34.00000
perturbed,0,1,31,3,300,orig,-45.00000
perturbed,0,1,31,3,1000,orig,-45.00000
perturbed,0,1,31,3,100,distant,-2.00000
perturbed,0,1,31,3,300,distant,-36.00000
perturbed,0,1,31,3,1000,distant,-45.00000
perturbed,0,1,31,4,100,orig,-36.00000
perturbed,0,1,31,4,300,orig,-37.00000
perturbed,0,1,31,4,1000,orig,-45.00000
perturbed,0,1,31,4,100,distant,-6.00000
