linger_steps,max_consecutive_linger,min_idx,excursion,start_depth,min_depth,final_residue,residue_at_min,substrate,seed,threshold
50,4,282,0.6736232951633648,0.673623295163953,5.881961584464079e-13,1.1755705045741416,2.1104396079497336,Penrose_N24,6,2.0
5,3,898,0.262825970222095,0.32182350414818206,0.05899753392608709,1.1755705045,2.451148836434255,Penrose_N24,6,2.0
9,3,456,0.33148258500316274,0.38410931118651215,0.052626726183349404,1.1755705045741416,1.2886452038152336,Penrose_N24,6,2.0
47,6,979,0.5028192034744163,0.563756943456497,0.06093773998208063,0.0,1.5433619184382834,Penrose_N24,6,2.0
3,1,426,0.18286075624673714,0.2286023577669576,0.04574160152022044,1.9021130325709903,2.84948886617882,Penrose_N24,6,2.0
106,3,773,0.8475712784899676,0.8996417174245871,0.05207043893461949,0.6180339886999999,1.763932022496536,Penrose_N24,6,2.0
16,4,430,0.2853075142469229,0.32177269213974913,0.03646517789282622,1.1755705045366651,0.5963679872333223,Penrose_N24,6,2.0
4,1,26,0.24149459697292197,0.2763648270282062,0.034870230055284224,1.175570504631771,2.526255333739675,Penrose_N24,6,2.0
37,3,834,0.5896142686459718,0.6246497946253537,0.035035525979381976,1.1755705046,1.018600742990932,Penrose_N24,6,2.0
44,2,260,0.5333637932977479,0.608629571496685,0.0752657781989371,0.6180339887802133,1.1755705045741416,Penrose_N24,6,2.0
19,3,147,0.375301002710246,0.422459899001168,0.04715889629092196,1.1755705044932399,2.5020910921790662,Penrose_N24,6,2.0
103,5,20,0.7672026307722208,0.8284054112619625,0.061202780489741704,0.6180339887802133,1.773667960399888,Penrose_N24,6,2.0
7,1,39,0.16040804199023095,0.22934197889631291,0.06893393690608196,1.6180339887616626,1.2668379420051787,Penrose_N24,6,2.0
44,4,281,0.5607379443194772,0.6435719900834721,0.08283404576399489,0.6180339887483193,1.2783955671487972,Penrose_N24,6,2.0
73,5,249,0.7663751771132572,0.8100502650651475,0.043675087951890346,0.0,1.7144232006901632,Penrose_N24,6,2.0
4,1,664,0.2097902641456818,0.2493227864315234,0.03953252228584159,1.1755705045,1.3470839297819366,Penrose_N24,6,2.0
5,1,16,0.1887448033398207,0.2419897675567505,0.05324496421692981,1.1755705046317708,2.628655560626617,Penrose_N24,6,2.0
28,2,869,0.42936042587284395,0.4956811931610946,0.06632076728825065,1.1755705046317708,1.5024494047322448,Penrose_N24,6,2.0
4,1,1008,0.39823746955580797,0.43842544623513036,0.04018797667932239,0.6180339887493116,0.7265425280797942,Penrose_N24,6,2.0
35,5,104,0.5640694133706506,0.6133263677275944,0.04925695435694377,1.1755705046329201,2.132873714246908,Penrose_N24,6,2.0
3,1,56,0.15348761316749382,0.2168973084604905,0.06340969529299667,1.9021130325213538,0.2775145514327124,Penrose_N24,6,2.0
20,4,396,0.6124531996272458,0.6348165229525641,0.02236332332531832,1.1755705045741416,1.1472523365743958,Penrose_N24,6,2.0
5,2,358,0.28549381599547896,0.3108447430079937,0.025350927012514735,1.6180339888000002,2.8275386825912925,Penrose_N24,6,2.0
11,3,495,0.43835181813800905,0.4522988518263026,0.01394703368829353,1.9021130325213538,1.5024494047555392,Penrose_N24,6,2.0
18,3,459,0.3188803210583323,0.3584128433441739,0.03953252228584159,0.0,2.722385510246044,Penrose_N24,6,2.0
39,4,745,0.46117718283805287,0.5083360791289748,0.04715889629092196,1.1755705045366651,2.26845719240171,Penrose_N24,6,2.0
19,3,192,0.42028624499146316,0.4426495683167815,0.02236332332531832,0.6180339887999999,0.7321165643148648,Penrose_N24,6,2.0
4,2,148,0.19657126099241373,0.2693342466585118,0.07276298566609807,1.6180339886333313,2.556559145375428,Penrose_N24,6,2.0
28,4,435,0.5972065329067289,0.6322420588861108,0.035035525979381976,1.1755705045741416,1.1768906623511235,Penrose_N24,6,2.0
36,4,550,0.5126112625703672,0.5712160807658908,0.058604818195523656,1.1755705045366653,1.134359320890712,Penrose_N24,6,2.0
32,2,374,0.4659595041158433,0.5467342474139476,0.0807747432981043,0.6180339887493118,0.8127770058709687,Penrose_N24,6,2.0
35,5,748,0.3762310238066293,0.4805111313231003,0.10428010751647099,0.6180339887483194,1.055728089986907,Penrose_N24,6,2.0
51,2,115,0.5765555557662847,0.6182847765339206,0.041729220767635855,0.6180339887,1.7639320225234292,Penrose_N24,6,2.0
6,1,987,0.22885922135791148,0.23733388887682172,0.00847466751891024,1.6180339887616626,1.7856288825620188,Penrose_N24,6,3.0
21,5,340,0.3628433259609267,0.4135308855108164,0.05068755954988968,1.1755705046,2.61048560878181,Penrose_N24,6,3.0
52,4,935,0.6566718688498826,0.714448097366135,0.057776228516252415,1.1755705046329201,1.460391185970808,Penrose_N24,6,3.0
8,3,305,0.18339469739445746,0.24645042101929415,0.06305572362483669,1.1755705045741416,1.9400855709053149,Penrose_N24,6,3.0
41,2,5,0.6295996399846023,0.7128512523061395,0.08325161232153722,1.1755705046,1.5433619184261862,Penrose_N24,6,3.0
19,3,705,0.45173985391455584,0.5205761291386726,0.06883627522411673,1.1755705045366653,2.398077647790488,Penrose_N24,6,3.0
69,4,780,0.8357468679252564,0.8864911939600504,0.05074432603479395,0.6180339887483194,1.4820934939619788,Penrose_N24,6,3.0
38,3,202,0.4601428684833513,0.520815463169531,0.06067259468617969,1.1755705045741416,2.1328737143415766,Penrose_N24,6,3.0
5,1,39,0.22828695701838075,0.29206616383095463,0.06377920681257387,1.9021130326,0.8208301156445823,Penrose_N24,6,3.0
56,5,496,0.6180387177168427,0.6965250496208746,0.07848633190403187,1.3281310260941614,2.078291015220642,Penrose_N24,6,3.0
56,4,262,0.6480191633988179,0.707016697324905,0.05899753392608709,0.6180339887483193,1.121318069823455,Penrose_N24,6,3.0
41,3,423,0.45659818688104414,0.5523043329311665,0.0957061460501224,1.1755705045741416,1.5716922650965115,Penrose_N24,6,3.0
28,4,293,0.5941718497198147,0.6079229048680878,0.013751055148273017,0.6180339886999999,1.096187084281446,Penrose_N24,6,3.0
13,3,498,0.4382378796273967,0.46613323837186427,0.02789535874446758,1.1755705045366653,2.4654006910469457,Penrose_N24,6,3.0
12,2,554,0.43579780990614825,0.45848487636683244,0.02268706646068419,1.3281310260901855,1.121318069764934,Penrose_N24,6,3.0
61,4,96,0.7029911647265538,0.7655256346859425,0.06253446995938872,0.6180339886851077,1.5390940171975371,Penrose_N24,6,3.0
5,1,66,0.16892651442599715,0.22670274294224957,0.057776228516252415,2.5262553337737614,2.7272136148693233,Penrose_N24,6,3.0
67,6,2,0.6160424226522403,0.6739523242252317,0.05790990157299136,1.1755705046,1.1755705045366653,Penrose_N24,6,3.0
45,5,430,0.4846400360145946,0.5633722665936934,0.07873223057909884,1.9021130326297686,2.1328737142418692,Penrose_N24,6,3.0
27,4,542,0.28709585182883646,0.3450057534018278,0.05790990157299136,1.3281310260901853,1.7082039325329716,Penrose_N24,6,3.0
44,3,525,0.6089403110462729,0.6669979894420626,0.05805767839578968,1.9999999999684825,1.6311365550947212,Penrose_N24,6,3.0
16,2,466,0.43300995161838274,0.45537327494370106,0.02236332332531832,1.6180339887730113,2.568039792119035,Penrose_N24,6,3.0
18,2,129,0.67770905160097,0.7003961180616541,0.02268706646068419,0.6180339887483193,2.108512442401032,Penrose_N24,6,3.0
27,2,639,0.5366045002221541,0.6176438966369717,0.08103939641481761,1.1755705045366651,2.0413682347370274,Penrose_N24,6,3.0
43,4,755,0.5923865924158783,0.6502964939888697,0.05790990157299136,1.1755705046,1.9077002451281702,Penrose_N24,6,3.0
17,3,167,0.3147857537311165,0.3374728201918007,0.02268706646068419,1.1755705045366651,2.575712566664411,Penrose_N24,6,3.0
103,5,459,0.7983924447542643,0.870926847832137,0.07253440307787273,0.6180339887493117,1.4001903968716611,Penrose_N24,6,3.0
15,4,40,0.4059338295984286,0.4429630260611631,0.037029196462734504,1.1755705045366653,2.0850717391002305,Penrose_N24,6,3.0
6,2,797,0.23755920414146958,0.28830353017626353,0.05074432603479395,1.1755705046317708,2.764493777358719,Penrose_N24,6,3.0
17,1,907,0.20536940860435937,0.2511110101245798,0.04574160152022044,1.1755705045,0.8208301155269003,Penrose_N24,6,3.0
7,2,706,0.2609385453516724,0.3038342578526857,0.04289571250101332,1.1755705045741416,1.7305996074943435,Penrose_N24,6,3.0
14,1,848,0.3606195937510167,0.44749593709658897,0.08687634334557226,1.3281310260941614,2.32057571114063,Penrose_N24,6,3.0
23,3,890,0.5507635844651295,0.573194138702138,0.02243055423700846,1.1755705045741416,2.2146794481070136,Penrose_N24,6,3.0
86,4,487,0.8574963195208029,0.8940166840763729,0.03652036455557006,0.6180339887483193,1.5024494047322452,Penrose_N24,6,3.0
22,3,166,0.4005805741194416,0.43561610009882357,0.035035525979381976,2.236067977510974,2.2807073735510097,Penrose_N24,6,3.0
22,4,797,0.256899778887943,0.27084681257623655,0.01394703368829353,1.1755705046,0.8208301156680934,Penrose_N24,6,3.0
79,4,620,0.829106773656134,0.876265669947056,0.04715889629092196,1.1755705046317708,1.5459937354751376,Penrose_N24,6,3.0
38,3,649,0.47356263421778433,0.5478974335419254,0.07433479932414111,2.0000000000247016,2.184505125049519,Penrose_N24,6,3.0
24,3,699,0.43584052859336864,0.46119145560588337,0.025350927012514735,1.3281310260849206,0.9759111275011361,Penrose_N24,6,3.0
18,1,246,0.2057471005040713,0.266419695190251,0.06067259468617969,1.3281310261745944,2.0850717392094817,Penrose_N24,6,3.0
44,3,768,0.5652872241506744,0.6301165076900583,0.06482928353938389,0.6180339888,2.1747391035644648,Penrose_N24,6,3.0
22,4,192,0.35353185596811765,0.411441757541109,0.05790990157299136,1.328131026102596,1.6481306231838344,Penrose_N24,6,3.0
15,1,991,0.1684981683370148,0.25095784709845115,0.08245967876143634,1.1755705046317708,1.096187084300812,Penrose_N24,6,3.0
16,4,32,0.15525861879105263,0.18282255418489513,0.027563935393842498,1.1755705046317706,0.7265425279968482,Penrose_N24,6,3.0
1,1,380,0.23912690972491057,0.28813610357584074,0.049009193850930166,0.6180339887483194,2.340996918770406,Penrose_N24,6,3.0
6,1,99,0.18946614951101992,0.24724237802727234,0.057776228516252415,2.5262553337528333,2.1085124424518544,Penrose_N24,6,3.0
36,3,43,0.3556243384035498,0.4514927172094988,0.095868378805949,1.9021130326297684,1.9913709213579867,Penrose_N24,6,3.0
18,3,844,0.3409198545751152,0.3409198545757034,5.881961584464079e-13,1.1755705046317708,0.8541019662000001,Penrose_N24,6,3.0
58,5,31,0.585174984683899,0.6327083022589954,0.04753331757509649,0.6180339887483193,1.0,Penrose_N24,6,3.0
35,5,630,0.5539272105465758,0.6014605281216723,0.04753331757509649,1.9021130326,1.3335193592038408,Penrose_N24,6,3.0
57,5,369,0.5832976003247337,0.6836588686147604,0.10036126829002678,1.1755705045741416,1.037793007404108,Penrose_N24,6,3.0
8,2,896,0.4461031156971099,0.4953600700540537,0.04925695435694377,0.0,2.0053144980150783,Penrose_N24,6,3.0
84,3,502,0.6609748070221908,0.744226419343728,0.08325161232153722,1.1755705045741416,1.409554675288325,Penrose_N24,6,3.0
11,3,990,0.43357148140881707,0.45625854786950126,0.02268706646068419,1.9021130326164595,2.3511410091684364,Penrose_N24,6,3.0
58,4,336,0.7587845862425202,0.8077937800934504,0.049009193850930166,1.3281310260901853,1.3281310260521826,Penrose_N24,6,3.0
12,2,930,0.224941030224729,0.3060225939217849,0.08108156369705588,2.5262553336542726,2.2360679774625525,Penrose_N24,6,3.0
18,6,105,0.38020854701951534,0.42310425952052866,0.04289571250101332,1.17557050463292,0.9098300563052458,Penrose_N24,6,3.0
11,3,556,0.4633869469010342,0.4860740133617184,0.02268706646068419,1.175570504631771,0.7964265353391387,Penrose_N24,6,3.0
44,4,31,0.6397357563894035,0.6755199249157973,0.03578416852639377,1.1755705046317708,1.3151008207488732,Penrose_N24,6,3.0
16,3,567,0.23975492585289337,0.28453790917062527,0.044782983317731895,0.6180339887802133,0.6515661775241909,Penrose_N24,6,3.0
7,2,555,0.1644454116009868,0.21370236595793057,0.04925695435694377,1.9021130326164593,1.0377930073648336,Penrose_N24,6,3.0
19,2,78,0.3287262229826591,0.4017512798714389,0.0730250568887798,1.1755705045741416,2.0736264576656036,Penrose_N24,6,3.0
49,5,163,0.5035598228498753,0.558826335011054,0.05526651216117873,1.6180339888000002,1.8020278067787836,Penrose_N24,6,3.0
29,3,35,0.41087428935298487,0.5048051215154475,0.09393083216246267,1.9021130325213538,0.820830115664053,Penrose_N24,6,3.0
26,3,277,0.38279429325782566,0.43780092268048754,0.05500662942266188,1.90211303257099,2.0971950907191244,Penrose_N24,6,3.0
8,3,902,0.21768692513374532,0.2542072896893154,0.03652036455557006,2.526255333724267,2.7151272555924386,Penrose_N24,6,3.0
40,3,973,0.556168724339774,0.636422641180417,0.08025391684064298,0.6180339887493117,2.1489611417584955,Penrose_N24,6,3.0
50,4,272,0.5632712884907698,0.6401686022461102,0.07689731375534037,1.328131026102596,2.1747391035220542,Penrose_N24,6,3.0
20,4,549,0.22906140212212422,0.31231301444366144,0.08325161232153722,1.328131026040664,0.5476556274658546,Penrose_N24,6,3.0
45,2,396,0.6398030789371922,0.6754639448560233,0.03566086591883111,1.328131026102596,2.0053144980482642,Penrose_N24,6,3.0
21,3,156,0.42293766815822975,0.49142517745765335,0.0684875092994236,0.6180339887493117,1.7082039325,Penrose_N24,6,3.0
53,5,202,0.7308300485729582,0.7678592450356927,0.037029196462734504,0.6180339887483194,1.3500984157885711,Penrose_N24,6,3.0
45,3,920,0.5132291234690097,0.5819937567594012,0.06876463329039151,0.6180339887483193,2.1278778266198417,Penrose_N24,6,3.0
61,3,17,0.7856178246433789,0.858473601782024,0.0728557771386451,0.6180339887,1.433781046740949,Penrose_N24,6,3.0
43,5,156,0.6165880204047092,0.6797462123157231,0.0631581919110139,1.3281310261745942,1.4019836468516744,Penrose_N24,6,3.0
29,5,992,0.49828873776156224,0.5572081847833799,0.05891944702181762,0.6180339887999999,2.280707373571491,Penrose_N24,6,3.0
25,3,206,0.5001761904144673,0.5372053868772018,0.037029196462734504,0.6180339887483194,0.8541019662202658,Penrose_N24,6,3.0
36,3,785,0.7109586774581437,0.7247097326064167,0.013751055148273017,1.3281310260901853,2.1085124424896406,Penrose_N24,6,3.0
27,6,8,0.4072490951957485,0.4681868351778291,0.06093773998208063,0.0,0.7265425279999999,Penrose_N24,6,3.0
2,1,984,0.24677201842271168,0.26945908488339587,0.02268706646068419,1.1755705046,0.4490279765519764,Penrose_N24,6,3.0
41,2,669,0.5514085083607548,0.5985674046516768,0.04715889629092196,2.0,1.486525056180661,Penrose_N24,6,3.0
47,4,153,0.5041167796045373,0.5865764583659736,0.08245967876143634,0.0,1.5924806635194402,Penrose_N24,6,3.0
37,2,497,0.664445707251612,0.7153625024551244,0.050916795203512444,0.6180339887483193,1.2668379420036824,Penrose_N24,6,3.0
19,3,319,0.43733650709523697,0.4778901579138698,0.040553650818632825,1.1755705045741416,2.4866534755480263,Penrose_N24,6,3.0
5,1,864,0.444836512775557,0.5060213547167937,0.061184841941236634,1.1755705046,2.005314498090492,Penrose_N24,6,3.0
22,3,211,0.5988282925543218,0.5988486029525483,2.031039822647518e-05,1.3281310260849206,2.3819660112448555,Penrose_N24,6,3.0
14,2,411,0.41575440936621655,0.466671204569729,0.050916795203512444,1.1755705045366651,2.355663448157414,Penrose_N24,6,3.0
61,8,167,0.6753537479332521,0.7483788048220319,0.0730250568887798,1.1755705046,1.8699004816143288,Penrose_N24,6,3.0
13,1,551,0.27438187868183117,0.3619939570709476,0.08761207838911644,1.1755705045741416,1.2827827037899808,Penrose_N24,6,3.0
31,4,494,0.4452673073528881,0.5202776985558403,0.07501039120295216,1.1755705045741416,0.9649436733001013,Penrose_N24,6,3.0
4,1,163,0.15294646596440542,0.19350011678303825,0.040553650818632825,1.9021130325488669,2.3556634482774768,Penrose_N24,6,3.0
49,5,552,0.6397249603150907,0.6947315897377526,0.05500662942266188,0.6180339887493117,1.6855107085051884,Penrose_N24,6,3.0
80,5,604,0.7657310669972657,0.8504221522997537,0.08469108530248803,1.3281310260849208,1.412435839773255,Penrose_N24,6,3.0
16,3,313,0.48664676626752357,0.5119976932800383,0.025350927012514735,1.1755705046329201,2.486653475633373,Penrose_N24,6,3.0
14,4,112,0.5270909096006361,0.541071271260223,0.013980361659586937,0.6180339887999999,2.043358727365204,Penrose_N24,6,3.0
10,2,693,0.3236572107733172,0.3832305774517496,0.05957336667843238,1.1755705046317708,2.19537243141414,Penrose_N24,6,3.0
20,4,373,0.2613480697895588,0.36010617591391536,0.09875810612435654,1.6180339888,0.5023238149118536,Penrose_N24,6,3.0
24,4,517,0.3282473953747642,0.3909125156474228,0.06266512027265858,1.1755705046329201,0.6515661775164873,Penrose_N24,6,3.0
12,2,277,0.36974598088009003,0.45078537729490764,0.08103939641481761,1.328131026102596,0.637462051814986,Penrose_N24,6,3.0
48,4,409,0.6562437315389614,0.7055006858959052,0.04925695435694377,0.6180339887493117,1.8201874364390145,Penrose_N24,6,3.0
14,2,354,0.16915894572733803,0.259865253926001,0.09070630819866299,1.3281310260901853,1.1343593208738072,Penrose_N24,6,3.0
26,1,203,0.6281282614138376,0.687270055438225,0.05914179402438735,0.6180339887483193,1.0742572562501536,Penrose_N24,6,3.0
79,7,395,0.6867253415667152,0.7723220106436027,0.08559666907688757,1.3281310260941614,1.2479106137822829,Penrose_N24,6,3.0
17,2,582,0.45041090489209534,0.4772587060593436,0.026847801167248275,1.1755705046,2.3205757111585457,Penrose_N24,6,3.0
55,5,5,0.6378599721885555,0.6931264843497342,0.05526651216117873,0.0,1.5433619184067133,Penrose_N24,6,3.0
6,4,369,0.28397533407986053,0.31963619999869164,0.03566086591883111,1.1755705045366651,2.505721542762591,Penrose_N24,6,3.0
20,6,156,0.570074036743896,0.5919473565256825,0.021873319781786527,0.6180339887483193,1.1755705045741416,Penrose_N24,6,3.0
58,4,122,0.6080574076097329,0.6793949037635534,0.07133749615382046,1.3281310260849208,1.47213595498903,Penrose_N24,6,3.0
18,3,474,0.5010063088850881,0.522988358386218,0.02198204950112992,1.1755705044932399,2.13287371433847,Penrose_N24,6,3.0
74,4,40,0.6776414702542422,0.7464061035446337,0.06876463329039151,1.1755705046317708,1.6791843593023748,Penrose_N24,6,3.0
76,4,402,0.6366068706682962,0.7457449361051348,0.10913806543683857,1.1755705046,1.1182172580943668,Penrose_N24,6,3.0
15,5,706,0.18194276228781325,0.21697828826719523,0.035035525979381976,1.3281310261304726,2.6633204019617027,Penrose_N24,6,3.0
45,3,1001,0.5540127897774634,0.6292785679764005,0.0752657781989371,1.6180339886921098,1.9077002450658476,Penrose_N24,6,3.0
30,3,52,0.4026060295359608,0.4828599463766038,0.08025391684064298,0.0,0.7265425279968484,Penrose_N24,6,3.0
49,3,307,0.7746390054700572,0.8253265650199468,0.05068755954988968,0.0,1.5374606969963962,Penrose_N24,6,3.0
3,1,332,0.17819938663735435,0.23913712661943498,0.06093773998208063,1.9021130326164593,2.7272136149429924,Penrose_N24,6,3.0
70,4,590,0.7396423834960757,0.8228939958176129,0.08325161232153722,1.3281310261406956,1.8505508595684683,Penrose_N24,6,3.0
13,4,989,0.4069434177772917,0.4658628647991093,0.05891944702181762,1.1755705045741416,1.9400855708986264,Penrose_N24,6,3.0
10,2,529,0.2914789386130452,0.3769381862991976,0.08545924768615243,0.0,2.212843066896807,Penrose_N24,6,3.0
16,4,700,0.4507268977405954,0.49310600677548666,0.04237910903489128,1.3281310261745944,1.7952471584992402,Penrose_N24,6,3.0
33,3,822,0.5096505789997102,0.5549484719250379,0.04529789292532771,1.3281310261304724,1.4721359549904178,Penrose_N24,6,3.0
10,4,192,0.3854739726490829,0.40790452688609136,0.02243055423700846,0.6180339887493116,2.666731366317753,Penrose_N24,6,3.0
42,3,49,0.479522310784811,0.5571219152273754,0.07759960444256442,1.6180339887730113,1.7058223988048353,Penrose_N24,6,3.0
