model,seed,history,checkpoint,delta,M_measured
Reinforced,155,B,200,0.0,-3.20594728
Reinforced,156,B,200,0.0,28.54854524
Reinforced,157,B,200,0.0,-36.05808005
Reinforced,158,B,200,0.0,54.89822388
Reinforced,159,B,200,0.0,-85.37106991
Reinforced,160,B,200,0.0,38.61999512
Reinforced,161,B,200,0.0,-44.69245851
Reinforced,162,B,200,0.0,3.755522072
Reinforced,163,B,200,0.0,-56.42718092
Reinforced,164,B,200,0.0,-183.8288879
Reinforced,165,B,200,0.0,-107.2426605
Reinforced,166,B,200,0.0,-67.39993095
Reinforced,167,B,200,0.0,-1.645684242
Reinforced,168,B,200,0.0,-9.725151062
Reinforced,169,B,200,0.0,-90.45557022
Reinforced,170,B,200,0.0,-160.8952141
Reinforced,171,B,200,0.0,-102.6517296
Reinforced,172,B,200,0.0,-41.9195056
Reinforced,173,B,200,0.0,-20.76469421
Reinforced,174,B,200,0.0,4.530029297
Reinforced,175,B,200,0.0,-105.5398458
Reinforced,176,B,200,0.0,-133.5754395
Reinforced,177,B,200,0.0,-23.90853882
Reinforced,178,B,200,0.0,-96.86439514
Reinforced,179,B,200,0.0,-114.6401978
Reinforced,180,B,200,0.0,49.20825481
Reinforced,181,B,200,0.0,-94.87545013
Reinforced,182,B,200,0.0,-117.392115
Reinforced,183,B,200,0.0,-134.6407318
Reinforced,184,B,200,0.0,-86.16413116
Reinforced,185,B,200,0.0,-30.62515259
Reinforced,186,B,200,0.0,-26.56531811
Reinforced,187,B,200,0.0,-129.4595274
Reinforced,188,B,200,0.0,-77.13462844
Reinforced,189,B,200,0.0,-81.36069059
Reinforced,190,B,200,0.0,-36.0328871
Reinforced,191,B,200,0.0,-43.54656219
Reinforced,192,B,200,0.0,-33.1134221
Reinforced,193,B,200,0.0,-95.87753296
Reinforced,194,B,200,0.0,-108.6897326
Reinforced,195,B,200,0.0,-171.4982224
Reinforced,196,B,200,0.0,-24.36462373
Reinforced,197,B,200,0.0,-74.99290466
Reinforced,198,B,200,0.0,-63.56201172
Reinforced,199,B,200,0.0,-23.50032806
Reinforced,0,B,200,0.001,-107.473
Reinforced,1,B,200,0.001,-135.334
Reinforced,2,B,200,0.001,-120.384
Reinforced,3,B,200,0.001,-65.468
Reinforced,4,B,200,0.001,-85.074
Reinforced,5,B,200,0.001,-62.487
Reinforced,6,B,200,0.001,-198.139
Reinforced,7,B,200,0.001,-121.543
Reinforced,8,B,200,0.001,-78.124
Reinforced,9,B,200,0.001,-176.935
Reinforced,10,B,200,0.001,48.516
Reinforced,11,B,200,0.001,-119.803
Reinforced,12,B,200,0.001,-116.423
Reinforced,13,B,200,0.001,-140.561
Reinforced,14,B,200,0.001,-77.238
Reinforced,15,B,200,0.001,-113.016
Reinforced,16,B,200,0.001,-75.316
Reinforced,17,B,200,0.001,-4.186
Reinforced,18,B,200,0.001,-46
Reinforced,19,B,200,0.001,-79.435
Reinforced,20,B,200,0.001,-45.337
Reinforced,21,B,200,0.001,-54.815
Reinforced,22,B,200,0.001,-95.187
Reinforced,23,B,200,0.001,-36.009
Reinforced,24,B,200,0.001,-41.712
Reinforced,25,B,200,0.001,-48.065
Reinforced,26,B,200,0.001,-115.921
Reinforced,27,B,200,0.001,8.3
Reinforced,28,B,200,0.001,-42.22
Reinforced,29,B,200,0.001,-105.047
Reinforced,30,B,200,0.001,-86.97
Reinforced,31,B,200,0.001,-130.819
Reinforced,32,B,200,0.001,-107.132
Reinforced,33,B,200,0.001,-63.774
Reinforced,34,B,200,0.001,-86.515
Reinforced,35,B,200,0.001,3.63
Reinforced,36,B,200,0.001,-93.158
Reinforced,37,B,200,0.001,-122.188
Reinforced,38,B,200,0.001,-123.88
Reinforced,39,B,200,0.001,11.046
Reinforced,40,B,200,0.001,41.976
Reinforced,41,B,200,0.001,-48.929
Reinforced,42,B,200,0.001,-119.573
Reinforced,43,B,200,0.001,-110.501
Reinforced,44,B,200,0.001,7.902
Reinforced,45,B,200,0.001,1.358
Reinforced,46,B,200,0.001,-55.123
Reinforced,47,B,200,0.001,-126.353
Reinforced,48,B,200,0.001,-55.368
Reinforced,49,B,200,0.001,35.586
Reinforced,50,B,200,0.001,17.732
Reinforced,51,B,200,0.001,-126.239
Reinforced,52,B,200,0.001,-137.309
Reinforced,53,B,200,0.001,-18.081
Reinforced,54,B,200,0.001,-145.166
Reinforced,55,B,200,0.001,-73.629
Reinforced,56,B,200,0.001,17.251
Reinforced,57,B,200,0.001,-34.508
Reinforced,58,B,200,0.001,-5.911
Reinforced,59,B,200,0.001,1.795
Reinforced,60,B,200,0.001,-78.055
Reinforced,61,B,200,0.001,-30.598
Reinforced,62,B,200,0.001,-54.577
Reinforced,63,B,200,0.001,-35.652
Reinforced,64,B,200,0.001,-130.56
Reinforced,65,B,200,0.001,-132.973
Reinforced,66,B,200,0.001,-4.529
Reinforced,67,B,200,0.001,-137.897
Reinforced,68,B,200,0.001,-95.858
Reinforced,69,B,200,0.001,79.875
Reinforced,70,B,200,0.001,-49.096
Reinforced,71,B,200,0.001,-83.049
Reinforced,72,B,200,0.001,-62.245
Reinforced,73,B,200,0.001,-20.4
Reinforced,74,B,200,0.001,-116.872
Reinforced,75,B,200,0.001,-188.079
Reinforced,76,B,200,0.001,-21.858
Reinforced,77,B,200,0.001,-31.035
Reinforced,78,B,200,0.001,-147.196
Reinforced,79,B,200,0.001,-51.122
Reinforced,80,B,200,0.001,-28.477
Reinforced,81,B,200,0.001,-57.949
Reinforced,82,B,200,0.001,14.039
Reinforced,83,B,200,0.001,-140.177
Reinforced,84,B,200,0.001,-69.049
Reinforced,85,B,200,0.001,-66.938
Reinforced,86,B,200,0.001,-7.962
Reinforced,87,B,200,0.001,30.243
Reinforced,88,B,200,0.001,-31.622
Reinforced,89,B,200,0.001,-38.883
Reinforced,90,B,200,0.001,-58.464
Reinforced,91,B,200,0.001,-93.8
Reinforced,92,B,200,0.001,12.599
Reinforced,93,B,200,0.001,-20.771
Reinforced,94,B,200,0.001,-165.065
Reinforced,95,B,200,0.001,-63.796
Reinforced,96,B,200,0.001,-149.638
Reinforced,97,B,200,0.001,-91.032
Reinforced,98,B,200,0.001,-0.662
Reinforced,99,B,200,0.001,-35.298
Reinforced,100,B,200,0.001,-78.063
Reinforced,101,B,200,0.001,-58.15
Reinforced,102,B,200,0.001,-154.795
Reinforced,103,B,200,0.001,6.792
Reinforced,104,B,200,0.001,-75.951
Reinforced,105,B,200,0.001,-147.114
Reinforced,106,B,200,0.001,-129.655
Reinforced,107,B,200,0.001,-70.657
Reinforced,108,B,200,0.001,5.252
Reinforced,109,B,200,0.001,34.526
Reinforced,110,B,200,0.001,19.703
Reinforced,111,B,200,0.001,-38.78
Reinforced,112,B,200,0.001,-123.376
Reinforced,113,B,200,0.001,-95.605
Reinforced,114,B,200,0.001,-103.91
Reinforced,115,B,200,0.001,58.33
Reinforced,116,B,200,0.001,-61.173
Reinforced,117,B,200,0.001,33.81
Reinforced,118,B,200,0.001,-126.118
Reinforced,119,B,200,0.001,-112.176
Reinforced,120,B,200,0.001,-148.026
Reinforced,121,B,200,0.001,-3.23
Reinforced,122,B,200,0.001,-14.881
Reinforced,123,B,200,0.001,-53.975
Reinforced,124,B,200,0.001,-59.341
Reinforced,125,B,200,0.001,-163.188
Reinforced,126,B,200,0.001,8.151
Reinforced,127,B,200,0.001,58.739
Reinforced,128,B,200,0.001,-94.718
Reinforced,129,B,200,0.001,-16.248
Reinforced,130,B,200,0.001,-163.875
Reinforced,131,B,200,0.001,-77.436
Reinforced,132,B,200,0.001,-113.461
Reinforced,133,B,200,0.001,-43.047
Reinforced,134,B,200,0.001,21.298
Reinforced,135,B,200,0.001,-87.423
Reinforced,136,B,200,0.001,61.433
Reinforced,137,B,200,0.001,-67.639
Reinforced,138,B,200,0.001,-16.526
Reinforced,139,B,200,0.001,-104.059
Reinforced,140,B,200,0.001,-22.717
Reinforced,141,B,200,0.001,-48.433
Reinforced,142,B,200,0.001,-70.158
Reinforced,143,B,200,0.001,-32.397
Reinforced,144,B,200,0.001,-10.967
Reinforced,145,B,200,0.001,-6.632
Reinforced,146,B,200,0.001,-82.51
Reinforced,147,B,200,0.001,-125.131
Reinforced,148,B,200,0.001,38.203
Reinforced,149,B,200,0.001,5.69
Reinforced,150,B,200,0.001,-81.506
Reinforced,151,B,200,0.001,-66.722
Reinforced,152,B,200,0.001,-76.136
Reinforced,153,B,200,0.001,-35.818
Reinforced,154,B,200,0.001,-109.598
Reinforced,155,B,200,0.001,-3.206
Reinforced,156,B,200,0.001,28.549
Reinforced,157,B,200,0.001,-36.058
Reinforced,158,B,200,0.001,54.899
Reinforced,159,B,200,0.001,-85.37
Reinforced,160,B,200,0.001,38.622
Reinforced,161,B,200,0.001,-44.692
Reinforced,162,B,200,0.001,3.756
Reinforced,163,B,200,0.001,-56.428
Reinforced,164,B,200,0.001,-183.833
Reinforced,165,B,200,0.001,-107.245
Reinforced,166,B,200,0.001,-67.402
Reinforced,167,B,200,0.001,-1.644
Reinforced,168,B,200,0.001,-9.725
Reinforced,169,B,200,0.001,-90.458
Reinforced,170,B,200,0.001,-160.896
Reinforced,171,B,200,0.001,-102.653
Reinforced,172,B,200,0.001,-41.921
Reinforced,173,B,200,0.001,-20.761
Reinforced,174,B,200,0.001,4.53
Reinforced,175,B,200,0.001,-105.541
Reinforced,176,B,200,0.001,-133.577
Reinforced,177,B,200,0.001,-23.91
Reinforced,178,B,200,0.001,-96.863
Reinforced,179,B,200,0.001,-114.644
Reinforced,180,B,200,0.001,49.209
Reinforced,181,B,200,0.001,-94.874
Reinforced,182,B,200,0.001,-117.395
Reinforced,183,B,200,0.001,-134.643
Reinforced,184,B,200,0.001,-86.164
Reinforced,185,B,200,0.001,-30.629
Reinforced,186,B,200,0.001,-26.565
Reinforced,187,B,200,0.001,-129.46
Reinforced,188,B,200,0.001,-77.135
Reinforced,189,B,200,0.001,-81.36
Reinforced,190,B,200,0.001,-36.034
Reinforced,191,B,200,0.001,-43.549
Reinforced,192,B,200,0.001,-33.113
Reinforced,193,B,200,0.001,-95.88
Reinforced,194,B,200,0.001,-108.69
Reinforced,195,B,200,0.001,-171.497
Reinforced,196,B,200,0.001,-24.366
Reinforced,197,B,200,0.001,-74.99
Reinforced,198,B,200,0.001,-63.562
Reinforced,199,B,200,0.001,-23.498
Reinforced,0,B,200,0.01,-107.47
Reinforced,1,B,200,0.01,-135.4
Reinforced,2,B,200,0.01,-120.44
Reinforced,3,B,200,0.01,-65.48
Reinforced,4,B,200,0.01,-85.12
Reinforced,5,B,200,0.01,-62.51
Reinforced,6,B,200,0.01,-198.18
Reinforced,7,B,200,0.01,-121.61
Reinforced,8,B,200,0.01,-78.17
Reinforced,9,B,200,0.01,-176.96
Reinforced,10,B,200,0.01,48.5
Reinforced,11,B,200,0.01,-119.82
Reinforced,12,B,200,0.01,-116.45
Reinforced,13,B,200,0.01,-140.6
Reinforced,14,B,200,0.01,-77.26
Reinforced,15,B,200,0.01,-113.08
Reinforced,16,B,200,0.01,-75.36
Reinforced,17,B,200,0.01,-4.23
Reinforced,18,B,200,0.01,-46.02
Reinforced,19,B,200,0.01,-79.48
Reinforced,20,B,200,0.01,-45.38
Reinforced,21,B,200,0.01,-54.85
Reinforced,22,B,200,0.01,-95.21
Reinforced,23,B,200,0.01,-36.02
Reinforced,24,B,200,0.01,-41.74
Reinforced,25,B,200,0.01,-48.05
Reinforced,26,B,200,0.01,-115.94
Reinforced,27,B,200,0.01,8.27
Reinforced,28,B,200,0.01,-42.24
Reinforced,29,B,200,0.01,-105.09
Reinforced,30,B,200,0.01,-86.98
Reinforced,31,B,200,0.01,-130.85
Reinforced,32,B,200,0.01,-107.17
Reinforced,33,B,200,0.01,-63.78
Reinforced,34,B,200,0.01,-86.57
Reinforced,35,B,200,0.01,3.64
Reinforced,36,B,200,0.01,-93.16
Reinforced,37,B,200,0.01,-122.2
Reinforced,38,B,200,0.01,-123.92
Reinforced,39,B,200,0.01,11.02
Reinforced,40,B,200,0.01,41.96
Reinforced,41,B,200,0.01,-48.96
Reinforced,42,B,200,0.01,-119.59
Reinforced,43,B,200,0.01,-110.5
Reinforced,44,B,200,0.01,7.9
Reinforced,45,B,200,0.01,1.3
Reinforced,46,B,200,0.01,-55.18
Reinforced,47,B,200,0.01,-126.41
Reinforced,48,B,200,0.01,-55.4
Reinforced,49,B,200,0.01,35.52
Reinforced,50,B,200,0.01,17.68
Reinforced,51,B,200,0.01,-126.27
Reinforced,52,B,200,0.01,-137.36
Reinforced,53,B,200,0.01,-18.11
Reinforced,54,B,200,0.01,-145.18
Reinforced,55,B,200,0.01,-73.65
Reinforced,56,B,200,0.01,17.2
Reinforced,57,B,200,0.01,-34.51
Reinforced,58,B,200,0.01,-5.93
Reinforced,59,B,200,0.01,1.8
Reinforced,60,B,200,0.01,-78.08
Reinforced,61,B,200,0.01,-30.61
Reinforced,62,B,200,0.01,-54.62
Reinforced,63,B,200,0.01,-35.69
Reinforced,64,B,200,0.01,-130.58
Reinforced,65,B,200,0.01,-132.97
Reinforced,66,B,200,0.01,-4.55
Reinforced,67,B,200,0.01,-137.97
Reinforced,68,B,200,0.01,-95.89
Reinforced,69,B,200,0.01,79.82
Reinforced,70,B,200,0.01,-49.11
Reinforced,71,B,200,0.01,-83.06
Reinforced,72,B,200,0.01,-62.26
Reinforced,73,B,200,0.01,-20.45
Reinforced,74,B,200,0.01,-116.9
Reinforced,75,B,200,0.01,-188.12
Reinforced,76,B,200,0.01,-21.85
Reinforced,77,B,200,0.01,-31.06
Reinforced,78,B,200,0.01,-147.24
Reinforced,79,B,200,0.01,-51.16
Reinforced,80,B,200,0.01,-28.52
Reinforced,81,B,200,0.01,-57.97
Reinforced,82,B,200,0.01,13.98
Reinforced,83,B,200,0.01,-140.22
Reinforced,84,B,200,0.01,-69.09
Reinforced,85,B,200,0.01,-66.98
Reinforced,86,B,200,0.01,-8
Reinforced,87,B,200,0.01,30.19
Reinforced,88,B,200,0.01,-31.62
Reinforced,89,B,200,0.01,-38.9
Reinforced,90,B,200,0.01,-58.51
Reinforced,91,B,200,0.01,-93.82
Reinforced,92,B,200,0.01,12.6
Reinforced,93,B,200,0.01,-20.81
Reinforced,94,B,200,0.01,-165.09
Reinforced,95,B,200,0.01,-63.81
Reinforced,96,B,200,0.01,-149.69
Reinforced,97,B,200,0.01,-91.04
Reinforced,98,B,200,0.01,-0.69
Reinforced,99,B,200,0.01,-35.33
Reinforced,100,B,200,0.01,-78.08
Reinforced,101,B,200,0.01,-58.18
Reinforced,102,B,200,0.01,-154.85
Reinforced,103,B,200,0.01,6.78
Reinforced,104,B,200,0.01,-75.98
Reinforced,105,B,200,0.01,-147.16
Reinforced,106,B,200,0.01,-129.68
Reinforced,107,B,200,0.01,-70.71
Reinforced,108,B,200,0.01,5.23
Reinforced,109,B,200,0.01,34.52
Reinforced,110,B,200,0.01,19.67
Reinforced,111,B,200,0.01,-38.81
Reinforced,112,B,200,0.01,-123.41
Reinforced,113,B,200,0.01,-95.63
Reinforced,114,B,200,0.01,-103.98
Reinforced,115,B,200,0.01,58.28
Reinforced,116,B,200,0.01,-61.21
Reinforced,117,B,200,0.01,33.78
Reinforced,118,B,200,0.01,-126.18
Reinforced,119,B,200,0.01,-112.21
Reinforced,120,B,200,0.01,-148.02
Reinforced,121,B,200,0.01,-3.27
Reinforced,122,B,200,0.01,-14.88
Reinforced,123,B,200,0.01,-53.97
Reinforced,124,B,200,0.01,-59.39
Reinforced,125,B,200,0.01,-163.21
Reinforced,126,B,200,0.01,8.14
Reinforced,127,B,200,0.01,58.72
Reinforced,128,B,200,0.01,-94.74
Reinforced,129,B,200,0.01,-16.28
Reinforced,130,B,200,0.01,-163.94
Reinforced,131,B,200,0.01,-77.47
Reinforced,132,B,200,0.01,-113.51
Reinforced,133,B,200,0.01,-43.06
Reinforced,134,B,200,0.01,21.28
Reinforced,135,B,200,0.01,-87.43
Reinforced,136,B,200,0.01,61.41
Reinforced,137,B,200,0.01,-67.66
Reinforced,138,B,200,0.01,-16.54
Reinforced,139,B,200,0.01,-104.08
Reinforced,140,B,200,0.01,-22.75
Reinforced,141,B,200,0.01,-48.46
Reinforced,142,B,200,0.01,-70.2
Reinforced,143,B,200,0.01,-32.4
Reinforced,144,B,200,0.01,-10.97
Reinforced,145,B,200,0.01,-6.64
Reinforced,146,B,200,0.01,-82.54
Reinforced,147,B,200,0.01,-125.14
Reinforced,148,B,200,0.01,38.18
Reinforced,149,B,200,0.01,5.71
Reinforced,150,B,200,0.01,-81.54
Reinforced,151,B,200,0.01,-66.74
Reinforced,152,B,200,0.01,-76.15
Reinforced,153,B,200,0.01,-35.85
Reinforced,154,B,200,0.01,-109.66
Reinforced,155,B,200,0.01,-3.21
Reinforced,156,B,200,0.01,28.51
Reinforced,157,B,200,0.01,-36.06
Reinforced,158,B,200,0.01,54.85
Reinforced,159,B,200,0.01,-85.43
Reinforced,160,B,200,0.01,38.63
Reinforced,161,B,200,0.01,-44.72
Reinforced,162,B,200,0.01,3.73
Reinforced,163,B,200,0.01,-56.44
Reinforced,164,B,200,0.01,-183.86
Reinforced,165,B,200,0.01,-107.26
Reinforced,166,B,200,0.01,-67.46
Reinforced,167,B,200,0.01,-1.7
Reinforced,168,B,200,0.01,-9.76
Reinforced,169,B,200,0.01,-90.49
Reinforced,170,B,200,0.01,-160.95
Reinforced,171,B,200,0.01,-102.68
Reinforced,172,B,200,0.01,-41.99
Reinforced,173,B,200,0.01,-20.78
Reinforced,174,B,200,0.01,4.5
Reinforced,175,B,200,0.01,-105.58
Reinforced,176,B,200,0.01,-133.61
Reinforced,177,B,200,0.01,-23.93
Reinforced,178,B,200,0.01,-96.88
Reinforced,179,B,200,0.01,-114.65
Reinforced,180,B,200,0.01,49.13
Reinforced,181,B,200,0.01,-94.91
Reinforced,182,B,200,0.01,-117.42
Reinforced,183,B,200,0.01,-134.65
Reinforced,184,B,200,0.01,-86.18
Reinforced,185,B,200,0.01,-30.67
Reinforced,186,B,200,0.01,-26.58
Reinforced,187,B,200,0.01,-129.47
Reinforced,188,B,200,0.01,-77.19
Reinforced,189,B,200,0.01,-81.38
Reinforced,190,B,200,0.01,-36.08
Reinforced,191,B,200,0.01,-43.53
Reinforced,192,B,200,0.01,-33.1
Reinforced,193,B,200,0.01,-95.89
Reinforced,194,B,200,0.01,-108.69
Reinforced,195,B,200,0.01,-171.56
Reinforced,196,B,200,0.01,-24.39
Reinforced,197,B,200,0.01,-75.02
Reinforced,198,B,200,0.01,-63.57
Reinforced,199,B,200,0.01,-23.5
Reinforced,0,B,200,0.1,-107.4
Reinforced,1,B,200,0.1,-135.7
Reinforced,2,B,200,0.1,-120.8
Reinforced,3,B,200,0.1,-65.6
Reinforced,4,B,200,0.1,-85.2
Reinforced,5,B,200,0.1,-62.5
Reinforced,6,B,200,0.1,-198.8
Reinforced,7,B,200,0.1,-121.7
Reinforced,8,B,200,0.1,-78.4
Reinforced,9,B,200,0.1,-177.2
Reinforced,10,B,200,0.1,48.6
Reinforced,11,B,200,0.1,-120.2
Reinforced,12,B,200,0.1,-116.7
Reinforced,13,B,200,0.1,-141.1
Reinforced,14,B,200,0.1,-77.2
Reinforced,15,B,200,0.1,-113.2
Reinforced,16,B,200,0.1,-75.6
Reinforced,17,B,200,0.1,-4.2
Reinforced,18,B,200,0.1,-46
Reinforced,19,B,200,0.1,-79.7
Reinforced,20,B,200,0.1,-45.3
Reinforced,21,B,200,0.1,-55
Reinforced,22,B,200,0.1,-95.5
Reinforced,23,B,200,0.1,-35.9
Reinforced,24,B,200,0.1,-42
Reinforced,25,B,200,0.1,-48.1
Reinforced,26,B,200,0.1,-116.3
Reinforced,27,B,200,0.1,8.1
Reinforced,28,B,200,0.1,-42.2
Reinforced,29,B,200,0.1,-105.4
Reinforced,30,B,200,0.1,-86.9
Reinforced,31,B,200,0.1,-131.2
Reinforced,32,B,200,0.1,-107.5
Reinforced,33,B,200,0.1,-63.5
Reinforced,34,B,200,0.1,-86.8
Reinforced,35,B,200,0.1,3.7
Reinforced,36,B,200,0.1,-93.3
Reinforced,37,B,200,0.1,-122.5
Reinforced,38,B,200,0.1,-124.3
Reinforced,39,B,200,0.1,10.8
Reinforced,40,B,200,0.1,42.1
Reinforced,41,B,200,0.1,-48.8
Reinforced,42,B,200,0.1,-120.1
Reinforced,43,B,200,0.1,-110.7
Reinforced,44,B,200,0.1,8
Reinforced,45,B,200,0.1,1.3
Reinforced,46,B,200,0.1,-55.6
Reinforced,47,B,200,0.1,-126.9
Reinforced,48,B,200,0.1,-55.6
Reinforced,49,B,200,0.1,35.4
Reinforced,50,B,200,0.1,17.5
Reinforced,51,B,200,0.1,-126.4
Reinforced,52,B,200,0.1,-137.5
Reinforced,53,B,200,0.1,-18
Reinforced,54,B,200,0.1,-145.4
Reinforced,55,B,200,0.1,-73.7
Reinforced,56,B,200,0.1,17.2
Reinforced,57,B,200,0.1,-34.7
Reinforced,58,B,200,0.1,-5.9
Reinforced,59,B,200,0.1,2.1
Reinforced,60,B,200,0.1,-78.4
Reinforced,61,B,200,0.1,-30.1
Reinforced,62,B,200,0.1,-54.8
Reinforced,63,B,200,0.1,-35.5
Reinforced,64,B,200,0.1,-130.8
Reinforced,65,B,200,0.1,-133.3
Reinforced,66,B,200,0.1,-4.4
Reinforced,67,B,200,0.1,-138.2
Reinforced,68,B,200,0.1,-96
Reinforced,69,B,200,0.1,79.9
Reinforced,70,B,200,0.1,-49.3
Reinforced,71,B,200,0.1,-83.4
Reinforced,72,B,200,0.1,-62.4
Reinforced,73,B,200,0.1,-20.5
Reinforced,74,B,200,0.1,-117
Reinforced,75,B,200,0.1,-188.6
Reinforced,76,B,200,0.1,-21.5
Reinforced,77,B,200,0.1,-31.1
Reinforced,78,B,200,0.1,-147.7
Reinforced,79,B,200,0.1,-51.2
Reinforced,80,B,200,0.1,-28.6
Reinforced,81,B,200,0.1,-58.1
Reinforced,82,B,200,0.1,13.9
Reinforced,83,B,200,0.1,-140.5
Reinforced,84,B,200,0.1,-69
Reinforced,85,B,200,0.1,-67.1
Reinforced,86,B,200,0.1,-7.9
Reinforced,87,B,200,0.1,30.2
Reinforced,88,B,200,0.1,-31.5
Reinforced,89,B,200,0.1,-38.9
Reinforced,90,B,200,0.1,-58.7
Reinforced,91,B,200,0.1,-94.1
Reinforced,92,B,200,0.1,13.1
Reinforced,93,B,200,0.1,-20.6
Reinforced,94,B,200,0.1,-165.2
Reinforced,95,B,200,0.1,-63.9
Reinforced,96,B,200,0.1,-149.9
Reinforced,97,B,200,0.1,-91.2
Reinforced,98,B,200,0.1,-0.7
Reinforced,99,B,200,0.1,-35.2
Reinforced,100,B,200,0.1,-78.1
Reinforced,101,B,200,0.1,-58.5
Reinforced,102,B,200,0.1,-155.2
Reinforced,103,B,200,0.1,6.5
Reinforced,104,B,200,0.1,-75.9
Reinforced,105,B,200,0.1,-147.7
Reinforced,106,B,200,0.1,-129.9
Reinforced,107,B,200,0.1,-70.8
Reinforced,108,B,200,0.1,5.3
Reinforced,109,B,200,0.1,34.8
Reinforced,110,B,200,0.1,19.7
Reinforced,111,B,200,0.1,-38.8
Reinforced,112,B,200,0.1,-123.7
Reinforced,113,B,200,0.1,-95.7
Reinforced,114,B,200,0.1,-104.1
Reinforced,115,B,200,0.1,58.3
Reinforced,116,B,200,0.1,-61.4
Reinforced,117,B,200,0.1,34
Reinforced,118,B,200,0.1,-126.4
Reinforced,119,B,200,0.1,-112.4
Reinforced,120,B,200,0.1,-148.1
Reinforced,121,B,200,0.1,-3.4
Reinforced,122,B,200,0.1,-15
Reinforced,123,B,200,0.1,-53.9
Reinforced,124,B,200,0.1,-59.5
Reinforced,125,B,200,0.1,-163.7
Reinforced,126,B,200,0.1,8.3
Reinforced,127,B,200,0.1,58.8
Reinforced,128,B,200,0.1,-95.1
Reinforced,129,B,200,0.1,-16.5
Reinforced,130,B,200,0.1,-164.3
Reinforced,131,B,200,0.1,-77.7
Reinforced,132,B,200,0.1,-113.8
Reinforced,133,B,200,0.1,-43.2
Reinforced,134,B,200,0.1,21.3
Reinforced,135,B,200,0.1,-87.7
Reinforced,136,B,200,0.1,62
Reinforced,137,B,200,0.1,-68
Reinforced,138,B,200,0.1,-16.2
Reinforced,139,B,200,0.1,-104.2
Reinforced,140,B,200,0.1,-22.8
Reinforced,141,B,200,0.1,-48.6
Reinforced,142,B,200,0.1,-70.3
Reinforced,143,B,200,0.1,-32.4
Reinforced,144,B,200,0.1,-10.6
Reinforced,145,B,200,0.1,-6.7
Reinforced,146,B,200,0.1,-82.5
Reinforced,147,B,200,0.1,-125.5
Reinforced,148,B,200,0.1,38.2
Reinforced,149,B,200,0.1,5.9
Reinforced,150,B,200,0.1,-82
Reinforced,151,B,200,0.1,-66.9
Reinforced,152,B,200,0.1,-76
Reinforced,153,B,200,0.1,-36.1
Reinforced,154,B,200,0.1,-110.2
Reinforced,155,B,200,0.1,-3.2
Reinforced,156,B,200,0.1,28.3
Reinforced,157,B,200,0.1,-36
Reinforced,158,B,200,0.1,54.7
Reinforced,159,B,200,0.1,-85.7
Reinforced,160,B,200,0.1,38.9
Reinforced,161,B,200,0.1,-44.8
Reinforced,162,B,200,0.1,3.8
Reinforced,163,B,200,0.1,-56.4
Reinforced,164,B,200,0.1,-184.1
Reinforced,165,B,200,0.1,-107.3
Reinforced,166,B,200,0.1,-67.7
Reinforced,167,B,200,0.1,-1.9
Reinforced,168,B,200,0.1,-9.9
Reinforced,169,B,200,0.1,-90.6
Reinforced,170,B,200,0.1,-161.3
Reinforced,171,B,200,0.1,-102.8
Reinforced,172,B,200,0.1,-42.2
Reinforced,173,B,200,0.1,-20.7
Reinforced,174,B,200,0.1,4.4
Reinforced,175,B,200,0.1,-106
Reinforced,176,B,200,0.1,-134
Reinforced,177,B,200,0.1,-23.9
Reinforced,178,B,200,0.1,-97.1
Reinforced,179,B,200,0.1,-114.3
Reinforced,180,B,200,0.1,49
Reinforced,181,B,200,0.1,-95
Reinforced,182,B,200,0.1,-117.5
Reinforced,183,B,200,0.1,-134.6
Reinforced,184,B,200,0.1,-86.3
Reinforced,185,B,200,0.1,-30.7
Reinforced,186,B,200,0.1,-26.8
Reinforced,187,B,200,0.1,-129.5
Reinforced,188,B,200,0.1,-77.2
Reinforced,189,B,200,0.1,-81.5
Reinforced,190,B,200,0.1,-36.2
Reinforced,191,B,200,0.1,-43.4
Reinforced,192,B,200,0.1,-32.8
Reinforced,193,B,200,0.1,-96
Reinforced,194,B,200,0.1,-108.7
Reinforced,195,B,200,0.1,-172
Reinforced,196,B,200,0.1,-24.5
Reinforced,197,B,200,0.1,-75.1
Reinforced,198,B,200,0.1,-63.8
Reinforced,199,B,200,0.1,-23.2
Reinforced,0,B,200,0.5,-109.5
Reinforced,1,B,200,0.5,-136
Reinforced,2,B,200,0.5,-123
Reinforced,3,B,200,0.5,-68
Reinforced,4,B,200,0.5,-85
Reinforced,5,B,200,0.5,-63
Reinforced,6,B,200,0.5,-201
Reinforced,7,B,200,0.5,-123
Reinforced,8,B,200,0.5,-79
Reinforced,9,B,200,0.5,-180
Reinforced,10,B,200,0.5,50
Reinforced,11,B,200,0.5,-121
Reinforced,12,B,200,0.5,-118
Reinforced,13,B,200,0.5,-143.5
Reinforced,14,B,200,0.5,-78.5
Reinforced,15,B,200,0.5,-113
Reinforced,16,B,200,0.5,-76.5
Reinforced,17,B,200,0.5,-4.5
Reinforced,18,B,200,0.5,-45.5
Reinforced,19,B,200,0.5,-80.5
Reinforced,20,B,200,0.5,-45.5
Reinforced,21,B,200,0.5,-56
Reinforced,22,B,200,0.5,-96.5
Reinforced,23,B,200,0.5,-36
Reinforced,24,B,200,0.5,-43.5
