arm,patch,pair,history,seed,checkpoint,S_high,n_high,n_active,frac_active,headroom,total_weight,struct_access,eff_alt,bvisit_frac
perturbed,0,2,B,43,200,-5.00000,5.00000,62.00000,0.09199,4.71304,996.10648,77.00000,835.55706,0.00000
perturbed,0,2,B,43,400,-9.00000,11.00000,94.00000,0.13947,4.52017,1192.74480,81.00000,1027.31852,0.00000
perturbed,0,2,B,43,1000,-20.00000,37.00000,196.00000,0.29080,4.03257,1786.42954,95.00000,1510.20037,0.03800
perturbed,0,2,B,43,2000,-38.00000,82.00000,288.00000,0.42730,3.43269,2567.31283,102.00000,2127.36150,0.08200
perturbed,0,2,B,43,5000,-44.00000,200.00000,450.00000,0.66766,2.44462,4131.35192,107.00000,3076.52536,0.09420
perturbed,0,2,B,43,10000,-20.00000,338.00000,500.00000,0.74184,1.65019,5271.96461,109.00000,4291.68119,0.10170
perturbed,0,2,A,44,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,59.00000,525.27952,0.00000
perturbed,0,2,A,44,100,0.00000,3.00000,52.00000,0.07715,4.80213,915.17188,62.00000,632.82653,0.00000
perturbed,0,2,A,44,200,-2.00000,7.00000,74.00000,0.10979,4.69762,1023.66968,68.00000,893.80930,0.00000
perturbed,0,2,A,44,400,-4.00000,12.00000,114.00000,0.16914,4.47433,1260.20532,72.00000,918.84560,0.02250
perturbed,0,2,A,44,1000,-18.00000,39.00000,158.00000,0.23442,4.09112,1660.72874,75.00000,960.68751,0.01700
perturbed,0,2,A,44,2000,-13.00000,81.00000,218.00000,0.32344,3.66998,2166.91921,87.00000,1874.52410,0.01600
perturbed,0,2,A,44,5000,7.00000,187.00000,418.00000,0.62018,2.59467,3848.02316,91.00000,1996.60099,0.09740
perturbed,0,2,A,44,10000,-3.00000,319.00000,572.00000,0.84866,1.66377,5567.71396,110.00000,3801.92800,0.11000
perturbed,0,2,B,44,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,65.00000,518.02760,0.00000
perturbed,0,2,B,44,100,0.00000,2.00000,48.00000,0.07122,4.81524,900.41382,86.00000,1310.93290,0.00000
perturbed,0,2,B,44,200,0.00000,7.00000,52.00000,0.07715,4.73026,970.08429,88.00000,1614.86185,0.00000
perturbed,0,2,B,44,400,0.00000,18.00000,88.00000,0.13056,4.54351,1165.18962,93.00000,2007.92557,0.00000
perturbed,0,2,B,44,1000,-18.00000,47.00000,160.00000,0.23739,4.10202,1655.03743,98.00000,2259.39746,0.00700
perturbed,0,2,B,44,2000,-32.00000,86.00000,254.00000,0.37685,3.57303,2344.45494,101.00000,2325.85247,0.03100
perturbed,0,2,B,44,5000,-56.00000,182.00000,384.00000,0.56973,2.73962,3573.37610,109.00000,3471.29193,0.05000
perturbed,0,2,B,44,10000,-54.00000,310.00000,560.00000,0.83086,1.75399,5400.92176,110.00000,4317.93547,0.07540
perturbed,0,2,A,45,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,59.00000,525.27952,0.00000
perturbed,0,2,A,45,100,2.00000,2.00000,30.00000,0.04451,4.84889,854.12402,60.00000,657.41282,0.00000
perturbed,0,2,A,45,200,5.00000,7.00000,40.00000,0.05935,4.73680,949.92389,72.00000,1348.26223,0.00000
perturbed,0,2,A,45,400,9.00000,16.00000,86.00000,0.12760,4.51178,1187.59831,78.00000,1594.36510,0.00000
perturbed,0,2,A,45,1000,23.00000,44.00000,174.00000,0.25816,3.99064,1780.29277,88.00000,2353.68840,0.06400
perturbed,0,2,A,45,2000,47.00000,89.00000,268.00000,0.39763,3.46057,2488.64247,96.00000,2726.80964,0.09850
perturbed,0,2,A,45,5000,33.00000,190.00000,436.00000,0.64688,2.52245,3992.22477,100.00000,3658.62347,0.11160
perturbed,0,2,A,45,10000,37.00000,336.00000,518.00000,0.76855,1.61769,5390.23659,106.00000,4166.73900,0.11970
perturbed,0,2,B,45,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,65.00000,518.02760,0.00000
perturbed,0,2,B,45,100,-1.00000,2.00000,46.00000,0.06825,4.81722,896.54980,77.00000,1208.76467,0.00000
perturbed,0,2,B,45,200,2.00000,5.00000,70.00000,0.10386,4.68966,1024.68799,80.00000,1228.42630,0.00000
perturbed,0,2,B,45,400,4.00000,16.00000,86.00000,0.12760,4.51672,1183.65884,85.00000,1502.30347,0.00000
perturbed,0,2,B,45,1000,0.00000,42.00000,164.00000,0.24332,4.07033,1690.39337,97.00000,2109.38399,0.00000
perturbed,0,2,B,45,2000,-1.00000,78.00000,314.00000,0.46588,3.43642,2630.23283,101.00000,2180.52269,0.08300
perturbed,0,2,B,45,5000,19.00000,195.00000,454.00000,0.67359,2.50294,4077.56672,109.00000,2643.58705,0.08760
perturbed,0,2,B,45,10000,-4.00000,345.00000,626.00000,0.92878,1.51865,5996.04686,110.00000,3481.27290,0.08040
perturbed,0,2,A,46,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,59.00000,525.27952,0.00000
perturbed,0,2,A,46,100,1.00000,1.00000,58.00000,0.08605,4.78745,933.66699,65.00000,723.28474,0.00000
perturbed,0,2,A,46,200,1.00000,3.00000,76.00000,0.11276,4.67667,1042.78027,65.00000,726.57877,0.00000
perturbed,0,2,A,46,400,3.00000,8.00000,106.00000,0.15727,4.48219,1241.56689,76.00000,1170.77559,0.00000
perturbed,0,2,A,46,1000,5.00000,33.00000,200.00000,0.29674,4.00071,1823.34833,85.00000,1317.28977,0.04700
perturbed,0,2,A,46,2000,-16.00000,82.00000,288.00000,0.42730,3.43966,2560.33777,90.00000,1663.48169,0.08350
perturbed,0,2,A,46,5000,-5.00000,190.00000,418.00000,0.62018,2.53752,3912.60202,91.00000,2276.34127,0.09520
perturbed,0,2,A,46,10000,-7.00000,311.00000,530.00000,0.78635,1.75936,5266.87035,108.00000,3900.80131,0.11690
perturbed,0,2,B,46,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,65.00000,518.02760,0.00000
perturbed,0,2,B,46,100,-2.00000,3.00000,48.00000,0.07122,4.77913,927.86133,66.00000,568.38709,0.02000
perturbed,0,2,B,46,200,-4.00000,7.00000,74.00000,0.10979,4.65608,1056.31738,66.00000,568.15547,0.03000
perturbed,0,2,B,46,400,-9.00000,14.00000,138.00000,0.20475,4.43328,1331.71143,72.00000,572.74931,0.07000
perturbed,0,2,B,46,1000,-27.00000,40.00000,200.00000,0.29674,3.95329,1866.60386,77.00000,583.45794,0.12000
perturbed,0,2,B,46,2000,-43.00000,92.00000,354.00000,0.52522,3.38827,2784.10588,89.00000,1204.07978,0.10000
perturbed,0,2,B,46,5000,-55.00000,218.00000,518.00000,0.76855,2.33325,4510.10754,110.00000,3247.66785,0.08080
perturbed,0,2,B,46,10000,-32.00000,373.00000,630.00000,0.93472,1.44134,6117.71788,110.00000,4143.23697,0.09210
perturbed,0,2,A,47,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,59.00000,525.27952,0.00000
perturbed,0,2,A,47,100,0.00000,4.00000,40.00000,0.05935,4.81489,891.19922,67.00000,1085.25925,0.00000
perturbed,0,2,A,47,200,0.00000,5.00000,72.00000,0.10682,4.67490,1038.87793,76.00000,1181.50656,0.00000
perturbed,0,2,A,47,400,2.00000,13.00000,142.00000,0.21068,4.42990,1340.86890,90.00000,1512.93073,0.00000
perturbed,0,2,A,47,1000,4.00000,44.00000,234.00000,0.34718,3.90049,1986.13474,92.00000,1520.01108,0.03400
perturbed,0,2,A,47,2000,5.00000,82.00000,286.00000,0.42433,3.41446,2580.36811,100.00000,1662.52263,0.06850
perturbed,0,2,A,47,5000,8.00000,205.00000,488.00000,0.72404,2.43669,4275.97080,110.00000,2893.82420,0.08940
perturbed,0,2,A,47,10000,41.00000,362.00000,602.00000,0.89318,1.41729,6021.67542,110.00000,3187.54401,0.10730
perturbed,0,2,B,47,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,65.00000,518.02760,0.00000
perturbed,0,2,B,47,100,0.00000,2.00000,54.00000,0.08012,4.79204,925.29443,67.00000,515.81918,0.03000
perturbed,0,2,B,47,200,1.00000,3.00000,72.00000,0.10682,4.68030,1034.64629,74.00000,534.01212,0.01500
perturbed,0,2,B,47,400,1.00000,12.00000,134.00000,0.19881,4.45056,1310.82521,75.00000,540.73532,0.01500
perturbed,0,2,B,47,1000,2.00000,36.00000,186.00000,0.27596,4.06155,1740.72833,81.00000,561.87719,0.06700
perturbed,0,2,B,47,2000,3.00000,76.00000,292.00000,0.43323,3.47017,2539.95127,84.00000,606.90324,0.08500
perturbed,0,2,B,47,5000,-7.00000,181.00000,388.00000,0.57567,2.58396,3757.63959,105.00000,1729.73550,0.11540
perturbed,0,2,B,47,10000,-9.00000,329.00000,594.00000,0.88131,1.67028,5654.61250,109.00000,2761.90276,0.12040
perturbed,0,2,A,48,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,59.00000,525.27952,0.00000
perturbed,0,2,A,48,100,0.00000,1.00000,62.00000,0.09199,4.76240,957.90625,60.00000,458.83619,0.06000
perturbed,0,2,A,48,200,0.00000,2.00000,100.00000,0.14837,4.63070,1111.87061,60.00000,458.83619,0.07000
perturbed,0,2,A,48,400,0.00000,13.00000,112.00000,0.16617,4.47656,1255.31454,60.00000,458.83619,0.11500
perturbed,0,2,A,48,1000,-3.00000,39.00000,228.00000,0.33828,3.92163,1953.67195,84.00000,1163.59740,0.07900
perturbed,0,2,A,48,2000,-6.00000,75.00000,294.00000,0.43620,3.44589,2569.43469,86.00000,1302.87238,0.11700
perturbed,0,2,A,48,5000,5.00000,174.00000,398.00000,0.59050,2.61594,3756.30233,89.00000,2259.37063,0.12040
perturbed,0,2,A,48,10000,17.00000,312.00000,544.00000,0.80712,1.71747,5378.85676,105.00000,3823.42797,0.11780
perturbed,0,2,B,48,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,65.00000,518.02760,0.00000
perturbed,0,2,B,48,100,2.00000,3.00000,50.00000,0.07418,4.77826,930.96484,78.00000,1387.38197,0.00000
perturbed,0,2,B,48,200,5.00000,8.00000,54.00000,0.08012,4.69143,1002.36658,83.00000,1493.36997,0.00000
perturbed,0,2,B,48,400,6.00000,18.00000,64.00000,0.09496,4.55891,1118.28571,84.00000,2214.33561,0.00000
perturbed,0,2,B,48,1000,9.00000,39.00000,150.00000,0.22255,4.12987,1612.05048,93.00000,3082.15991,0.00000
perturbed,0,2,B,48,2000,3.00000,73.00000,298.00000,0.44214,3.47808,2547.13974,98.00000,3495.58273,0.01500
perturbed,0,2,B,48,5000,18.00000,189.00000,426.00000,0.63205,2.46546,4022.30228,103.00000,4068.66083,0.05600
perturbed,0,2,B,48,10000,7.00000,345.00000,608.00000,0.90208,1.55242,5870.80090,110.00000,4430.84132,0.07530
perturbed,0,2,A,49,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,59.00000,525.27952,0.00000
perturbed,0,2,A,49,100,0.00000,3.00000,48.00000,0.07122,4.81883,897.68555,75.00000,1052.94731,0.00000
perturbed,0,2,A,49,200,2.00000,7.00000,56.00000,0.08309,4.73699,969.98914,76.00000,1178.64806,0.00000
perturbed,0,2,A,49,400,5.00000,17.00000,96.00000,0.14243,4.49159,1218.79773,78.00000,1178.26960,0.04000
perturbed,0,2,A,49,1000,14.00000,42.00000,170.00000,0.25223,4.04469,1724.58533,89.00000,1199.06953,0.06500
perturbed,0,2,A,49,2000,21.00000,80.00000,300.00000,0.44510,3.42506,2605.83636,99.00000,1646.62258,0.06050
perturbed,0,2,A,49,5000,12.00000,205.00000,498.00000,0.73887,2.45919,4284.38103,106.00000,3412.51133,0.09280
perturbed,0,2,A,49,10000,-3.00000,365.00000,604.00000,0.89614,1.52529,5888.71188,110.00000,3895.45218,0.10480
perturbed,0,2,B,49,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,65.00000,518.02760,0.00000
perturbed,0,2,B,49,100,-1.00000,1.00000,54.00000,0.08012,4.80012,919.11035,79.00000,1087.53869,0.00000
perturbed,0,2,B,49,200,2.00000,4.00000,70.00000,0.10386,4.68374,1029.31201,81.00000,1303.52717,0.00000
perturbed,0,2,B,49,400,1.00000,14.00000,116.00000,0.17211,4.45492,1279.32538,83.00000,1305.18881,0.05750
perturbed,0,2,B,49,1000,3.00000,44.00000,198.00000,0.29377,3.99138,1827.84813,98.00000,2322.47926,0.06200
perturbed,0,2,B,49,2000,1.00000,92.00000,280.00000,0.41543,3.46526,2514.46499,107.00000,3344.49250,0.05650
perturbed,0,2,B,49,5000,16.00000,188.00000,374.00000,0.55490,2.62117,3669.41467,110.00000,4157.30825,0.06940
perturbed,0,2,B,49,10000,14.00000,313.00000,518.00000,0.76855,1.74846,5229.39439,110.00000,4457.98708,0.08730
perturbed,0,2,A,50,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,59.00000,525.27952,0.00000
perturbed,0,2,A,50,100,0.00000,3.00000,42.00000,0.06231,4.82742,884.12695,65.00000,746.05351,0.00000
perturbed,0,2,A,50,200,0.00000,4.00000,74.00000,0.10979,4.68416,1034.25195,68.00000,748.09201,0.00000
perturbed,0,2,A,50,400,3.00000,17.00000,118.00000,0.17507,4.48943,1253.77563,72.00000,755.60065,0.00500
perturbed,0,2,A,50,1000,18.00000,45.00000,170.00000,0.25223,4.04120,1727.66582,73.00000,766.49049,0.06900
perturbed,0,2,A,50,2000,24.00000,81.00000,244.00000,0.36202,3.58588,2307.89920,97.00000,1712.91785,0.05400
perturbed,0,2,A,50,5000,23.00000,171.00000,428.00000,0.63501,2.62977,3842.06765,103.00000,2645.97824,0.09300
perturbed,0,2,A,50,10000,31.00000,343.00000,640.00000,0.94955,1.58904,5963.61696,108.00000,3560.02966,0.11650
perturbed,0,2,B,50,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,65.00000,518.02760,0.00000
perturbed,0,2,B,50,100,-1.00000,1.00000,64.00000,0.09496,4.77423,951.19531,79.00000,918.33860,0.00000
perturbed,0,2,B,50,200,-3.00000,4.00000,82.00000,0.12166,4.63401,1084.59570,81.00000,1042.09325,0.07000
perturbed,0,2,B,50,400,-8.00000,10.00000,108.00000,0.16024,4.49685,1232.58041,81.00000,1042.09325,0.22000
perturbed,0,2,B,50,1000,-22.00000,35.00000,178.00000,0.26409,4.01275,1768.65589,86.00000,2186.51113,0.14100
perturbed,0,2,B,50,2000,-9.00000,77.00000,266.00000,0.39466,3.49553,2449.36875,91.00000,2476.42196,0.17500
perturbed,0,2,B,50,5000,-24.00000,167.00000,468.00000,0.69436,2.66207,3938.75573,106.00000,3397.52733,0.14920
perturbed,0,2,B,50,10000,-13.00000,321.00000,600.00000,0.89021,1.58723,5789.55364,110.00000,4022.58852,0.13160
perturbed,0,2,A,51,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,59.00000,525.27952,0.00000
perturbed,0,2,A,51,100,1.00000,2.00000,46.00000,0.06825,4.81130,901.03223,79.00000,1253.24300,0.00000
perturbed,0,2,A,51,200,0.00000,3.00000,74.00000,0.10979,4.65758,1055.14062,84.00000,1257.47538,0.00000
perturbed,0,2,A,51,400,-7.00000,13.00000,96.00000,0.14243,4.48816,1221.56678,84.00000,1264.59063,0.11750
perturbed,0,2,A,51,1000,-16.00000,33.00000,156.00000,0.23145,4.06910,1676.02216,90.00000,1278.37480,0.13800
perturbed,0,2,A,51,2000,-39.00000,75.00000,234.00000,0.34718,3.56375,2304.69094,93.00000,1427.17438,0.14200
perturbed,0,2,A,51,5000,-36.00000,201.00000,426.00000,0.63205,2.46778,4019.66959,103.00000,2780.82775,0.11600
perturbed,0,2,A,51,10000,-27.00000,346.00000,612.00000,0.90801,1.55763,5881.69135,108.00000,3812.80675,0.11820
perturbed,0,2,B,51,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,65.00000,518.02760,0.00000
perturbed,0,2,B,51,100,3.00000,5.00000,36.00000,0.05341,4.83043,874.83517,73.00000,983.04324,0.00000
perturbed,0,2,B,51,200,2.00000,8.00000,70.00000,0.10386,4.71279,1006.59698,77.00000,1063.28632,0.00000
perturbed,0,2,B,51,400,5.00000,14.00000,118.00000,0.17507,4.48355,1258.65412,80.00000,1408.83152,0.00250
perturbed,0,2,B,51,1000,28.00000,39.00000,164.00000,0.24332,4.07394,1687.22990,90.00000,1636.04301,0.10800
perturbed,0,2,B,51,2000,30.00000,82.00000,216.00000,0.32047,3.56982,2255.20841,93.00000,1956.58218,0.11500
perturbed,0,2,B,51,5000,32.00000,171.00000,372.00000,0.55193,2.71233,3563.83687,103.00000,2926.65421,0.09660
perturbed,0,2,B,51,10000,39.00000,292.00000,478.00000,0.70920,1.90558,4872.35951,106.00000,4105.30843,0.09690
perturbed,0,2,A,52,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,59.00000,525.27952,0.00000
perturbed,0,2,A,52,100,0.00000,4.00000,36.00000,0.05341,4.83846,868.82886,74.00000,1320.47187,0.00000
perturbed,0,2,A,52,200,1.00000,7.00000,38.00000,0.05638,4.75562,933.28171,74.00000,1902.46874,0.00000
perturbed,0,2,A,52,400,4.00000,15.00000,80.00000,0.11869,4.52117,1171.23484,76.00000,2063.74393,0.00500
perturbed,0,2,A,52,1000,6.00000,38.00000,174.00000,0.25816,4.03359,1742.23748,80.00000,2284.76194,0.03700
perturbed,0,2,A,52,2000,13.00000,76.00000,288.00000,0.42730,3.51099,2489.00569,101.00000,3178.67721,0.02550
perturbed,0,2,A,52,5000,58.00000,206.00000,462.00000,0.68546,2.52478,4079.90386,107.00000,3654.89104,0.06820
perturbed,0,2,A,52,10000,55.00000,361.00000,618.00000,0.91691,1.55422,5912.89355,110.00000,4105.02320,0.10150
perturbed,0,2,B,52,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,65.00000,518.02760,0.00000
perturbed,0,2,B,52,100,2.00000,2.00000,44.00000,0.06528,4.82006,892.03516,75.00000,995.31628,0.00000
perturbed,0,2,B,52,200,0.00000,4.00000,66.00000,0.09792,4.67601,1030.06512,76.00000,997.24853,0.06500
perturbed,0,2,B,52,400,-2.00000,8.00000,122.00000,0.18101,4.46425,1280.81381,83.00000,1219.38378,0.05000
perturbed,0,2,B,52,1000,12.00000,37.00000,188.00000,0.27893,3.99455,1804.90493,85.00000,1208.92016,0.05600
perturbed,0,2,B,52,2000,18.00000,76.00000,304.00000,0.45104,3.47685,2563.52046,92.00000,1889.42618,0.08200
perturbed,0,2,B,52,5000,25.00000,192.00000,518.00000,0.76855,2.46085,4353.15490,108.00000,3183.09332,0.06320
perturbed,0,2,B,52,10000,25.00000,360.00000,638.00000,0.94659,1.40135,6208.17424,110.00000,3785.84068,0.09310
perturbed,0,2,A,53,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,59.00000,525.27952,0.00000
perturbed,0,2,A,53,100,1.00000,3.00000,44.00000,0.06528,4.80378,904.33923,67.00000,549.82549,0.00000
perturbed,0,2,A,53,200,4.00000,7.00000,54.00000,0.08012,4.68351,1008.43160,67.00000,746.49605,0.00000
perturbed,0,2,A,53,400,0.00000,17.00000,74.00000,0.10979,4.53225,1153.64953,68.00000,770.70070,0.00000
perturbed,0,2,A,53,1000,2.00000,45.00000,130.00000,0.19288,4.13223,1572.66323,77.00000,1426.68909,0.02400
perturbed,0,2,A,53,2000,8.00000,84.00000,204.00000,0.30267,3.71765,2090.63244,93.00000,2824.29073,0.02150
perturbed,0,2,A,53,5000,-13.00000,177.00000,420.00000,0.62315,2.66026,3780.58295,106.00000,3659.47804,0.03860
perturbed,0,2,A,53,10000,-7.00000,328.00000,572.00000,0.84866,1.73637,5474.49971,110.00000,4341.33208,0.04120
perturbed,0,2,B,53,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,65.00000,518.02760,0.00000
perturbed,0,2,B,53,100,-1.00000,3.00000,40.00000,0.05935,4.82760,881.64355,70.00000,719.26792,0.00000
perturbed,0,2,B,53,200,-3.00000,6.00000,64.00000,0.09496,4.69965,1009.06824,71.00000,781.18982,0.00000
perturbed,0,2,B,53,400,-4.00000,18.00000,100.00000,0.14837,4.53105,1192.78693,88.00000,1425.76921,0.00000
perturbed,0,2,B,53,1000,0.00000,40.00000,204.00000,0.30267,4.01258,1820.48034,97.00000,2924.01966,0.00600
perturbed,0,2,B,53,2000,11.00000,84.00000,316.00000,0.46884,3.47095,2599.86201,99.00000,3027.58351,0.08950
perturbed,0,2,B,53,5000,6.00000,187.00000,426.00000,0.63205,2.54657,3930.00591,105.00000,3373.88970,0.14040
perturbed,0,2,B,53,10000,-11.00000,331.00000,530.00000,0.78635,1.65338,5398.49932,110.00000,3813.27440,0.14310
perturbed,0,2,A,54,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,59.00000,525.27952,0.00000
perturbed,0,2,A,54,100,1.00000,5.00000,30.00000,0.04451,4.84287,858.59149,70.00000,1084.35586,0.00000
perturbed,0,2,A,54,200,2.00000,8.00000,42.00000,0.06231,4.73573,953.26022,79.00000,1955.95233,0.00000
perturbed,0,2,A,54,400,1.00000,16.00000,86.00000,0.12760,4.49656,1199.74591,88.00000,2327.93876,0.00000
perturbed,0,2,A,54,1000,1.00000,45.00000,178.00000,0.26409,3.96153,1814.23862,91.00000,2550.67408,0.09300
perturbed,0,2,A,54,2000,0.00000,85.00000,264.00000,0.39169,3.52091,2419.59580,102.00000,3187.86343,0.08650
perturbed,0,2,A,54,5000,-4.00000,191.00000,486.00000,0.72107,2.51275,4177.72000,110.00000,3683.38473,0.09560
perturbed,0,2,A,54,10000,10.00000,355.00000,614.00000,0.91098,1.48932,5981.16419,110.00000,4141.13727,0.10730
perturbed,0,2,B,54,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,65.00000,518.02760,0.00000
perturbed,0,2,B,54,100,0.00000,1.00000,48.00000,0.07122,4.82862,890.24902,85.00000,959.31314,0.00000
perturbed,0,2,B,54,200,-1.00000,3.00000,72.00000,0.10682,4.68967,1027.29529,88.00000,1281.18520,0.00000
perturbed,0,2,B,54,400,-6.00000,12.00000,106.00000,0.15727,4.50012,1226.90072,91.00000,1279.24883,0.00250
perturbed,0,2,B,54,1000,0.00000,36.00000,216.00000,0.32047,3.94874,1903.56942,98.00000,2027.24048,0.06700
perturbed,0,2,B,54,2000,3.00000,84.00000,320.00000,0.47478,3.43668,2645.34411,107.00000,2804.34336,0.03950
perturbed,0,2,B,54,5000,16.00000,188.00000,506.00000,0.75074,2.50003,4262.96901,107.00000,3882.56552,0.06960
perturbed,0,2,B,54,10000,30.00000,347.00000,632.00000,0.93769,1.50925,6035.56294,110.00000,4263.93996,0.08620
perturbed,0,2,A,55,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,59.00000,525.27952,0.00000
perturbed,0,2,A,55,100,0.00000,3.00000,58.00000,0.08605,4.81277,914.16992,75.00000,705.98832,0.00000
perturbed,0,2,A,55,200,0.00000,9.00000,80.00000,0.11869,4.66895,1054.19482,80.00000,932.86013,0.00000
perturbed,0,2,A,55,400,0.00000,19.00000,116.00000,0.17211,4.49434,1246.68636,82.00000,934.01975,0.19500
perturbed,0,2,A,55,1000,3.00000,41.00000,198.00000,0.29377,4.03931,1784.23163,95.00000,1967.78844,0.11100
perturbed,0,2,A,55,2000,7.00000,80.00000,274.00000,0.40653,3.54291,2422.69337,99.00000,2238.44844,0.14800
perturbed,0,2,A,55,5000,30.00000,171.00000,470.00000,0.69733,2.57539,4047.89256,108.00000,3559.75570,0.15880
perturbed,0,2,A,55,10000,42.00000,322.00000,556.00000,0.82493,1.66529,5496.41579,110.00000,4272.66227,0.14180
perturbed,0,2,B,55,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,65.00000,518.02760,0.00000
perturbed,0,2,B,55,100,0.00000,3.00000,42.00000,0.06231,4.81698,891.99797,76.00000,1442.17215,0.00000
perturbed,0,2,B,55,200,1.00000,10.00000,44.00000,0.06528,4.70611,978.18014,76.00000,1828.08466,0.00000
perturbed,0,2,B,55,400,-3.00000,15.00000,84.00000,0.12463,4.51866,1179.14726,93.00000,2199.86733,0.00000
perturbed,0,2,B,55,1000,-21.00000,36.00000,176.00000,0.26113,4.01343,1764.07317,95.00000,2316.36643,0.12700
perturbed,0,2,B,55,2000,-43.00000,76.00000,294.00000,0.43620,3.44530,2570.02774,105.00000,2617.49261,0.11150
perturbed,0,2,B,55,5000,-36.00000,204.00000,494.00000,0.73294,2.40465,4335.99004,109.00000,3946.19780,0.07700
perturbed,0,2,B,55,10000,-14.00000,364.00000,614.00000,0.91098,1.43710,6050.40404,110.00000,4304.50641,0.08820
perturbed,0,2,A,56,0,0.00000,0.00000,20.00000,0.02967,4.96414,758.25000,59.00000,525.27952,0.00000
perturbed,0,2,A,56,100,0.00000,3.00000,48.00000,0.07122,4.79066,919.09668,69.00000,627.34061,0.00000
perturbed,0,2,A,56,200,2.00000,10.00000,70.00000,0.10386,4.68608,1027.48706,78.00000,1104.36308,0.00000
perturbed,0,2,A,56,400,3.00000,14.00000,94.00000,0.13947,4.50798,1202.56921,79.00000,1398.78091,0.00000
perturbed,0,2,A,56,1000,15.00000,37.00000,210.00000,0.31157,3.95366,1886.72946,96.00000,1952.73692,0.06300
perturbed,0,2,A,56,2000,16.00000,70.00000,350.00000,0.51929,3.37031,2792.72548,104.00000,2659.28022,0.06700
perturbed,0,2,A,56,5000,29.00000,210.00000,462.00000,0.68546,2.44928,4168.54044,108.00000,3667.42903,0.05740
